kind,kwh_per_interval
charge,721.7545564951336
charge,724.4132813787721
charge,736.0743193787425
discharge,14.00204178046556
discharge,36.29307913729201
charge,32.68799088901437
charge,69.17716798396998
charge,45.961811667082316
charge,36.394268096504106
charge,87.4393625184365
charge,66.91425665418546
discharge,18.897626613760735
charge,22.19926751676951
discharge,6.264961767565978
discharge,45.934988648082594
charge,34.69961501322109
charge,90.37029484517234
discharge,533.8666666666666
charge,45.72094541859917
charge,27.35107635807458
charge,20.82319440114759
discharge,588.1267833333333
discharge,589.2854666666666
charge,3.9639301020072253
charge,14.368794475310665
discharge,21.29808329966386
discharge,556.765
discharge,526.1789166666666
discharge,534.2366499999999
discharge,440.820720135509
discharge,566.7774833333333
discharge,550.3550999999999
discharge,561.6483333333333
discharge,22.083468614360413
discharge,549.9431
discharge,26.39330992812154
charge,47.00515432095693
discharge,346.60434999999995
discharge,311.03874999999994
discharge,248.4921333333333
discharge,198.20568333333335
discharge,155.88666666666666
discharge,85.23261666666667
discharge,59.321266666666645
discharge,70.41166666666663
discharge,35.54909999999995
discharge,2.2310666666667203
charge,39.46291666666673
charge,144.19600000000003
charge,187.0723833333334
charge,142.4020833333334
charge,120.45719999999994
charge,190.77358333333336
charge,315.7329166666667
charge,391.9806166666667
charge,433.47894999999994
charge,456.3520833333332
charge,460.73159999999984
charge,492.4976499999998
charge,537.7874999999999
charge,538.3657166666667
charge,541.8876499999999
charge,564.6079166666666
charge,578.4898166666666
charge,611.4258499999999
charge,670.8658333333333
charge,726.0552
charge,735.2172333333333
charge,688.7258333333334
charge,283.12974399274833
discharge,23.646449999999845
discharge,16.36224837211796
charge,49.39345478039185
discharge,51.10607286284011
discharge,61.818134278435764
discharge,45.054453747704144
charge,51.38927036376634
charge,27.696643254075298
discharge,30.87751236604106
discharge,55.79660269443832
discharge,65.98300777330644
discharge,533.5082551928095
discharge,658.9499999999999
discharge,663.8498999999999
discharge,682.51235
discharge,687.3666666666666
discharge,687.4566666666666
discharge,678.5016833333333
discharge,670.9066666666666
discharge,685.8607166666666
discharge,712.3584666666667
discharge,725.0833333333333
discharge,704.3746166666666
charge,9.383643469818594
charge,91.56587091982931
charge,89.25358424302101
charge,47.89402082307129
charge,2.702575080993597
discharge,19.7224057936769
charge,39.7683548116039
charge,830.9552637182203
charge,833.3333333333333
charge,155.75587177660202
charge,770.0755751818035
charge,796.8993664337908
charge,733.9472476806892
charge,700.5310039507334
charge,729.2434267390511
charge,771.7139840747482
charge,833.3333333333333
charge,799.7447702806742
charge,813.3864363989419
charge,801.6110586420272
discharge,5.781375746807726
discharge,24.41724632772548
charge,22.77592098855962
charge,47.13204066455239
charge,81.34724319482348
charge,108.5534124929743
charge,85.40262116936788
charge,16.93297850911813
discharge,30.558823400001415
charge,12.349532722456502
discharge,18.46422621790532
discharge,15.557248151240401
charge,5.359638461945565
charge,39.48366434555089
discharge,550.79
charge,35.055553562907676
charge,18.303515652383112
charge,4.753969839322622
discharge,556.8344166666666
discharge,569.2356166666666
discharge,19.051547891744804
charge,5.949601903229336
discharge,51.102567218312345
discharge,572.3883333333333
discharge,520.6980333333333
discharge,484.77540000000005
discharge,427.4363830052133
discharge,533.3753999999999
discharge,523.7943833333334
discharge,496.8933333333333
charge,27.255030808652805
discharge,504.1809166666667
discharge,35.14621721192361
charge,60.93060492853931
discharge,349.1223666666666
discharge,338.52374999999995
discharge,295.4087833333333
discharge,240.7565833333333
discharge,183.11916666666667
discharge,113.14139999999998
discharge,83.5646333333334
discharge,85.49208333333326
discharge,56.24219999999991
discharge,25.71171666666669
charge,7.703750000000014
charge,75.12563333333333
charge,108.8578500000001
charge,132.03875000000005
charge,230.43346666666662
charge,283.59131666666667
charge,297.3237499999999
charge,384.70540000000005
charge,382.8421833333334
charge,316.05500000000006
charge,386.11891666666656
charge,478.35328333333337
charge,542.3733333333333
charge,625.9221166666666
charge,595.56585
charge,528.0466666666665
charge,634.4950666666665
charge,652.0006333333334
charge,576.5554166666668
charge,666.42345
charge,721.4569999999999
charge,728.7495833333334
charge,60.345524780623236
discharge,35.227666666666664
charge,14.67519188942753
charge,4.298739473185378
discharge,9.84239952293376
charge,25.994747678005297
charge,6.15516659096653
discharge,5.0155480448792105
charge,10.710246015920953
discharge,17.794352709805253
discharge,11.849410665145797
discharge,45.42968913178993
discharge,81.26947174880593
discharge,92.20429726273937
discharge,21.335691442088887
discharge,679.1379833333333
discharge,711.3649999999999
discharge,685.5224666666667
discharge,659.1351999999999
discharge,662.93
discharge,675.9170166666667
discharge,701.2722999999999
discharge,720.14
discharge,703.8230333333332
discharge,695.5569666666667
discharge,704.1383333333333
discharge,700.6200333333333
discharge,34.215290368788374
charge,12.87860553709379
charge,57.9103644021975
charge,48.1301838831082
charge,7.011995141634884
charge,41.295835509921176
charge,110.63450466892937
charge,833.3333333333333
charge,816.8631467164489
charge,145.51901355589155
charge,802.335893580098
charge,824.008821546526
charge,774.8338695679645
charge,769.7742482626595
charge,788.9741493107323
charge,762.4428160503711
charge,771.9806248951849
charge,746.9022849871138
charge,752.6427482666269
charge,720.304473970506
charge,1.4250570189198015
charge,64.40217864445685
charge,50.38691325637774
discharge,19.157637540229643
discharge,43.797930550501064
charge,11.469358991020272
discharge,9.436185660654473
charge,30.114296401552224
charge,76.19525753020616
discharge,9.690011662009738
discharge,31.677400019203333
charge,28.290180255703376
charge,14.012176461104787
discharge,33.74163769217773
discharge,18.31872977029252
charge,46.276119439036734
charge,28.944246594351398
discharge,30.12249436269758
discharge,9.895957581702191
charge,3.7615989233664777
discharge,44.60099817500668
discharge,22.574312160180057
discharge,9.405765540622156
discharge,41.44036237214175
discharge,34.291488127927096
discharge,29.31880513452404
discharge,23.801283144412082
discharge,18.068155427127635
discharge,16.91399293226914
discharge,15.994069110879877
discharge,2.26257319664046
discharge,11.184567441720674
discharge,4.889636230662745
charge,217.60615608441879
discharge,631.9007833333333
discharge,715.6716666666666
discharge,659.0924333333332
discharge,566.1126666666667
discharge,529.0608333333332
discharge,536.2577666666666
discharge,492.45580000000007
discharge,390.7170833333333
discharge,311.49260000000004
discharge,251.92729999999995
discharge,194.99916666666672
discharge,153.76671666666675
discharge,222.52716666666663
discharge,340.9758333333332
discharge,331.04313333333334
discharge,241.72803333333331
discharge,154.02499999999998
discharge,98.89594999999986
discharge,18.65571666666665
charge,59.04874999999993
charge,51.21971666666673
charge,76.37201666666647
charge,170.6641666666667
charge,243.31238333333317
charge,236.4928666666667
charge,217.66166666666686
charge,296.0586333333333
charge,297.6412166666664
charge,245.99083333333328
charge,331.86744999999996
charge,348.86889999999994
charge,283.6783333333333
charge,326.8456833333332
charge,314.02700000000004
charge,239.1108333333334
charge,285.86546666666663
charge,397.77533333333326
charge,478.32708333333335
charge,477.03643333333343
charge,436.8937166666665
charge,438.77583333333314
charge,526.0323333333333
charge,540.7766333333334
charge,455.4720833333331
charge,393.78566666666666
charge,361.32478333333324
charge,341.51999999999975
charge,325.8417999999999
charge,102.22005461570612
discharge,51.17788088639338
discharge,6.362973935446007
charge,32.92292834047214
charge,38.11516403216956
discharge,44.18792807151749
discharge,81.83988722203401
discharge,14.312370336983236
charge,24.225922821252084
charge,39.70676476545475
discharge,11.96412705377054
discharge,34.883259545241
discharge,12.651629025286866
charge,28.76295673798427
charge,4.840507692312826
discharge,10.145433849921346
charge,14.40081883862399
charge,45.501593883884084
charge,12.580884099881814
discharge,28.528016882982797
discharge,48.4281814242031
discharge,786.6015444777972
discharge,791.7187810327292
discharge,795.8652543616125
discharge,796.2575813107069
discharge,831.5408340208029
discharge,833.3333333333333
discharge,831.5988686950683
discharge,792.8605846196352
discharge,498.563922263745
discharge,744.4057671608742
discharge,780.4956817321662
discharge,3.6342050890139035
charge,48.822038140955215
charge,13.485223166987794
discharge,0.6527292972801888
discharge,6.276734369683481
discharge,47.43798004295454
charge,753.7483455663001
charge,737.6704553649249
charge,31.785572256173737
charge,717.8394007159795
charge,711.1797202948333
charge,698.5127239642247
charge,772.9279595056573
charge,804.3146225414398
charge,757.111399274739
charge,753.3802890014267
charge,755.7652960333256
charge,794.0009888706953
charge,766.0223397254439
discharge,7.260519255047484
discharge,1.178282032450511
discharge,0.01494507550785329
discharge,11.107985263915793
discharge,5.441639275753914
charge,10.341492872803656
charge,18.768231126194223
charge,40.3240655714344
charge,38.48102788994083
charge,0.8158925270853388
discharge,23.399773283346804
discharge,2.618774587997109
charge,68.11529229225118
charge,86.5070162217761
charge,21.125599218568823
discharge,10.475616543324577
discharge,11.376101213258266
charge,8.614497494613943
charge,62.82014011398155
charge,58.42544077393666
discharge,7.902942615565166
discharge,25.216253427095353
discharge,30.57753312651687
discharge,53.51508494496841
discharge,9.93346330761426
discharge,38.708621811403646
discharge,89.08050534823963
discharge,15.562721014897875
charge,24.202089139333452
discharge,8.823763758175573
charge,23.234711663877647
charge,27.35612402963659
charge,33.50422732815264
charge,818.0726508266428
discharge,602.8968666666666
discharge,711.9745833333332
discharge,648.78305
discharge,572.3162833333333
discharge,562.1966666666666
discharge,533.73645
discharge,455.3855666666666
discharge,375.79625
discharge,358.97001666666677
discharge,278.74400000000014
discharge,150.31375000000003
discharge,135.88895000000002
discharge,225.3395333333333
discharge,319.1875
discharge,307.8444999999999
discharge,219.24756666666667
discharge,144.6199999999999
discharge,151.70616666666672
discharge,108.40368333333322
discharge,8.553750000000036
charge,28.173183333333327
charge,77.56506666666678
charge,127.54250000000002
charge,92.51471666666657
charge,137.0220333333334
charge,250.8599999999999
charge,250.6220166666667
charge,212.4903666666669
charge,216.2895833333332
charge,262.0417500000003
charge,289.31264999999985
charge,296.8741666666665
charge,332.45939999999996
charge,347.6284833333334
charge,324.9375
charge,305.4511166666666
charge,338.2249833333333
charge,413.3929166666667
charge,465.77560000000017
charge,453.2601333333332
charge,410.5962499999998
charge,408.32833333333315
charge,381.81555000000003
charge,308.5029166666668
charge,236.86940000000004
charge,192.6994000000002
charge,190.57583333333332
charge,219.49698333333345
charge,190.24469999999997
charge,116.49041666666653
charge,97.66228333333311
charge,89.17853333333346
charge,66.71333333333337
charge,48.37950000000001
discharge,6.044383333333371
charge,52.41945569593372
charge,19.40193112966915
discharge,33.33786175889816
discharge,22.427300448743722
charge,10.256127941945124
discharge,1.3902179076799257
discharge,6.150221397022392
discharge,4.276363807242888
discharge,48.884115960633835
discharge,81.44525125347673
charge,2.8629297327697714
charge,28.226054150836262
discharge,22.406493999380587
discharge,74.6019169541122
discharge,76.16518444598046
discharge,41.411011642088056
discharge,12.531101268041311
charge,16.026272006018758
charge,67.90549122957532
charge,10.311023961001183
discharge,13.990232536999201
discharge,2.3897394154706717
discharge,20.97291167688263
discharge,35.976406624661536
discharge,756.9737552269385
discharge,729.8110465848298
discharge,177.67902829301522
discharge,736.3240337447565
discharge,749.3071348658927
discharge,742.5256015640371
discharge,777.2608227425409
discharge,789.6266761860627
discharge,34.75667136868117
discharge,708.7463824083974
discharge,728.1327600683971
charge,29.35393326028668
charge,61.74051629192854
charge,53.9145455019825
charge,65.8246812148999
charge,57.90554756590791
discharge,15.856738562296528
discharge,17.554538726526175
charge,745.8198961236433
charge,757.7722197460932
charge,41.44375333564619
charge,735.8720449484007
charge,751.4769708593547
charge,741.1096801971735
charge,771.1081762544144
charge,741.8601924509614
charge,706.207084290822
charge,755.5826299544586
charge,735.2388832632421
charge,740.2114702898202
charge,724.8482470813886
discharge,15.335782820331588
charge,6.003644913687708
discharge,17.308795435243155
charge,1.6596367658145255
charge,9.040294837045508
discharge,1.7036149178281903
discharge,44.92237209539746
discharge,16.830366031133735
charge,12.031678517728892
discharge,3.479725921162526
charge,23.297495018480276
charge,73.2254554188695
discharge,8.305285984446414
discharge,36.581118501886294
charge,9.782474420257813
discharge,2.277691678487713
charge,9.96111047036436
charge,46.25047710703211
charge,28.82813677168201
charge,6.534645730348188
charge,31.31719873760312
charge,9.97358438015192
discharge,40.66632627198476
discharge,66.98361877685022
charge,31.500730629222744
charge,42.66139479611138
discharge,43.44824458480048
discharge,44.37689504229752
discharge,40.30227714289924
discharge,36.102681747122574
discharge,0.5609167331186882
charge,15.178158591140004
charge,14.854410529246024
charge,26.83857748646176
discharge,643.8405333333333
discharge,710.1337500000001
discharge,655.1836666666666
discharge,585.5914333333333
discharge,558.9837499999999
discharge,527.4267666666667
discharge,461.62936666666667
discharge,366.9020833333332
discharge,280.0544166666666
discharge,244.38136666666662
discharge,200.34291666666672
discharge,77.2506166666667
discharge,157.80016666666677
discharge,391.37708333333353
discharge,419.9145666666667
discharge,341.07928333333336
discharge,242.36041666666677
discharge,116.47944999999982
discharge,83.77018333333342
discharge,108.03874999999994
discharge,26.461333333333187
charge,74.70775000000003
charge,130.96416666666664
charge,155.06001666666657
charge,128.0156166666668
charge,105.36166666666668
charge,165.13208333333318
charge,152.02893333333327
charge,83.8708333333334
charge,136.7428
charge,196.11081666666678
charge,203.68374999999992
charge,217.39446666666663
charge,235.55684999999994
charge,269.4912499999998
charge,337.70349999999985
charge,374.0296833333332
charge,773.6685623741887
charge,813.7382743560961
charge,814.6126212566284
charge,758.9167342734031
charge,770.4143804441107
charge,362.4462833333332
charge,355.0787500000001
charge,333.7400333333335
charge,327.2622666666666
charge,309.2633333333333
charge,224.36446666666666
charge,203.40308333333314
charge,248.02958333333345
charge,219.6014666666665
charge,126.1043000000002
charge,46.63041666666663
charge,40.15381666666667
discharge,35.8579666666667
discharge,40.0196185061111
discharge,30.525506736484317
charge,5.827224930145576
charge,48.91559339360117
charge,7.8184719026829725
discharge,9.771381167773086
charge,58.70236698726262
charge,0.6944135435161343
discharge,21.755293758238736
charge,12.889440976921833
discharge,20.207895399538188
discharge,42.40597628899434
discharge,1.1372286954550646
discharge,54.90675644258613
discharge,22.38341366826512
charge,83.28577544702102
charge,40.08094989715596
discharge,40.428674183822636
discharge,16.369712608171994
charge,30.131408785905478
charge,40.68544938036928
discharge,10.588574589771497
discharge,17.049680739381188
discharge,15.024698048583218
discharge,759.9425611302653
discharge,792.8594271112112
discharge,739.4127641092347
discharge,678.7497721148105
discharge,754.5987723795379
discharge,790.8447859317477
discharge,793.675735388376
discharge,807.7630072379267
discharge,484.05216143884826
discharge,762.4435630113612
discharge,746.8029552844049
charge,47.563729458980106
charge,54.503712212672326
discharge,48.077334032265185
discharge,42.94038873794614
charge,30.385523029993465
discharge,27.685813849327133
discharge,41.693065101495336
charge,741.7582761472611
charge,771.3552079520543
charge,21.30658046108863
charge,705.6522745948936
charge,745.9585620602536
charge,733.4311158344833
charge,748.7734999390173
charge,781.3354475920221
charge,755.9682427867583
charge,742.1629170401734
charge,701.4109767495254
charge,748.2973145713827
charge,773.0566667912125
discharge,8.93867253060148
discharge,18.265255987063142
discharge,46.92811764168266
discharge,36.990180201692965
discharge,30.77966947016057
discharge,12.690609552788601
discharge,35.855598925802724
discharge,47.43129393108825
discharge,5.542811680104364
charge,13.541756292391028
charge,19.70359481084074
charge,45.46337897148544
charge,92.10669032987937
charge,73.61412282347555
discharge,1.971840880444006
discharge,25.19599064507713
discharge,12.195053022338016
charge,16.458523523849067
discharge,29.62422516618267
discharge,66.01572423287541
discharge,51.3942619806586
discharge,52.76728855329827
discharge,32.145354804542535
discharge,8.103258599176343
charge,16.67445284597443
charge,15.775510621509284
charge,14.069235108734233
charge,24.93527263024737
charge,14.283329275201595
discharge,29.176763756522746
discharge,12.88845912326758
discharge,20.404519541941113
discharge,23.10783485844729
charge,664.604633574523
discharge,626.1604333333332
discharge,686.7291666666666
discharge,635.12565
discharge,590.3878166666666
discharge,556.5670833333334
discharge,427.79106666666655
discharge,378.21509999999995
discharge,390.00374999999997
discharge,272.06465000000003
discharge,186.6713166666667
discharge,168.1733333333334
discharge,107.5562666666666
discharge,185.8810166666667
discharge,360.30291666666676
discharge,373.3503666666668
discharge,301.4130333333334
discharge,240.21541666666667
discharge,197.8001999999999
discharge,106.19971666666663
charge,5.712916666666615
charge,37.04718333333358
charge,56.84809999999993
charge,123.19041666666658
charge,215.19354999999996
charge,222.5719333333334
charge,184.82833333333338
charge,242.24473333333322
charge,259.68641666666645
charge,204.62208333333342
charge,189.73418333333348
charge,215.76656666666668
charge,266.6866666666667
charge,321.7370666666666
charge,295.55129999999986
charge,239.86708333333354
charge,305.6001666666666
charge,427.0169166666665
charge,833.3333333333333
charge,833.3333333333333
charge,755.5596463810126
charge,776.8606731397315
charge,833.3333333333333
charge,543.0053150798796
charge,250.6108333333334
charge,123.8318333333334
charge,88.92128333333335
charge,128.84208333333322
charge,95.11184999999978
charge,36.38438333333329
charge,12.27166666666676
charge,17.37773333333348
discharge,45.91926666666677
discharge,149.08208333333323
discharge,177.53413333333333
discharge,258.6342166666666
charge,47.52143719633057
charge,599.1761272744799
charge,32.792356210593994
charge,59.47220130058463
charge,75.50196517867096
charge,7.468628659245155
discharge,68.86445039175487
discharge,15.31661242933626
charge,9.43068019069483
discharge,19.53927069843951
charge,49.986790459465965
charge,67.6620854544276
charge,70.25415612164556
charge,33.62782972114985
charge,32.81558697877222
charge,28.49225531420973
charge,8.125082613568566
discharge,34.41601316671017
discharge,29.613426637890484
discharge,35.756799519162996
discharge,10.772290887148642
discharge,31.090181494933404
discharge,36.7573377796532
charge,3.0407919037687634
discharge,674.4366133551576
discharge,754.2082652685913
discharge,766.3010262457817
discharge,712.8408791414364
discharge,735.4606144185386
discharge,760.499168478222
discharge,786.9742555653195
discharge,789.608580109342
discharge,496.9043314287063
discharge,736.5825424379101
discharge,804.1493774828014
discharge,34.28460997376317
charge,15.607575368419134
discharge,16.333075975563816
discharge,42.787603909919426
discharge,39.587853617567134
discharge,67.202794794174
discharge,39.965135173054705
charge,748.0546134155682
charge,833.3333333333333
charge,124.11826194866444
charge,759.7114173090044
charge,722.4385378217926
charge,739.0568199398529
charge,819.113468703178
charge,757.3208164369316
charge,686.8927614381385
charge,747.8038487512533
charge,750.5252209280623
charge,742.4066001753733
charge,690.8655831096473
discharge,37.84971324305104
charge,11.06436549261457
charge,18.77491017663681
discharge,8.938519150313823
discharge,29.354307311960383
discharge,28.86593952374676
charge,12.15868959443469
charge,23.44549492862825
discharge,17.450162839554082
discharge,17.87658688015665
discharge,20.270499711386833
discharge,27.438009993034484
discharge,38.43512533621913
discharge,30.305850290454714
charge,1.559241194858373
discharge,17.049626316121476
discharge,4.888991237397136
charge,14.094203300426102
discharge,26.814414989959005
discharge,25.53726261408906
charge,21.191200802488993
charge,61.43205775983813
charge,59.91524700275272
charge,33.325166991702076
discharge,26.250348861716702
discharge,34.92693692434352
charge,12.162948912473553
charge,72.03528771088281
charge,67.33651803121813
charge,14.57046892418532
discharge,53.73235048672325
discharge,55.99267054961899
charge,18.21837807608756
charge,823.6980961927063
discharge,599.1503499999999
discharge,690.0733333333333
discharge,644.36315
discharge,582.5987666666667
discharge,557.1241666666666
discharge,506.62753333333325
discharge,481.66395000000006
discharge,445.75124999999997
discharge,316.1276833333334
discharge,278.51649999999995
discharge,298.25333333333333
discharge,185.15564999999992
discharge,259.3357166666666
discharge,453.1254166666665
discharge,356.3673000000001
discharge,248.33693333333326
discharge,251.48458333333326
discharge,193.1455166666667
discharge,61.73146666666662
charge,64.68124999999986
charge,103.47316666666666
charge,132.68886666666663
charge,179.4770833333332
charge,193.75913333333324
charge,182.68135000000007
charge,165.9154166666665
charge,170.28211666666652
charge,255.5864666666664
charge,336.0962499999998
charge,264.0523999999998
charge,247.67089999999985
charge,331.66708333333327
charge,356.1320833333334
charge,357.2767666666666
charge,374.8766666666668
charge,404.7964666666667
charge,458.31753333333336
charge,506.1987499999998
charge,507.39863333333324
charge,546.0678833333332
charge,573.5716666666667
charge,752.6845213234806
charge,398.7213166666668
charge,409.2720833333333
charge,332.27696666666657
charge,303.0781333333332
charge,347.10666666666657
charge,337.3317000000002
charge,282.49029999999993
charge,33.31184735269239
discharge,19.996149999999943
charge,24.68660493827176
discharge,20.547733100036794
charge,23.99276203478223
charge,1.374809693657476
discharge,25.451569904252437
discharge,23.478534489186586
charge,38.13385238854164
charge,22.273683899655023
discharge,8.061772446506211
discharge,13.908701460118095
discharge,12.025441151257496
discharge,48.044728671335065
discharge,42.54583075315088
discharge,46.239293866421804
discharge,761.5101895281034
discharge,757.7668776272556
discharge,749.1245866599359
discharge,781.6171714389708
discharge,792.67548079807
discharge,782.9431198674536
discharge,789.3972381991061
discharge,821.6412679010543
discharge,558.7837544185928
discharge,745.1186806351719
discharge,746.9250055122332
charge,28.854661241588246
charge,45.29567568779828
charge,30.840612315239582
charge,28.284718510097036
charge,44.82180384793651
charge,28.057644973734114
discharge,18.807486490006113
charge,668.3028350601654
charge,718.0517171724443
charge,33.811117590989625
charge,749.9844153556967
charge,764.9297395712474
charge,727.3710953846132
charge,741.7745496776165
charge,773.7831726975969
charge,743.0726167974576
charge,745.9683905010182
charge,762.4920570073957
charge,792.8430770354798
charge,750.7472078479332
discharge,33.29709041670117
discharge,15.181250014702414
discharge,72.18927329505937
discharge,6.354897641514526
discharge,22.83326307770676
discharge,71.69629398764414
discharge,100.19646729375222
discharge,48.07474165595647
discharge,26.128806842352333
charge,5.188496428399503
discharge,8.730843276891505
discharge,22.718307559182563
charge,25.031437294810416
discharge,50.614893161112946
discharge,47.311861649374464
charge,14.407532895610927
charge,27.766909363250647
discharge,83.98524454581514
discharge,546.1573833333333
discharge,426.26416664829094
discharge,54.349262517617944
discharge,62.171389598504106
discharge,31.921580829062805
discharge,521.5533333333333
discharge,514.14915
discharge,529.6360833333333
discharge,47.71483328292845
discharge,513.8059166666667
discharge,482.62853333333334
discharge,477.9816666666666
charge,37.878433776497104
discharge,450.14211666666665
discharge,53.102861223560126
charge,33.698687538090724
discharge,382.25451666666663
discharge,355.835
discharge,292.4768333333334
discharge,250.52129999999997
discharge,235.66041666666666
discharge,198.95578333333333
discharge,186.16055000000006
discharge,167.88833333333332
discharge,67.96769999999998
discharge,13.89678333333336
discharge,4.776666666666642
charge,82.5336666666667
charge,144.10839999999996
charge,144.7820833333334
charge,165.07176666666658
charge,236.67931666666664
charge,343.4216666666666
charge,425.59451666666666
charge,394.4224833333333
charge,333.8387500000001
charge,421.94326666666655
charge,502.8890499999999
charge,512.4674999999999
charge,543.4314333333332
charge,607.7580166666667
charge,690.1429166666666
charge,765.5154666666665
charge,793.1700166666668
charge,793.7070833333332
charge,825.0390833333331
charge,833.3333333333333
charge,793.0720833333334
charge,20.6368062904221
discharge,45.0967829325665
discharge,84.35049853789894
discharge,34.767924305214535
discharge,3.462806145673028
discharge,44.621235336515895
discharge,47.789269863571974
discharge,29.45590834020402
charge,12.396792774198161
charge,55.48341032315602
charge,5.388010377316505
discharge,25.8413048122668
discharge,51.80250568434133
discharge,53.399027697049064
discharge,12.38998596480019
discharge,8.828780619740542
discharge,688.8528833333332
discharge,657.0716666666666
discharge,623.0092833333333
discharge,638.8650333333333
discharge,683.3583333333332
discharge,683.6526833333334
discharge,653.1041833333334
discharge,647.8016666666666
discharge,706.2725166666665
discharge,720.2655166666666
discharge,673.8516666666667
discharge,658.6466833333333
discharge,48.998759515956294
discharge,16.951710052735052
charge,0.9322702385233015
charge,38.85217668481641
charge,50.79366502501614
discharge,9.31440373263058
discharge,59.92873351761136
charge,690.5462034180491
charge,798.7097404916165
charge,77.05540641657035
charge,740.061359909773
charge,746.5477599057397
charge,745.8861351987894
charge,794.7501896580782
charge,830.611615977175
charge,790.4069505984295
charge,776.2564852667471
charge,764.7591014107279
charge,803.0724702790334
charge,780.6758039097865
discharge,41.396199125830776
discharge,28.84164269341875
discharge,68.73850148816587
discharge,47.463231451319984
discharge,66.49427901392892
discharge,32.1593200453417
discharge,31.995578814681096
charge,24.912962151023862
charge,14.72980380094748
charge,16.092021245917522
discharge,41.9597899256529
discharge,96.56527677961105
discharge,36.57491806098449
discharge,14.853826195765237
discharge,286.0858340513727
discharge,43.325030876175674
discharge,21.59738791718314
discharge,45.797556207160596
discharge,512.1043833333333
discharge,513.1864666666667
discharge,17.28111128462922
discharge,50.38171045735629
discharge,35.134866857253826
discharge,540.14
discharge,493.48918333333336
discharge,482.93264999999997
discharge,43.02423486517921
discharge,513.23475
discharge,494.06854999999996
discharge,483.8933333333333
charge,23.528846058504826
discharge,483.11453333333327
discharge,88.39566247413865
charge,24.541337586529266
discharge,359.3896833333333
discharge,359.85333333333335
discharge,337.47491666666673
discharge,275.51756666666665
discharge,187.66041666666672
discharge,107.01726666666673
discharge,101.71145000000001
discharge,152.20541666666668
discharge,155.08076666666665
discharge,60.51876666666669
charge,78.27625
charge,150.3901166666666
charge,169.4002333333334
charge,205.35833333333335
charge,306.6092666666666
charge,345.75199999999995
charge,346.7125000000001
charge,448.2876166666666
charge,477.50048333333325
charge,428.53791666666655
charge,479.29708333333326
charge,556.6899333333334
charge,594.9016666666666
charge,610.8829666666667
charge,658.1087000000001
charge,716.6666666666667
charge,709.4011999999998
charge,658.1880166666665
charge,636.2504166666666
charge,700.8278333333332
charge,747.04405
charge,568.4338185082581
discharge,1.4184666666666317
discharge,15.297633430922247
charge,17.008821784480176
discharge,23.04891732896334
discharge,49.071694363047015
discharge,8.712291675148492
discharge,26.970549404520796
discharge,5.663998067895477
discharge,2.8672565810024366
charge,23.864446376008743
discharge,5.15561936852032
discharge,12.463952440505068
discharge,55.15406047574629
discharge,62.63583839937098
discharge,74.15061448167398
discharge,33.61932595345081
discharge,681.6511833333333
discharge,687.1099999999999
discharge,700.3216666666665
discharge,680.40275
discharge,638.505
discharge,635.4709833333334
discharge,667.8362333333333
discharge,697.5683333333333
discharge,684.9169333333333
discharge,653.5199666666666
discharge,636.1083333333333
discharge,649.6237666666666
discharge,16.266350036265976
charge,9.432781573348848
discharge,44.93652243342149
discharge,53.74703729154771
discharge,40.67860788815403
discharge,24.099417409619036
discharge,17.16519057688788
charge,707.817470268297
charge,773.2128649142998
charge,32.545165696702384
charge,714.0740153610907
charge,750.7262531398915
charge,729.5169982241443
charge,724.6789146344747
charge,760.551213954903
charge,780.8297357575829
charge,822.5545768203134
charge,763.376650294131
charge,781.0858330246668
charge,787.7637179557831
discharge,33.215800409518465
discharge,27.423364448503094
discharge,41.56323176784224
discharge,4.904710192754919
discharge,19.568511025349835
discharge,16.60237017312602
charge,20.66532931739289
discharge,12.701956616172197
discharge,48.355620296270786
discharge,15.968269102754675
discharge,21.76922222548967
discharge,40.178401763298666
charge,8.732716759982054
charge,24.228318510983513
discharge,7.588486973466729
discharge,16.962640326146015
discharge,36.59571156949437
discharge,51.31545628829838
discharge,34.81337121139177
discharge,19.45812107026302
charge,9.734950252775548
charge,36.67513344665997
discharge,10.382573293314863
discharge,90.9787123789456
discharge,28.313176115314263
charge,5.322627263459026
discharge,14.195032454398074
discharge,29.443793276231077
discharge,25.247506897052176
discharge,25.882529899793667
discharge,34.78927466829373
discharge,30.521635097963895
charge,5.896398448099831
charge,18.320103564356714
discharge,633.1878333333334
discharge,684.1949999999999
discharge,633.8808999999999
discharge,576.2361166666667
discharge,534.4350000000001
discharge,446.1792833333334
discharge,378.1348333333333
discharge,346.8875
discharge,299.98801666666657
discharge,242.0170333333333
discharge,162.52458333333345
discharge,66.35442033533867
discharge,164.2000333333334
discharge,350.93625
discharge,326.51279999999997
discharge,256.56236666666643
discharge,237.52875000000006
discharge,188.21603333333337
discharge,82.00805000000014
charge,18.97666666666646
charge,32.78780000000006
charge,81.47881666666672
charge,142.01041666666652
charge,75.9020166666669
charge,61.73326666666685
charge,160.27625000000012
charge,247.51703333333307
charge,261.9854166666669
charge,267.9395833333333
charge,373.2838999999999
charge,435.9523999999999
charge,410.7429166666666
charge,393.0549833333332
charge,397.59355000000005
charge,395.8995833333331
charge,361.4666833333333
charge,356.12131666666664
charge,752.0348811637259
charge,723.3755800495744
charge,712.3004386833511
