date,t_template,time_start,price_yuan_per_kwh,plan_kwh,final_contract_kwh,natural_plan_kwh,natural_final_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtail_kwh,soc_end_kwh
2025-06-21,14,2:30,0.4367,0.0,0.0,439.4344492382603,439.4344492382603,0.0,0.0,62.74913409507303,0.0,9777.685908674554
2025-06-21,15,2:40,0.4348,458.76024674433967,458.76024674433967,0.0,0.0,0.0,0.0,473.125,0.0,9251.991464230108
2025-06-21,16,2:50,0.4335,445.12381267638546,445.12381267638546,458.76024674433967,458.76024674433967,0.0,0.4402634110063559,0.0,0.0,9252.387701300015
2025-06-21,17,3:00,0.4357,268.66973170792795,268.66973170792795,445.12381267638546,445.12381267638546,0.0,0.0,24.973637323614525,0.0,9224.639215384888
2025-06-21,18,3:10,0.4374,0.0,0.0,268.66973170792795,268.66973170792795,0.0,0.0,220.70360162540533,0.0,8979.41299135666
2025-06-21,19,3:20,0.4371,0.0,0.0,0.0,0.0,0.0,0.0,486.69803333333334,0.0,8438.637398764067
2025-06-21,20,3:30,0.4356,459.67569226711214,459.67569226711214,0.0,0.0,0.0,0.0,491.8388,0.0,7892.149843208512
2025-06-21,21,3:40,0.4353,470.2333237566218,470.2333237566218,459.67569226711214,459.67569226711214,0.0,0.0,36.575974399554525,0.0,7851.509871653451
2025-06-21,22,3:50,0.4360,0.0,0.0,470.2333237566218,470.2333237566218,0.0,6.853023756621894,0.0,0.0,7857.677593034411
2025-06-21,23,4:00,0.4378,0.0,0.0,0.0,0.0,0.0,0.0,454.71764999999994,0.0,7352.435759701078
2025-06-21,24,4:10,0.4401,0.0,0.0,0.0,0.0,0.0,0.0,477.03166666666664,0.0,6822.400574515892
2025-06-21,25,4:20,0.4389,0.0,0.0,0.0,0.0,0.0,0.0,474.28198333333336,0.0,6295.420593034411
2025-06-21,26,4:30,0.4364,0.0,0.0,0.0,0.0,0.0,0.0,458.1585,0.0,5786.355593034411
2025-06-21,27,4:40,0.4393,0.0,0.0,0.0,0.0,0.0,0.0,446.2183333333333,0.0,5290.557444886263
2025-06-21,28,4:50,0.4422,0.0,0.0,0.0,0.0,0.0,0.0,442.9532833333333,0.0,4798.387130071448
2025-06-21,29,5:00,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,450.38674999999995,0.0,4297.957407849226
2025-06-21,30,5:10,0.4333,417.4966423893567,417.4966423893567,0.0,0.0,0.0,0.0,454.1741666666667,0.0,3793.319444886263
