soc_end_kwh
1226.1795307703874
1200.0
1200.0
1888.682218511282
2596.4095090867695
2568.5602716504486
3214.801900322101
3927.920803286458
4665.244753795594
5379.0292038890675
6108.854761039331
6826.484701155828
7558.419135994269
8293.799548291256
9043.799548291256
9786.866727085466
9768.660844866015
9738.588499983387
9738.679637260708
9759.972726709688
9796.237884513283
9841.423932681397
9839.183173557316
9855.777108356784
9912.054449555997
9928.50337783452
9923.486236080846
9954.632660558069
9974.977865723584
9956.521043258886
9924.518280057657
9917.479875764158
9936.243148458505
9957.542097725565
9992.631396684337
10040.714468835977
10069.249794265
10090.158807508413
10093.58547146678
10081.070980579649
10069.209721647714
10079.899907878702
10106.419056640983
10131.119050212359
10119.255293655442
10099.111802251331
10126.945685063869
10170.692345958092
10223.257744597237
10800.0
10800.0
10771.20700956766
9848.612443758037
9805.405137644277
9784.913728552765
9777.631899272343
9789.439867998626
9807.369743623616
9765.902228847428
9714.503734100881
9752.981148570772
10444.473025156547
10394.701322443865
9470.85879878522
8578.290080621782
7786.220876918079
7032.298191732893
6322.463562103264
5671.830265806968
5078.00248802919
4521.218358399561
3993.6081732143757
3488.0391917328943
2997.257895436598
2579.393784325487
2254.660450992154
1934.8077102514133
1616.8562102514131
1351.2108398810428
1200.0
1200.0
1843.566926284578
2511.530377514241
3198.4105457697933
3865.45351235486
4469.3989878878
5079.341491070578
5829.341491070578
6579.341491070578
7327.2246723383705
8075.220260234286
8810.634853856087
9557.959456397228
9631.93617199323
9706.273778675113
9727.828062857952
9687.4730096276
9703.605851687025
9612.447185020359
9436.129592427766
9231.961073909248
8977.731203538877
8653.193240575914
8324.825462798137
7967.845073909248
8717.845073909248
9467.845073909248
10217.845073909248
10370.72393138927
10452.547683227194
10483.301841036393
10484.94773898084
10503.2511671319
10542.054248487131
10558.60803081696
10552.15766774294
10545.790340898762
10554.316036087706
10557.492528329372
10543.286719776326
10531.070039336772
10527.636887777968
10516.761046964395
10485.451651616413
10426.904465386693
10370.380588623806
10351.145749548568
10312.18891426868
9900.077561581089
9119.022006025534
8323.14693195146
7514.843765284793
6718.723394914423
5925.878228247756
5134.313746766275
4345.31930232183
3552.4448393588673
2755.2863393588673
1963.7493023218303
1200.0
1200.0
1200.286942888475
1209.2460855899592
1210.7889221095377
1217.5294881509992
1200.0
1223.0731356306535
1973.0731356306535
2723.007696389036
2753.874916706876
3464.613490639489
4172.293935515755
4868.139004507498
5566.479976163097
6284.180448060737
6980.591939850815
7656.419045904126
8335.602541510547
9053.069040353526
9780.415347419756
9767.726806819806
9738.239056283806
9724.280881274277
9756.52366140492
9778.99299658509
9776.160417648449
9791.131246427254
9832.301382743846
9871.343522074842
9888.40127723975
9906.343744586475
9951.118970763426
9986.467434842622
10003.240890085779
10017.53200163054
10027.27067958125
10049.053295791357
10075.001310248823
10093.023351938435
10126.2634306933
10161.154773397935
10175.453396655334
10149.631696632328
10119.1480035779
10132.923503830541
10183.91692274693
10231.593500141613
10256.155846813244
10263.425911318247
10282.17120289498
10290.545121370293
10309.585452661133
10370.59637728464
10800.0
10800.0
10591.531976503515
9670.359043632792
9653.113629755206
9631.161239681682
9613.08202937404
9601.928792126924
9615.044328431599
9623.174262230557
9620.347161886062
9646.908320289844
10383.670761647285
10383.651543846596
9457.72561792067
8531.799691994745
7685.656303105857
6901.520191994746
6179.162932735487
5540.90689569845
5002.367543846598
4550.248469772524
4145.447747550302
3746.8370994021534
3345.920432735487
3008.8974512540053
2760.4664327354867
2508.284414216968
2243.5096179206716
2020.6397105132642
1874.6877660688199
1868.9258455433162
2573.7457198037123
3260.66774581906
3956.5636415693466
4684.59622750995
5425.958736326996
6175.454983117645
6925.454983117645
7639.328664724449
8329.779103715098
9018.621149608045
9698.483102641043
10370.329124394615
10335.282526795718
10278.506731297437
10212.4674272432
10168.466672542605
10074.26826580113
9874.544580615946
9685.24689543076
9411.899580615946
9111.689117652983
8844.070599134464
8508.020599134465
8077.826765801131
8787.433495989153
9460.71210382137
10026.162569034504
10058.14216465688
10098.037552952434
10104.082880225942
10081.310873154125
10039.459864149356
10025.346880569794
9990.896113232797
9966.867685420393
9971.689984609693
9982.266596000765
9935.23951078303
9879.080990583709
9872.331358703019
9881.334213860988
9853.652332354292
9831.46193778667
9822.040265163807
9825.062445420524
9830.202498388002
9846.984808639363
9835.02214140466
9014.89251177503
8196.1948821454
7400.8266969602155
6625.932252515771
5863.7334377009565
5104.586345108364
4335.097456219475
3541.671048812068
2953.258604071321
2140.754900367617
1322.627678145395
1329.9205173862372
1357.5996453921193
1335.3868147036035
1284.9328976906472
1299.1582170998076
1273.5069811367628
1243.2147442837897
1932.9421313485345
2661.0576778429713
2713.5902254119524
3433.1009960313836
4137.652930182397
4828.575526665403
5517.704168860211
6201.253881753373
6885.06976125862
7594.213848874949
8285.358671844042
8996.014497232674
9734.27525820419
9737.683113321444
9726.203662717184
9733.438109858584
9762.563129103204
9813.110581351666
9852.74012523276
9900.976274868746
9917.32759162839
9914.364411894765
9925.525567337278
9961.43598357343
9980.178836274132
9988.491198270058
9975.43067857852
9956.640409644495
9961.652105108877
9990.514920842583
10040.04364426728
10081.022278012208
10096.03043802942
10073.973899073853
10042.727794301485
10044.330583480772
10072.180761389876
10076.607619215627
10081.916064292855
10108.04178842376
10122.099127903506
10122.88816790385
10117.335441019943
10120.967500409717
10144.505601187053
10195.220345983233
10800.0
10232.339703703703
9683.110074074073
9110.784518518518
8528.160907407408
7959.120166666667
7382.488388888889
6786.8912222222225
6191.763907407408
5640.4747962962965
5150.104407407408
4730.283574074075
4396.659814814816
4102.863611111113
3812.7807407407427
3562.2595185185205
3350.137111111113
3171.500074074076
3048.5743333333353
2915.0974074074093
2740.6937037037055
2626.9698703703725
2581.1519074074095
2573.543574074076
2619.502869074076
2711.0136240740762
2828.5851240740762
2972.813874074076
3159.4178040740762
3403.627179074076
3703.755309074076
4032.9031590740765
4370.030784074076
4726.6407540740765
5120.601504074077
5547.773004074077
5975.928534074077
6405.369429074077
6862.852929074077
7364.095899074077
7855.170204074077
8323.978329074078
8862.597444074077
9420.685149074077
9915.198399074077
10374.668364074078
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10778.79781480378
10729.489320884328
10693.882234120689
10690.958917016585
10670.229549662648
10611.48412942034
10561.61973194177
10519.10869654055
10499.488184522022
10492.451648361806
10488.053801361797
10465.436634466838
10467.513668392185
10000.684575799592
9491.303094318111
8990.821723947742
8518.86950172552
8047.667649873668
7535.384131355149
7006.462335058853
6493.380853577371
5980.227723947742
5486.583890614408
5016.470927651445
4516.331853577371
3995.392298021815
3486.0997054292225
2983.926335058852
2487.2314461699634
1981.6647795032968
1436.031279503297
1200.0
1200.0
1200.0
1200.0
1200.0
1200.0
1200.0
1913.7279934372104
2663.7279934372104
2714.6796638459255
3405.7676882406768
4129.527922354817
4864.055501529152
5576.216140310194
6283.325154666341
6958.150946659537
7618.749167693852
8303.288203155478
9028.458666144805
9765.105060669212
9777.807298078184
9768.349023697563
9718.254038780879
9691.038941803905
9685.536566635648
9690.583187579745
9679.578181321325
9669.887273006369
9648.37028375652
9652.375212677309
9660.977998316523
9642.305808530473
9617.136870882214
9603.641312673179
9610.956374088708
9633.355248830523
9646.171293619307
9639.373826446583
9586.649835641865
9541.748787875758
9535.837294981246
9551.68267366178
9525.057057414873
9496.613952078465
9458.601096923145
9419.016375185533
9363.420948228848
9327.363580553274
9281.760698094105
9206.11606413116
9173.291427167092
9144.17380798372
9126.852945398214
9183.390134863526
8612.469949678341
8051.275505233897
7508.8828570857495
6954.915912641305
6384.921468196861
5861.627468196861
5355.425338567231
4807.860986715379
4231.014449678342
3689.335134863528
3228.582820048713
2830.563745974639
2492.6150793079723
2225.544245974639
2030.062708937602
1894.1355793079724
1815.616597826491
1806.811671900565
1820.936721900565
1829.9082219005652
1867.736721900565
1960.780326900565
2088.830076900565
2197.544841900565
2327.2306419005654
2519.2861419005653
2730.277866900565
2987.782971900565
3330.982221900565
3732.5357319005648
4182.688251900565
4656.6462519005645
5093.101491900565
5522.144076900565
5980.395576900565
6420.799926900565
6821.491911900565
7212.4481619005655
7646.4210519005655
8094.042081900566
8507.253081900566
8894.757141900565
9266.549271900565
9647.896146900564
10077.402216900564
10489.785516900563
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10800.0
10727.056526658307
10683.428407952248
10680.527774538776
10628.577971758195
10535.517827854424
10448.859132062074
10406.48247451965
10372.146431296516
10308.439912984708
10269.01017498731
10272.540480982745
10259.004175416594
10180.848666336393
10126.167758674042
9636.950258674042
9175.45978499908
8663.760377591672
8161.755118332413
7685.225488702784
7207.621118332414
6712.890303517599
6199.503266480562
5674.174729443525
5163.671210925007
4673.817507221303
4168.961766480562
3663.05641462871
3174.7582664805623
2677.2828405546366
2168.517470184266
1645.5989516657478
1200.0
1200.0
1254.2967004922239
1314.8996194733768
1328.4215762022586
1312.7543064654892
1281.0378779465477
1272.8702716992848
1992.2610284223272
2707.232817625251
2732.476327456708
3464.1483538784732
4213.756673451467
4932.561169882629
5621.491921046344
6335.469289279531
7027.87000157661
7718.600324119134
8408.730134066076
9149.456698906411
9895.788568995946
9914.037057766775
9919.005908419816
9917.26113338797
9909.759571643563
9898.33166424981
9877.909111356248
9886.956598718847
9902.767156735707
9915.24384713377
9902.95776363885
9911.014046860271
9942.811395425822
9949.276127983527
9941.481339743781
9953.71634532624
9948.334065255189
9949.571525981002
9967.367017036657
9981.175590469678
9987.724807087143
9976.958055046221
9978.3722628118
9983.329889421764
9980.471781155731
9925.422860610262
9924.610262269678
9996.367221706487
10030.468339671352
9988.486631279675
9962.309286608168
9953.968546729111
9965.788606568807
10023.28524811378
10740.569213150766
10725.207042948465
10608.855389410492
9690.922670878803
9666.23609319167
9628.421001326222
9631.660688461065
9648.31561818691
9652.048315716927
9618.276477598372
9580.23298445765
9585.858072284384
10276.762123641478
10264.94141647472
9406.08215721546
8610.084101659904
7886.040509067312
7164.571064622868
6504.944934993238
5922.28741647472
5383.882323882128
4859.32941647472
4351.428138696943
3887.079990548795
3490.6630461043505
3144.5923238821283
2817.072416474721
2501.573509067314
2223.070786845092
1995.2254164747214
1782.8892868450919
1705.1726241243812
2320.0398750069844
2971.3892616780895
3665.710112135606
4374.723850495452
5044.30296496941
5700.466101719854
6415.658859282439
7165.658859282439
7915.658859282439
8665.65885928244
9415.65885928244
10164.274791230035
10144.647777279924
10079.72878242978
10077.641557783329
10144.781261021395
10215.806658153839
10057.290361857542
9849.263972968653
9610.058047042727
9338.48375074643
9025.742547042728
8675.271954450136
8316.484584079766
9066.484584079766
9798.536207272791
10474.47222364161
10755.542900158925
10800.0
10800.0
10800.0
10788.087276813181
10790.30468298676
10800.0
10800.0
10800.0
10800.0
10762.370255446996
10717.060364317162
10715.513737918322
10732.961992530954
10722.219981262531
10674.784442011945
10647.277807889637
10627.281406755968
10600.997004636734
10574.562317460684
9984.295133869893
9195.893282018042
8386.644893129152
7580.96880053656
6791.23917090693
5973.141522758782
5154.206633869893
4366.571448684708
3575.474133869893
2791.097152388412
2028.221226462486
1253.588689425449
1233.7033024612592
1200.0
1205.8625516384504
1212.6158569545055
1200.0
1200.0
1203.4040672425886
1900.2717477209999
2606.0050766375766
2630.3983123857092
3353.94042835686
4094.0172259829174
4820.779592485596
5527.737507031216
6228.2174888678355
6910.48336230992
7614.668519156006
8274.05354611018
8962.498369031618
9681.597430806554
9684.806646411158
9691.82280286542
9708.002548589253
9728.111100370443
9765.190308314968
9818.77034467899
9823.303827145743
9808.184107010771
9827.366784170925
9865.096683489664
9899.285801754933
9931.20093380044
9957.584579065317
9974.933929994626
9949.262285886221
9949.627501503022
9967.856377910115
9975.547555681516
9990.47171251544
10027.284684050655
10057.52801642914
10046.233671245183
10021.162230798658
10030.233535944893
10039.676258276982
10057.079652721319
10075.540989505946
10053.10649502355
10001.527608503327
9993.32612807779
9977.5101781561
9980.935764339712
10022.7922217833
10737.560244849448
10711.005726076994
9805.556086151848
8910.244035504988
8881.674208941418
8613.30409254326
8591.096375103034
8602.38153432927
8610.547598960975
8644.415631934568
8690.552784992295
8711.187656459717
9393.437802141641
9370.941111313377
8535.466111313377
7718.1487594615255
6979.571315017081
6298.9023335356
5702.183129831896
5187.765518720785
4741.826629831896
4364.0824631652295
4030.1387039059705
3740.689629831896
3546.8161483504146
3418.833926128192
3296.435777980044
3172.373500202266
3089.1565557578215
3052.836648350414
2992.076166868933
2935.226479508686
3621.1812016302415
4325.071267009661
5064.434923809641
5814.434923809641
6536.341216967439
7227.108887821493
7950.573700888421
8666.446978545833
9123.77762608116
9859.017513448078
10560.389187786293
10619.676162786294
10635.008787786293
10672.474587786293
10717.689012786293
10734.273387786294
10750.704478886359
10685.493997404878
10528.875941849323
10329.596756664138
10123.283423330804
9896.772775182655
9600.2667196271
9241.376904812285
9959.85060744266
10678.716545531766
10800.0
10800.0
10800.0
10800.0
10796.11928891013
10773.8912731487
10766.131919112258
10766.929289006255
10741.002044892666
10710.530813996407
10713.797580153072
10712.240891626994
10686.331812048638
10657.22723049396
10663.211501992413
10646.443355617379
10600.51410434098
10590.722575235906
10594.184073300987
10581.25106669645
10548.210531577446
9973.604460145732
9147.41371940499
8363.240811997584
7596.401478664251
6804.68110829388
5996.1250527383245
5193.07997866425
4405.963311997583
3623.6928119975837
2840.5267564420283
2052.156386071658
1250.641645330917
1213.170962328215
1200.0
1200.0
1200.0
1200.0
1200.0
1200.0
1872.0410520725632
2596.6540060407597
2653.8813313569194
3381.951057014843
4114.551538778197
4818.969864889502
5495.171165619171
6194.033493829622
6868.838402274603
7537.976965213906
8194.543458835866
8883.870294307608
9576.96061703254
9583.64398223508
9611.34610762569
9634.567671966879
9632.342990681012
9657.850882099474
9723.502558608689
9768.686985351334
9811.252283396821
9861.161522397673
9885.26728572358
9892.8150280186
9914.364382180072
9909.463091435024
9910.505967744197
9907.968958990568
9898.566460630671
9906.931402116968
9929.959175372936
9915.223597528602
9921.445400623066
9966.604449248367
9971.782922581484
9963.206282295268
9995.28393941678
10038.104832839765
10075.854140804558
10104.527474251658
10099.929158852441
10079.275857626128
10061.367709742157
10085.574450256085
10141.788228866371
10222.157327130175
10800.0
10800.0
9952.112440929855
9026.18651500393
8966.596511526657
8285.0347741926
8219.450041816901
8182.718283450253
8174.74622719125
8152.426047929639
8116.87237881418
8077.461933275561
8741.109267093654
8699.961319340546
7842.422430451657
7003.264800822028
6254.626448970176
5572.377374896102
4950.144911933139
4372.839911933139
3826.9491711923984
3317.480911933139
2862.2023378590648
2476.6000230442496
2160.373356377583
1897.9168008220277
1679.3635600812868
1509.4888008220275
1363.226060081287
1242.725597118324
1207.1033748961015
1219.7204748961012
1920.3135132583957
2629.9060092872537
3343.450707267389
4051.443339410227
4744.387615403821
5422.15717824895
6092.687809769167
6772.076236642654
7478.621505688398
8200.563468166543
8918.919042677664
9633.935163888958
9680.990538888958
9699.154368888958
9727.555383888957
9767.169633888958
9765.519784202654
9711.893895313764
9650.436024943394
9511.983173091541
9304.15117309154
9065.02617309154
8785.180358276726
8462.760487906357
9190.444691498995
9892.900694363669
10318.570472417006
10379.711161669571
10434.691072518546
10455.13211139358
10471.236719373841
10481.574557558202
10494.20404572844
10510.078671749672
10506.116109213845
10496.687685174991
10501.245081460707
10490.978916621661
10461.945047870075
10442.534149676992
10455.049942155778
10463.796742748978
10450.427447958129
10443.822215762577
10418.73359339352
10379.230083940192
10336.872003466462
9908.928177871072
9114.054103796998
8320.925251945146
7523.0094926858865
6714.33356675996
5894.177863056257
5078.913770463664
4279.88969638959
3483.6785667599606
2674.0884556488495
1855.9532704636642
1200.0
1200.0
1200.0
1200.0
1200.0
1200.0
1200.0
1210.8962949736422
1926.0615949414369
2658.9415585179977
2686.954091255224
3384.965346432433
4127.194787066213
4852.315879028034
5526.323681603987
6224.314788993228
6909.320258119211
7590.538222941092
8254.288204722361
8966.313943532385
9698.650750961788
9718.028343453609
9747.033097588252
9776.627117590398
9780.715814562996
9795.402888685689
9846.555520351223
9859.62062681774
9872.752879661579
9913.130680152766
9941.195678135715
9970.878015024007
10012.65898369938
10018.857412739284
10038.655746088722
10081.984859770479
10082.204684184902
10085.517841430119
10129.71966490841
10135.78068124906
10131.519749339008
10146.445725586043
10140.95423972409
10138.001539215851
10161.14558614626
10171.01734533442
10169.506118261032
10178.192964822085
10161.589263319738
10139.00966778081
10126.979673248075
10154.127821006881
10199.043193604539
10257.663246675007
10800.0
10800.0
9944.992466508342
9019.066540582417
8903.4694956246
8093.5820056758475
8072.038045639557
8046.654644684235
7972.673213344019
7948.536285030966
7951.758361514673
7953.0158855646505
8620.753002687781
8580.688839473234
7735.659672806567
6930.790654288048
6228.327098732493
5575.247469102864
4956.3707653991605
4414.517654288049
3964.381080213975
3538.2369876213825
3125.2049135473085
2766.201209843605
2496.637469102864
2283.9697098436045
2089.235913547308
1927.0955802139747
1800.11026539916
1702.570450584345
1637.4098209547155
1600.2594135473082
2306.807423665096
3041.065909524199
3767.0491536032628
4480.389285069681
5230.389285069681
5968.02385826003
6688.484577305332
7437.440075264016
8181.398770746605
8886.243938561807
9617.759485421604
10343.087439383467
10389.444564383468
10396.150929383468
10356.80165160569
10267.997021976062
10149.84983786669
10034.965597125949
9914.63457860743
9702.234689718542
9427.820560088912
9135.809911940763
8781.799226755578
8416.864374903726
9166.864374903726
9886.578756151328
10096.328308428645
10146.180799005928
10124.367762173604
10070.389517749465
10088.069297163645
10080.886018492387
10053.999954156629
10060.086075506293
10061.713444839563
10048.961984073318
10043.829067385073
10031.647796542034
10007.433917763918
9980.484720053386
9968.260642700903
9949.955360754597
9937.514814985016
9917.918895484952
9871.371219306338
9813.93306576825
9794.119564036979
9783.706465213649
9019.632391139574
8238.277946695129
7423.022742991425
6601.259780028462
5814.23955780624
5025.207150398833
4203.116409658092
3397.2764466951294
2680.4681207990084
1891.362565243453
1200.0
1200.0
1200.0
1200.0
1200.0
1200.0
1200.0
1201.2977171729128
1928.6138646335244
2678.6138646335244
2737.466606064405
3455.5630410559406
4165.783818338226
4866.8252097328095
5564.547416557232
6254.607156375773
6936.859950925851
7611.792302258858
8273.39295241848
8987.52264730764
9718.556534288577
9685.103031968678
9665.406339231487
9693.389706508648
9691.595666683972
9693.748445975405
9738.059782365413
9736.985262199993
9736.81494304151
9770.168594190234
9773.96266232248
9761.540462696208
9765.903779060543
9763.020748276547
9747.934783770115
9729.929522457076
9711.074893241708
9751.004559739758
9837.832076582916
9842.165306919396
9812.443187665069
9821.619870477192
9798.7099915042
9766.99498853422
9789.178374586383
9818.386816018325
9811.999555224456
9807.690549143761
9853.018673320761
9895.484007752797
9859.932151809677
9829.331594740894
9851.792344094267
9905.542242490197
10605.29239935863
10575.060369814591
9713.720539999447
8842.556362241123
8751.99718874159
