date,plan_total_kwh,plan_cost_yuan_template,final_contract_total_kwh,adjust_cost_yuan_template,emergency_kwh,emergency_cost_yuan,total_cost_yuan,curtail_kwh,adjust_up_kwh,adjust_down_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan_natural,adjust_cost_yuan_natural
2025-07-12,41546.40660184724,23799.314258002858,43015.03718952784,2223.5610161083932,0.0,0.0,25960.85844363161,8590.773535605033,1468.630587680597,0.0,9312.725611855429,8767.506178524154,23737.297427523215,2223.5610161083932
2025-07-13,81770.20213015353,47413.17171969149,74127.7667640583,2660.360235396967,301.41348650143004,2070.807665609469,52140.67103277145,1251.5389315915168,131.0106121715757,7773.445978266817,8767.506178524154,9000.353558290912,47409.503131765014,2660.3602353969663
2025-07-14,78672.96213072952,48316.230617737456,76410.22340097436,999.8920360946873,230.77025673241087,1607.6006171562,50903.454253718046,1206.7989867075287,280.5499356509971,2543.2886654061613,9000.353558290912,8974.57071426739,48295.96160046716,999.8920360946875
2025-07-15,84081.82334208404,49072.05344292309,78041.42366240191,3211.554474585898,26.28590643205996,183.37048327005027,52462.93577497046,1099.6680826498387,556.1627954297612,6596.562475111899,8974.57071426739,9534.25396265806,49068.010817114504,3211.554474585898
2025-07-16,80608.04465453589,49227.111644461096,76996.03271548093,1126.498232005182,0.0,0.0,50371.72994030841,737.1043350798316,0.0,3612.0119390549366,9534.25396265806,9971.021443940548,49245.23170830323,1126.4982320051818
2025-07-17,78451.61813563609,49388.667789859595,77075.65810795901,499.3884590095876,0.0,0.0,49962.07437201317,1015.7543798716116,75.78006308785814,1451.7400907649308,9971.021443940548,9377.235110757885,49462.68591300359,499.3884590095876
2025-07-18,42901.86143795453,24600.851851923908,42885.88297705118,1056.0088605687292,0.0,0.0,25647.995336058815,7910.820581266888,449.8612385334894,465.8396994368317,9377.235110757885,9386.206981162879,24591.986475490085,1056.0088605687295
2025-07-19,42496.858925259934,24598.329351490043,42796.15605921477,833.7691506257834,0.0,0.0,25368.44293055257,12362.360494682765,422.91104500388377,123.61391104905155,9386.206981162879,8938.530923870627,24534.673779926787,833.7691506257834
2025-07-20,77710.78401616994,48345.522547743916,76744.17700379762,366.1079559139031,6.193942488544053,43.208942800083314,48758.162359685484,425.9010347471814,48.995610812303084,1015.6026231846195,8938.530923870627,9229.814075377892,48348.8454609715,366.1079559139031
2025-07-21,77044.45167444223,48617.78336334591,78420.34677274746,1443.2869113806437,0.0,0.0,50039.720520460105,427.6076808546946,1375.8950983052323,0.0,9229.814075377892,9177.17656527034,48596.43360907946,1443.2869113806437
2025-07-22,79636.2446387003,50212.59327721134,79278.49383785535,166.68947613596984,0.0,0.0,50385.91023432061,764.1328975861576,1.1141310096718371e-11,357.75080084497074,9177.17656527034,9871.938072179908,50219.22075818464,166.68947613596984
2025-07-23,82768.75767909842,50393.283123910245,79162.02708162292,1995.5191025160218,0.0,0.0,52391.57634894608,1300.3536046054842,573.5771207039686,4180.307718179463,9871.938072179908,9577.408530073775,50396.05724643006,1995.5191025160218
2025-07-24,81997.74957211409,50682.449393708,79321.23530388539,722.1823688399762,0.0,0.0,51481.157146046804,1252.9106110538107,3.058175934711471e-11,2676.5142682287133,9577.408530073775,10146.251647265524,50758.97477720683,722.1823688399761
2025-07-25,42257.38899272037,24467.555871483077,42074.0494275932,76.7525405257871,0.0,0.0,24530.363958123173,12344.157150024652,0.0,183.3395651271764,10146.251647265524,9555.89739566987,24453.611417597385,76.7525405257871
2025-07-26,42194.64817125075,24321.522030050877,42441.95198521794,462.640353688813,0.0,0.0,24718.360642386462,10341.410027583948,247.3038139671802,0.0,9555.89739566987,9350.808708020046,24255.72028869765,462.640353688813
2025-07-27,74855.80453453632,46963.55171997522,78006.38494612568,4205.146407276792,319.0946256504109,1595.1964838623594,52770.19402126227,342.10047447463774,3150.58041158935,0.0,9350.808708020046,9582.89443573829,46969.85113012312,4205.146407276792
2025-07-28,75604.41695800926,47493.37658570924,81400.57058247077,7235.446807642782,383.1999999999997,1844.9545649666654,56570.57481079953,99.097412024181,5796.153624461513,0.0,9582.89443573829,9245.414116519414,47490.17343819008,7235.446807642782
2025-07-29,74665.4685859304,46979.956098584065,80292.13341260114,5933.3239150885565,0.0,0.0,52922.67967498673,241.99114747612248,5626.664826670731,0.0,9245.414116519414,9181.40579983841,46989.35575989817,5933.323915088556
2025-07-30,72239.64815816144,45522.10347629632,79405.22745214969,8044.555534350839,0.0,0.0,53569.76406882464,1008.8244898837377,7165.579293988243,0.0,9181.40579983841,9523.113037057967,45525.2085344738,8044.55553435084
2025-07-31,73114.17274703993,45918.54309723234,78642.26609985738,6924.40377554404,0.0,0.0,52919.304811329086,158.66029389886648,5528.093352817437,0.0,9523.113037057967,9248.376023425493,45994.90103578504,6924.40377554404
2025-08-01,40937.35424234177,23313.95814468379,41620.58430885109,1577.1256137152077,0.0,0.0,24873.895632690022,16056.114434980233,843.2164150746954,159.98634856537166,9248.376023425493,9658.952316752495,23296.770018974814,1577.1256137152072
2025-08-02,40695.60535660858,23487.855196020373,40940.49184640471,429.77336490029336,0.0,0.0,23848.725774526214,16542.49294028037,244.88648979611685,0.0,9658.952316752495,9401.106821224814,23418.95240962592,429.7733649002933
2025-08-03,66363.86532974418,42277.44099358017,66911.4893317402,1429.2507982592856,72.64964447068112,307.0767349304792,44019.42444937312,1121.2590002342854,753.7102052642251,206.08620326821446,9401.106821224814,8659.413096050748,42283.09691618335,1429.2507982592854
