date,interval_index,scenario_id,scenario_net_kwh,center_forecast_kwh,actual_net_kwh
2025-06-21,140,6,566.755923,520.896252,486.82905
2025-06-21,141,6,599.12875,522.593333,498.216667
2025-06-21,142,6,655.174412,531.621104,504.095167
2025-06-21,143,6,663.798096,579.486329,532.219017
2025-06-21,0,7,496.043333,505.488542,538.491667
2025-06-21,1,7,520.26185,516.502458,514.663967
2025-06-21,2,7,550.027319,529.039244,533.34865
2025-06-21,3,7,522.938542,524.067292,566.91
2025-06-21,4,7,501.081017,518.363121,510.587683
2025-06-21,5,7,519.583321,531.699044,470.042867
2025-06-21,6,7,511.340833,517.23875,480.563333
2025-06-21,7,7,498.113271,520.40089,478.329933
2025-06-21,8,7,480.483327,503.010546,497.638117
2025-06-21,9,7,516.058542,503.993333,527.363333
2025-06-21,10,7,542.093665,507.713885,510.807617
2025-06-21,11,7,535.787079,502.601729,492.340983
2025-06-21,12,7,504.225208,494.539167,499.103333
2025-06-21,13,7,503.822417,507.873619,512.0669
2025-06-21,14,7,473.974669,501.223329,502.183583
2025-06-21,15,7,478.654375,502.244375,473.125
2025-06-21,16,7,496.635085,509.491827,458.319983
2025-06-21,17,7,503.890406,506.800487,470.09745
2025-06-21,18,7,487.362708,480.66625,489.373333
2025-06-21,19,7,501.380219,492.158373,486.698033
2025-06-21,20,7,485.315692,503.041062,491.8388
2025-06-21,21,7,433.254167,497.986875,496.251667
2025-06-21,22,7,458.025306,499.531262,463.3803
2025-06-21,23,7,481.596056,504.001292,454.71765
2025-06-21,24,7,474.833125,509.207083,477.031667
2025-06-21,25,7,457.924542,502.646342,474.281983
2025-06-21,26,7,456.812429,485.079062,458.1585
2025-06-21,27,7,468.789167,483.75625,446.218333
2025-06-21,28,7,464.364408,488.320533,442.953283
2025-06-21,29,7,471.232858,496.743954,450.38675
2025-06-21,30,7,465.807917,487.171458,454.174167
2025-06-21,31,7,443.013985,475.91405,424.658717
2025-06-21,32,7,393.532294,446.235808,390.48345
2025-06-21,33,7,364.538281,412.097135,370.845833
2025-06-21,34,7,374.64759,379.765667,359.578
2025-06-21,35,7,340.627752,358.682656,337.034917
2025-06-21,36,7,277.885573,353.143906,308.49
2025-06-21,37,7,216.529208,322.82384,291.9625
2025-06-21,38,7,211.170779,287.628329,246.471367
2025-06-21,39,7,222.596979,248.6175,166.35125
2025-06-21,40,7,168.169735,196.847656,97.385183
2025-06-21,41,7,165.75944,173.546017,86.2121
2025-06-21,42,7,205.347448,162.393854,100.836667
2025-06-21,43,7,182.487758,134.098265,63.2823
2025-06-21,44,7,144.099696,99.814767,21.927683
2025-06-21,45,7,131.89375,60.112656,-8.339583
2025-06-21,46,7,38.447406,0.122696,-62.966783
2025-06-21,47,7,2.761442,-21.158281,-116.303717
2025-06-21,48,7,40.68776,-0.416458,-156.844167
2025-06-21,49,7,57.448477,-49.473342,-195.452117
2025-06-21,50,7,15.60945,-118.099196,-213.46855
2025-06-21,51,7,-56.90849,-159.021042,-220.185
2025-06-21,52,7,-105.380621,-207.844633,-241.482933
2025-06-21,53,7,-86.865177,-203.7649,-229.762933
2025-06-21,54,7,-6.487188,-177.938177,-182.575833
2025-06-21,55,7,16.526156,-214.059888,-160.175383
2025-06-21,56,7,-11.636227,-242.082444,-214.969967
2025-06-21,57,7,-61.578906,-245.9225,-328.285417
2025-06-21,58,7,-105.343433,-296.277075,-421.118233
2025-06-21,59,7,-128.873504,-322.463315,-449.526183
2025-06-21,60,7,-136.804167,-318.569479,-440.56625
2025-06-21,61,7,-161.785873,-356.485565,-460.630867
2025-06-21,62,7,-142.116425,-392.179863,-489.017133
2025-06-21,63,7,-150.769427,-427.702448,-516.512917
2025-06-21,64,7,-191.766048,-454.888294,-561.181233
2025-06-21,65,7,-272.931462,-469.934762,-612.926317
2025-06-21,66,7,-359.548802,-483.619844,-620.148333
2025-06-21,67,7,-373.492154,-510.563833,-560.160833
2025-06-21,68,7,-331.129392,-506.282556,-647.042517
2025-06-21,69,7,-324.665729,-496.019062,-807.410833
2025-06-21,70,7,-376.856637,-465.511758,-745.92895
2025-06-21,71,7,-331.824542,-444.239538,-658.892883
2025-06-21,72,7,-242.339479,-455.058021,-672.33875
2025-06-21,73,7,-274.053556,-455.802606,-718.120267
2025-06-21,74,7,-330.380835,-475.54995,-741.456717
2025-06-21,75,7,-353.205937,-505.831198,-742.40875
2025-06-21,76,7,-386.825602,-495.212198,-757.647217
2025-06-21,77,7,-395.493085,-474.739825,-771.688017
2025-06-21,78,7,-456.900208,-445.006823,-726.931667
2025-06-21,79,7,-507.628792,-399.028377,-597.157983
2025-06-21,80,7,-400.482665,-370.055183,-582.051283
2025-06-21,81,7,-236.736667,-371.424375,-625.26625
2025-06-21,82,7,-178.87246,-353.80761,-477.587133
2025-06-21,83,7,-235.571837,-335.862469,-358.2528
2025-06-21,84,7,-281.181615,-303.339531,-349.058333
2025-06-21,85,7,-273.808033,-304.285048,-315.651217
2025-06-21,86,7,-246.039275,-283.595458,-288.67765
2025-06-21,87,7,-169.685625,-226.382083,-288.457917
2025-06-21,88,7,-72.001212,-173.877333,-289.5349
2025-06-21,89,7,-48.275363,-140.866263,-299.466083
2025-06-21,90,7,-53.593802,-123.628281,-300.130417
2025-06-21,91,7,18.108035,-92.219667,-256.820067
2025-06-21,92,7,58.550933,-76.272225,-204.788167
2025-06-21,93,7,41.040313,-60.0325,-155.933333
2025-06-21,94,7,59.127504,11.982644,-90.656283
2025-06-21,95,7,111.519017,80.177965,-27.328983
2025-06-21,96,7,164.684271,112.709688,27.005
2025-06-21,97,7,199.508271,161.471575,78.57155
2025-06-21,98,7,205.745785,181.72649,103.2043
2025-06-21,99,7,248.738438,193.520781,105.9075
2025-06-21,100,7,305.852108,253.751104,115.424033
2025-06-21,101,7,298.439558,268.684233,109.619683
2025-06-21,102,7,254.305937,248.260729,102.78125
2025-06-21,103,7,305.577706,303.433304,142.627433
2025-06-21,104,7,371.547444,348.874094,212.795
2025-06-21,105,7,422.982448,393.825,288.967917
2025-06-21,106,7,430.282408,429.5228,353.470167
2025-06-21,107,7,428.336998,438.006302,382.320917
2025-06-21,108,7,423.994635,443.705104,385.901667
2025-06-21,109,7,458.638933,475.692465,402.359033
2025-06-21,110,7,494.60934,517.519806,436.62475
2025-06-21,111,7,549.837135,564.343698,481.681667
2025-06-21,112,7,576.877277,603.356773,530.129167
2025-06-21,113,7,608.865875,622.718569,585.454683
2025-06-21,114,7,646.884583,645.276667,640.82625
2025-06-21,115,7,630.845629,632.425383,667.4907
2025-06-21,116,7,663.382167,650.201771,617.246917
2025-06-21,117,7,673.351875,646.872292,548.913333
2025-06-21,118,7,652.514894,635.818171,582.087567
2025-06-21,119,7,638.927504,623.593754,581.73875
2025-06-21,120,7,670.883125,642.73,531.603333
2025-06-21,121,7,677.659027,661.378458,558.039433
2025-06-21,122,7,641.455669,660.644942,620.864733
2025-06-21,123,7,637.8925,655.208125,660.021667
2025-06-21,124,7,673.700633,659.109888,646.97075
2025-06-21,125,7,700.526937,660.23229,585.61195
2025-06-21,126,7,669.395625,637.65375,526.72
2025-06-21,127,7,595.663006,638.869654,535.7851
2025-06-21,128,7,577.1076,638.071673,581.51715
2025-06-21,129,7,621.848333,650.652083,618.915
2025-06-21,130,7,621.201377,657.181454,619.241283
2025-06-21,131,7,567.737563,602.737456,576.779467
2025-06-21,132,7,508.651667,519.457083,528.28
2025-06-21,133,7,518.012031,505.01519,526.873733
2025-06-21,134,7,548.31314,518.987221,544.741083
2025-06-21,135,7,564.475625,525.190208,552.865
2025-06-21,136,7,566.80014,542.041606,546.83985
2025-06-21,137,7,547.532294,548.249821,541.7929
2025-06-21,138,7,509.413125,539.812917,531.731667
2025-06-21,139,7,496.517296,525.914721,499.822717
2025-06-21,140,7,555.121287,520.896252,486.82905
2025-06-21,141,7,596.836875,522.593333,498.216667
2025-06-21,142,7,537.387212,531.621104,504.095167
2025-06-21,143,7,554.331523,579.486329,532.219017
2025-06-21,0,8,534.5225,505.488542,538.491667
2025-06-21,1,8,572.894708,516.502458,514.663967
2025-06-21,2,8,579.228748,529.039244,533.34865
2025-06-21,3,8,560.276458,524.067292,566.91
2025-06-21,4,8,547.111852,518.363121,510.587683
2025-06-21,5,8,556.387115,531.699044,470.042867
2025-06-21,6,8,562.998542,517.23875,480.563333
2025-06-21,7,8,557.873187,520.40089,478.329933
2025-06-21,8,8,501.801173,503.010546,497.638117
2025-06-21,9,8,493.222083,503.993333,527.363333
2025-06-21,10,8,508.793758,507.713885,510.807617
2025-06-21,11,8,489.045979,502.601729,492.340983
2025-06-21,12,8,453.229167,494.539167,499.103333
2025-06-21,13,8,521.958637,507.873619,512.0669
2025-06-21,14,8,514.258396,501.223329,502.183583
2025-06-21,15,8,482.074167,502.244375,473.125
2025-06-21,16,8,482.10834,509.491827,458.319983
2025-06-21,17,8,489.455665,506.800487,470.09745
2025-06-21,18,8,458.200625,480.66625,489.373333
2025-06-21,19,8,470.425152,492.158373,486.698033
2025-06-21,20,8,482.146454,503.041062,491.8388
2025-06-21,21,8,467.3225,497.986875,496.251667
2025-06-21,22,8,487.019694,499.531262,463.3803
2025-06-21,23,8,505.565858,504.001292,454.71765
2025-06-21,24,8,483.810208,509.207083,477.031667
2025-06-21,25,8,430.269375,502.646342,474.281983
2025-06-21,26,8,426.225183,485.079062,458.1585
2025-06-21,27,8,466.687083,483.75625,446.218333
2025-06-21,28,8,448.127808,488.320533,442.953283
2025-06-21,29,8,440.021404,496.743954,450.38675
2025-06-21,30,8,435.030417,487.171458,454.174167
2025-06-21,31,8,382.658781,475.91405,424.658717
2025-06-21,32,8,363.208623,446.235808,390.48345
2025-06-21,33,8,381.337708,412.097135,370.845833
2025-06-21,34,8,366.72256,379.765667,359.578
2025-06-21,35,8,306.791423,358.682656,337.034917
2025-06-21,36,8,267.340677,353.143906,308.49
2025-06-21,37,8,256.79964,322.82384,291.9625
2025-06-21,38,8,221.095106,287.628329,246.471367
2025-06-21,39,8,154.07599,248.6175,166.35125
2025-06-21,40,8,123.745748,196.847656,97.385183
2025-06-21,41,8,139.108648,173.546017,86.2121
2025-06-21,42,8,170.742813,162.393854,100.836667
2025-06-21,43,8,148.21665,134.098265,63.2823
2025-06-21,44,8,101.359721,99.814767,21.927683
2025-06-21,45,8,71.326771,60.112656,-8.339583
2025-06-21,46,8,52.387569,0.122696,-62.966783
2025-06-21,47,8,-23.18285,-21.158281,-116.303717
2025-06-21,48,8,-123.978698,-0.416458,-156.844167
2025-06-21,49,8,-163.700771,-49.473342,-195.452117
2025-06-21,50,8,-248.487458,-118.099196,-213.46855
2025-06-21,51,8,-358.275729,-159.021042,-220.185
2025-06-21,52,8,-364.303329,-207.844633,-241.482933
2025-06-21,53,8,-322.404142,-203.7649,-229.762933
2025-06-21,54,8,-283.870625,-177.938177,-182.575833
2025-06-21,55,8,-302.843233,-214.059888,-160.175383
2025-06-21,56,8,-289.239496,-242.082444,-214.969967
2025-06-21,57,8,-258.943281,-245.9225,-328.285417
2025-06-21,58,8,-329.936046,-296.277075,-421.118233
2025-06-21,59,8,-362.249781,-322.463315,-449.526183
2025-06-21,60,8,-293.866302,-318.569479,-440.56625
2025-06-21,61,8,-334.380515,-356.485565,-460.630867
2025-06-21,62,8,-438.741556,-392.179863,-489.017133
2025-06-21,63,8,-524.491615,-427.702448,-516.512917
2025-06-21,64,8,-486.925629,-454.888294,-561.181233
2025-06-21,65,8,-384.875608,-469.934762,-612.926317
2025-06-21,66,8,-304.397135,-483.619844,-620.148333
2025-06-21,67,8,-290.629071,-510.563833,-560.160833
2025-06-21,68,8,-342.244867,-506.282556,-647.042517
2025-06-21,69,8,-418.93125,-496.019062,-807.410833
2025-06-21,70,8,-367.750721,-465.511758,-745.92895
2025-06-21,71,8,-297.492271,-444.239538,-658.892883
2025-06-21,72,8,-272.535781,-455.058021,-672.33875
2025-06-21,73,8,-209.122173,-455.802606,-718.120267
2025-06-21,74,8,-243.024504,-475.54995,-741.456717
2025-06-21,75,8,-362.358281,-505.831198,-742.40875
2025-06-21,76,8,-427.262821,-495.212198,-757.647217
2025-06-21,77,8,-403.988433,-474.739825,-771.688017
2025-06-21,78,8,-363.979948,-445.006823,-726.931667
2025-06-21,79,8,-325.749135,-399.028377,-597.157983
2025-06-21,80,8,-314.783435,-370.055183,-582.051283
2025-06-21,81,8,-317.697813,-371.424375,-625.26625
2025-06-21,82,8,-265.955908,-353.80761,-477.587133
2025-06-21,83,8,-252.252813,-335.862469,-358.2528
2025-06-21,84,8,-262.23026,-303.339531,-349.058333
2025-06-21,85,8,-274.498067,-304.285048,-315.651217
2025-06-21,86,8,-250.048796,-283.595458,-288.67765
2025-06-21,87,8,-195.050365,-226.382083,-288.457917
2025-06-21,88,8,-175.656677,-173.877333,-289.5349
2025-06-21,89,8,-159.205606,-140.866263,-299.466083
2025-06-21,90,8,-108.571302,-123.628281,-300.130417
2025-06-21,91,8,-46.864338,-92.219667,-256.820067
2025-06-21,92,8,10.362767,-76.272225,-204.788167
2025-06-21,93,8,58.33026,-60.0325,-155.933333
2025-06-21,94,8,155.183821,11.982644,-90.656283
2025-06-21,95,8,188.014298,80.177965,-27.328983
2025-06-21,96,8,194.414167,112.709688,27.005
2025-06-21,97,8,270.412581,161.471575,78.57155
2025-06-21,98,8,268.548015,181.72649,103.2043
2025-06-21,99,8,243.049583,193.520781,105.9075
2025-06-21,100,8,299.376377,253.751104,115.424033
2025-06-21,101,8,286.600983,268.684233,109.619683
2025-06-21,102,8,221.779115,248.260729,102.78125
2025-06-21,103,8,301.801685,303.433304,142.627433
2025-06-21,104,8,362.945098,348.874094,212.795
2025-06-21,105,8,357.825365,393.825,288.967917
2025-06-21,106,8,374.524579,429.5228,353.470167
2025-06-21,107,8,424.568119,438.006302,382.320917
2025-06-21,108,8,459.809635,443.705104,385.901667
2025-06-21,109,8,493.407992,475.692465,402.359033
2025-06-21,110,8,503.202256,517.519806,436.62475
2025-06-21,111,8,533.469687,564.343698,481.681667
2025-06-21,112,8,566.370294,603.356773,530.129167
2025-06-21,113,8,606.872237,622.718569,585.454683
2025-06-21,114,8,650.610833,645.276667,640.82625
2025-06-21,115,8,655.406388,632.425383,667.4907
2025-06-21,116,8,670.527698,650.201771,617.246917
2025-06-21,117,8,626.410417,646.872292,548.913333
2025-06-21,118,8,590.137398,635.818171,582.087567
2025-06-21,119,8,582.594308,623.593754,581.73875
2025-06-21,120,8,616.061667,642.73,531.603333
2025-06-21,121,8,675.469056,661.378458,558.039433
2025-06-21,122,8,683.610881,660.644942,620.864733
2025-06-21,123,8,648.305208,655.208125,660.021667
2025-06-21,124,8,688.699415,659.109888,646.97075
2025-06-21,125,8,701.990283,660.23229,585.61195
2025-06-21,126,8,659.44625,637.65375,526.72
2025-06-21,127,8,615.62506,638.869654,535.7851
2025-06-21,128,8,574.923196,638.071673,581.51715
2025-06-21,129,8,575.917917,650.652083,618.915
2025-06-21,130,8,604.639998,657.181454,619.241283
2025-06-21,131,8,607.580052,602.737456,576.779467
2025-06-21,132,8,571.986458,519.457083,528.28
2025-06-21,133,8,563.373215,505.01519,526.873733
2025-06-21,134,8,560.77439,518.987221,544.741083
2025-06-21,135,8,561.859583,525.190208,552.865
2025-06-21,136,8,605.487923,542.041606,546.83985
2025-06-21,137,8,633.481231,548.249821,541.7929
2025-06-21,138,8,597.021458,539.812917,531.731667
2025-06-21,139,8,522.988077,525.914721,499.822717
2025-06-21,140,8,499.505981,520.896252,486.82905
2025-06-21,141,8,526.489167,522.593333,498.216667
2025-06-21,142,8,569.370352,531.621104,504.095167
2025-06-21,143,8,615.762271,579.486329,532.219017
2025-06-21,0,9,500.138333,505.488542,538.491667
2025-06-21,1,9,550.783456,516.502458,514.663967
2025-06-21,2,9,562.905944,529.039244,533.34865
2025-06-21,3,9,540.675625,524.067292,566.91
2025-06-21,4,9,511.315123,518.363121,510.587683
2025-06-21,5,9,529.092956,531.699044,470.042867
2025-06-21,6,9,515.95875,517.23875,480.563333
2025-06-21,7,9,506.799396,520.40089,478.329933
2025-06-21,8,9,485.65981,503.010546,497.638117
2025-06-21,9,9,520.109792,503.993333,527.363333
2025-06-21,10,9,530.566131,507.713885,510.807617
2025-06-21,11,9,525.219163,502.601729,492.340983
2025-06-21,12,9,502.270833,494.539167,499.103333
2025-06-21,13,9,518.642381,507.873619,512.0669
2025-06-21,14,9,511.30361,501.223329,502.183583
2025-06-21,15,9,527.141875,502.244375,473.125
2025-06-21,16,9,511.790394,509.491827,458.319983
2025-06-21,17,9,474.104223,506.800487,470.09745
2025-06-21,18,9,439.9825,480.66625,489.373333
2025-06-21,19,9,479.39399,492.158373,486.698033
2025-06-21,20,9,518.468396,503.041062,491.8388
2025-06-21,21,9,519.49625,497.986875,496.251667
2025-06-21,22,9,525.136262,499.531262,463.3803
2025-06-21,23,9,517.136717,504.001292,454.71765
2025-06-21,24,9,497.999167,509.207083,477.031667
2025-06-21,25,9,504.537273,502.646342,474.281983
2025-06-21,26,9,502.930727,485.079062,458.1585
2025-06-21,27,9,487.252708,483.75625,446.218333
2025-06-21,28,9,468.729806,488.320533,442.953283
2025-06-21,29,9,475.573915,496.743954,450.38675
2025-06-21,30,9,491.69125,487.171458,454.174167
2025-06-21,31,9,467.467888,475.91405,424.658717
2025-06-21,32,9,423.155104,446.235808,390.48345
2025-06-21,33,9,385.311615,412.097135,370.845833
2025-06-21,34,9,361.972656,379.765667,359.578
2025-06-21,35,9,349.663162,358.682656,337.034917
2025-06-21,36,9,349.326458,353.143906,308.49
2025-06-21,37,9,287.035662,322.82384,291.9625
2025-06-21,38,9,266.44915,287.628329,246.471367
2025-06-21,39,9,259.164792,248.6175,166.35125
2025-06-21,40,9,194.81205,196.847656,97.385183
2025-06-21,41,9,164.440327,173.546017,86.2121
2025-06-21,42,9,162.502552,162.393854,100.836667
2025-06-21,43,9,120.749252,134.098265,63.2823
2025-06-21,44,9,94.766485,99.814767,21.927683
2025-06-21,45,9,102.433958,60.112656,-8.339583
2025-06-21,46,9,57.196673,0.122696,-62.966783
2025-06-21,47,9,23.838035,-21.158281,-116.303717
2025-06-21,48,9,43.047552,-0.416458,-156.844167
2025-06-21,49,9,41.009277,-49.473342,-195.452117
2025-06-21,50,9,-0.311233,-118.099196,-213.46855
2025-06-21,51,9,-55.25125,-159.021042,-220.185
2025-06-21,52,9,-78.855358,-207.844633,-241.482933
2025-06-21,53,9,-49.480785,-203.7649,-229.762933
2025-06-21,54,9,28.723281,-177.938177,-182.575833
2025-06-21,55,9,40.098529,-214.059888,-160.175383
2025-06-21,56,9,10.236488,-242.082444,-214.969967
2025-06-21,57,9,-59.002187,-245.9225,-328.285417
2025-06-21,58,9,-143.581833,-296.277075,-421.118233
2025-06-21,59,9,-148.673885,-322.463315,-449.526183
2025-06-21,60,9,-115.517135,-318.569479,-440.56625
2025-06-21,61,9,-162.378869,-356.485565,-460.630867
2025-06-21,62,9,-162.999156,-392.179863,-489.017133
2025-06-21,63,9,-145.334271,-427.702448,-516.512917
2025-06-21,64,9,-147.4787,-454.888294,-561.181233
2025-06-21,65,9,-176.819619,-469.934762,-612.926317
2025-06-21,66,9,-245.34901,-483.619844,-620.148333
2025-06-21,67,9,-335.100823,-510.563833,-560.160833
2025-06-21,68,9,-316.196052,-506.282556,-647.042517
2025-06-21,69,9,-267.417708,-496.019062,-807.410833
2025-06-21,70,9,-303.462271,-465.511758,-745.92895
2025-06-21,71,9,-347.606725,-444.239538,-658.892883
2025-06-21,72,9,-391.720312,-455.058021,-672.33875
2025-06-21,73,9,-447.721483,-455.802606,-718.120267
2025-06-21,74,9,-470.870302,-475.54995,-741.456717
2025-06-21,75,9,-444.31401,-505.831198,-742.40875
2025-06-21,76,9,-366.391033,-495.212198,-757.647217
2025-06-21,77,9,-287.28814,-474.739825,-771.688017
2025-06-21,78,9,-307.275729,-445.006823,-726.931667
2025-06-21,79,9,-253.443992,-399.028377,-597.157983
2025-06-21,80,9,-170.824619,-370.055183,-582.051283
2025-06-21,81,9,-148.388854,-371.424375,-625.26625
2025-06-21,82,9,-166.207798,-353.80761,-477.587133
2025-06-21,83,9,-168.202058,-335.862469,-358.2528
2025-06-21,84,9,-123.437917,-303.339531,-349.058333
2025-06-21,85,9,-120.433162,-304.285048,-315.651217
2025-06-21,86,9,-74.076148,-283.595458,-288.67765
2025-06-21,87,9,-1.477083,-226.382083,-288.457917
2025-06-21,88,9,-39.977185,-173.877333,-289.5349
2025-06-21,89,9,-44.51521,-140.866263,-299.466083
2025-06-21,90,9,1.56776,-123.628281,-300.130417
2025-06-21,91,9,-30.083042,-92.219667,-256.820067
2025-06-21,92,9,-66.970515,-76.272225,-204.788167
2025-06-21,93,9,-22.47849,-60.0325,-155.933333
2025-06-21,94,9,81.16234,11.982644,-90.656283
2025-06-21,95,9,155.18209,80.177965,-27.328983
2025-06-21,96,9,164.105521,112.709688,27.005
2025-06-21,97,9,208.99876,161.471575,78.57155
2025-06-21,98,9,232.27226,181.72649,103.2043
2025-06-21,99,9,268.599271,193.520781,105.9075
2025-06-21,100,9,317.74976,253.751104,115.424033
2025-06-21,101,9,320.995721,268.684233,109.619683
2025-06-21,102,9,315.247448,248.260729,102.78125
2025-06-21,103,9,396.381823,303.433304,142.627433
2025-06-21,104,9,448.925346,348.874094,212.795
2025-06-21,105,9,467.531823,393.825,288.967917
2025-06-21,106,9,473.598481,429.5228,353.470167
2025-06-21,107,9,465.392058,438.006302,382.320917
2025-06-21,108,9,466.311823,443.705104,385.901667
2025-06-21,109,9,480.416156,475.692465,402.359033
2025-06-21,110,9,523.699929,517.519806,436.62475
2025-06-21,111,9,598.897083,564.343698,481.681667
2025-06-21,112,9,661.562644,603.356773,530.129167
2025-06-21,113,9,669.53455,622.718569,585.454683
2025-06-21,114,9,647.114792,645.276667,640.82625
2025-06-21,115,9,613.843481,632.425383,667.4907
2025-06-21,116,9,629.260367,650.201771,617.246917
2025-06-21,117,9,657.4025,646.872292,548.913333
2025-06-21,118,9,685.383821,635.818171,582.087567
2025-06-21,119,9,668.785875,623.593754,581.73875
2025-06-21,120,9,644.017292,642.73,531.603333
2025-06-21,121,9,669.176794,661.378458,558.039433
2025-06-21,122,9,694.4034,660.644942,620.864733
2025-06-21,123,9,702.076667,655.208125,660.021667
2025-06-21,124,9,681.929117,659.109888,646.97075
2025-06-21,125,9,638.479731,660.23229,585.61195
2025-06-21,126,9,596.057917,637.65375,526.72
2025-06-21,127,9,622.537092,638.869654,535.7851
2025-06-21,128,9,659.72531,638.071673,581.51715
2025-06-21,129,9,739.818125,650.652083,618.915
2025-06-21,130,9,717.480904,657.181454,619.241283
2025-06-21,131,9,641.285271,602.737456,576.779467
2025-06-21,132,9,551.859792,519.457083,528.28
2025-06-21,133,9,543.931967,505.01519,526.873733
2025-06-21,134,9,545.20784,518.987221,544.741083
2025-06-21,135,9,554.165208,525.190208,552.865
2025-06-21,136,9,599.597135,542.041606,546.83985
2025-06-21,137,9,623.565031,548.249821,541.7929
2025-06-21,138,9,605.039375,539.812917,531.731667
2025-06-21,139,9,557.773721,525.914721,499.822717
2025-06-21,140,9,542.076798,520.896252,486.82905
2025-06-21,141,9,545.581667,522.593333,498.216667
2025-06-21,142,9,577.797602,531.621104,504.095167
2025-06-21,143,9,627.135767,579.486329,532.219017
2025-06-21,0,10,522.681042,505.488542,538.491667
2025-06-21,1,10,549.386579,516.502458,514.663967
2025-06-21,2,10,598.916487,529.039244,533.34865
2025-06-21,3,10,610.991875,524.067292,566.91
2025-06-21,4,10,575.265437,518.363121,510.587683
2025-06-21,5,10,557.733812,531.699044,470.042867
2025-06-21,6,10,558.115625,517.23875,480.563333
2025-06-21,7,10,591.273442,520.40089,478.329933
2025-06-21,8,10,567.220562,503.010546,497.638117
2025-06-21,9,10,531.406458,503.993333,527.363333
2025-06-21,10,10,521.701327,507.713885,510.807617
2025-06-21,11,10,507.84145,502.601729,492.340983
2025-06-21,12,10,503.419792,494.539167,499.103333
2025-06-21,13,10,549.589975,507.873619,512.0669
2025-06-21,14,10,544.72241,501.223329,502.183583
2025-06-21,15,10,529.02875,502.244375,473.125
2025-06-21,16,10,554.637298,509.491827,458.319983
2025-06-21,17,10,522.760696,506.800487,470.09745
2025-06-21,18,10,478.033333,480.66625,489.373333
2025-06-21,19,10,502.144458,492.158373,486.698033
2025-06-21,20,10,498.811908,503.041062,491.8388
2025-06-21,21,10,469.000417,497.986875,496.251667
2025-06-21,22,10,521.1746,499.531262,463.3803
2025-06-21,23,10,524.692981,504.001292,454.71765
2025-06-21,24,10,482.912292,509.207083,477.031667
2025-06-21,25,10,517.5454,502.646342,474.281983
2025-06-21,26,10,522.330206,485.079062,458.1585
2025-06-21,27,10,464.436042,483.75625,446.218333
2025-06-21,28,10,461.634031,488.320533,442.953283
2025-06-21,29,10,478.695308,496.743954,450.38675
2025-06-21,30,10,483.354375,487.171458,454.174167
2025-06-21,31,10,486.858802,475.91405,424.658717
2025-06-21,32,10,451.865933,446.235808,390.48345
2025-06-21,33,10,418.775677,412.097135,370.845833
2025-06-21,34,10,434.110927,379.765667,359.578
2025-06-21,35,10,439.165281,358.682656,337.034917
2025-06-21,36,10,421.287135,353.143906,308.49
2025-06-21,37,10,355.383862,322.82384,291.9625
2025-06-21,38,10,325.370575,287.628329,246.471367
2025-06-21,39,10,299.74026,248.6175,166.35125
2025-06-21,40,10,253.539479,196.847656,97.385183
2025-06-21,41,10,207.851387,173.546017,86.2121
2025-06-21,42,10,187.948333,162.393854,100.836667
2025-06-21,43,10,157.811585,134.098265,63.2823
2025-06-21,44,10,134.126654,99.814767,21.927683
2025-06-21,45,10,111.318802,60.112656,-8.339583
2025-06-21,46,10,76.03585,0.122696,-62.966783
2025-06-21,47,10,58.678552,-21.158281,-116.303717
2025-06-21,48,10,33.304062,-0.416458,-156.844167
2025-06-21,49,10,-44.672269,-49.473342,-195.452117
2025-06-21,50,10,-102.1264,-118.099196,-213.46855
2025-06-21,51,10,-98.764323,-159.021042,-220.185
2025-06-21,52,10,-138.547279,-207.844633,-241.482933
2025-06-21,53,10,-99.745454,-203.7649,-229.762933
2025-06-21,54,10,-18.304844,-177.938177,-182.575833
2025-06-21,55,10,-73.133642,-214.059888,-160.175383
2025-06-21,56,10,-140.110387,-242.082444,-214.969967
2025-06-21,57,10,-100.688958,-245.9225,-328.285417
2025-06-21,58,10,-95.155363,-296.277075,-421.118233
2025-06-21,59,10,-115.589583,-322.463315,-449.526183
2025-06-21,60,10,-127.96401,-318.569479,-440.56625
2025-06-21,61,10,-174.623352,-356.485565,-460.630867
2025-06-21,62,10,-260.699042,-392.179863,-489.017133
2025-06-21,63,10,-375.767917,-427.702448,-516.512917
2025-06-21,64,10,-425.570685,-454.888294,-561.181233
2025-06-21,65,10,-419.093408,-469.934762,-612.926317
2025-06-21,66,10,-426.637552,-483.619844,-620.148333
2025-06-21,67,10,-502.584687,-510.563833,-560.160833
2025-06-21,68,10,-484.661023,-506.282556,-647.042517
2025-06-21,69,10,-375.028698,-496.019062,-807.410833
2025-06-21,70,10,-278.640765,-465.511758,-745.92895
2025-06-21,71,10,-232.698483,-444.239538,-658.892883
2025-06-21,72,10,-259.226667,-455.058021,-672.33875
2025-06-21,73,10,-296.823725,-455.802606,-718.120267
2025-06-21,74,10,-403.612523,-475.54995,-741.456717
2025-06-21,75,10,-431.509948,-505.831198,-742.40875
2025-06-21,76,10,-259.119527,-495.212198,-757.647217
2025-06-21,77,10,-184.518325,-474.739825,-771.688017
2025-06-21,78,10,-280.326563,-445.006823,-726.931667
2025-06-21,79,10,-279.768296,-399.028377,-597.157983
2025-06-21,80,10,-306.817202,-370.055183,-582.051283
2025-06-21,81,10,-329.098021,-371.424375,-625.26625
