variant,date,slot,natural_slot,clock,x,q,natural_x,natural_q,c,g,z,w,S,price_template,price_natural
2,2025-06-21,26,27,4:30,505.56895833333334,505.56895833333334,481.04109374999985,481.04109374999985,22.882593749999828,0.0,0.0,0.0,6166.654694495238,0.3096,0.3237
2,2025-06-21,27,28,4:40,545.3084333333333,545.3084333333333,505.56895833333334,505.56895833333334,59.350625000000036,0.0,0.0,0.0,6220.070256995238,0.3237,0.3321
2,2025-06-21,28,29,4:50,546.8726604166666,546.8726604166666,545.3084333333333,545.3084333333333,102.35515000000001,0.0,0.0,0.0,6312.189891995238,0.3321,0.3143
2,2025-06-21,29,30,5:00,550.9833333333333,550.9833333333333,546.8726604166666,546.8726604166666,96.48591041666666,0.0,0.0,0.0,6399.027211370239,0.3143,0.3191
2,2025-06-21,30,31,5:10,1288.5093104166667,1288.5093104166667,550.9833333333333,550.9833333333333,96.80916666666668,0.0,0.0,0.0,6486.155461370238,0.3191,0.3488
2,2025-06-21,31,32,5:20,554.0267726287456,554.0267726287456,1288.5093104166667,1288.5093104166667,833.3333333333333,0.0,0.0,30.51726041666683,7236.155461370238,0.3488,0.3395
2,2025-06-21,32,33,5:30,1213.6613541666666,1213.6613541666666,554.0267726287456,554.0267726287456,163.54332262874553,0.0,0.0,0.0,7383.3444517361095,0.3395,0.2621
2,2025-06-21,33,34,5:40,1172.4236395833332,1172.4236395833332,1213.6613541666666,1213.6613541666666,833.3333333333333,0.0,0.0,9.482187499999952,8133.3444517361095,0.2621,0.4169
2,2025-06-21,34,35,5:50,0.0,0.0,1172.4236395833332,1172.4236395833332,812.8456395833332,0.0,0.0,0.0,8864.90552736111,0.4169,0.7087
2,2025-06-21,35,36,6:00,0.0,0.0,0.0,0.0,0.0,337.0349166666666,0.0,0.0,8490.422286620369,0.7087,0.7158
2,2025-06-21,36,37,6:10,0.0,0.0,0.0,0.0,0.0,308.48999999999995,0.0,0.0,8147.655619953703,0.7158,0.6144
2,2025-06-21,37,38,6:20,0.0,0.0,0.0,0.0,0.0,291.9625,0.0,0.0,7823.252842175925,0.6144,0.5732
2,2025-06-21,38,39,6:30,0.0,0.0,0.0,0.0,0.0,246.47136666666668,0.0,0.0,7549.395768101851,0.5732,0.586
2,2025-06-21,39,40,6:40,0.0,0.0,0.0,0.0,0.0,166.35125,0.0,0.0,7364.561045879629,0.586,0.6004
2,2025-06-21,40,41,6:50,0.0,0.0,0.0,0.0,0.0,97.38518333333332,0.0,0.0,7256.35528662037,0.6004,0.5991
2,2025-06-21,41,42,7:00,0.0,0.0,0.0,0.0,0.0,86.21210000000008,0.0,0.0,7160.564064398148,0.5991,0.598
2,2025-06-21,42,43,7:10,0.0,0.0,0.0,0.0,0.0,100.83666666666659,0.0,0.0,7048.523323657407,0.598,0.5678
2,2025-06-21,43,44,7:20,0.0,0.0,0.0,0.0,0.0,63.282299999999964,0.0,0.0,6978.20965699074,0.5678,0.5032
2,2025-06-21,44,45,7:30,0.0,0.0,0.0,0.0,0.0,21.927683333333334,0.0,0.0,6953.845564398147,0.5032,0.4634
2,2025-06-21,45,46,7:40,0.0,0.0,0.0,0.0,8.33958333333328,0.0,0.0,0.0,6961.351189398147,0.4634,0.6087
2,2025-06-21,46,47,7:50,0.0,0.0,0.0,0.0,62.9667833333333,0.0,0.0,0.0,7018.021294398147,0.6087,0.8359
2,2025-06-21,47,48,8:00,0.0,0.0,0.0,0.0,116.30371666666667,0.0,0.0,0.0,7122.694639398147,0.8359,0.8537
2,2025-06-21,48,49,8:10,0.0,0.0,0.0,0.0,156.84416666666664,0.0,0.0,0.0,7263.854389398147,0.8537,0.7708
2,2025-06-21,49,50,8:20,0.0,0.0,0.0,0.0,195.4521166666667,0.0,0.0,0.0,7439.761294398147,0.7708,0.7264
2,2025-06-21,50,51,8:30,0.0,0.0,0.0,0.0,213.46854999999994,0.0,0.0,0.0,7631.8829893981465,0.7264,0.7632
2,2025-06-21,51,52,8:40,0.0,0.0,0.0,0.0,220.18499999999995,0.0,0.0,0.0,7830.049489398147,0.7632,0.8305
2,2025-06-21,52,53,8:50,0.0,0.0,0.0,0.0,241.48293333333334,0.0,0.0,0.0,8047.384129398147,0.8305,0.8764
2,2025-06-21,53,54,9:00,0.0,0.0,0.0,0.0,229.76293333333342,0.0,0.0,0.0,8254.170769398146,0.8764,0.8731
2,2025-06-21,54,55,9:10,0.0,0.0,0.0,0.0,182.57583333333332,0.0,0.0,0.0,8418.489019398146,0.8731,0.8073
2,2025-06-21,55,56,9:20,0.0,0.0,0.0,0.0,160.17538333333334,0.0,0.0,0.0,8562.646864398146,0.8073,0.7234
2,2025-06-21,56,57,9:30,0.0,0.0,0.0,0.0,214.96996666666678,0.0,0.0,0.0,8756.119834398147,0.7234,0.6977
2,2025-06-21,57,58,9:40,0.0,0.0,0.0,0.0,328.2854166666667,0.0,0.0,0.0,9051.576709398147,0.6977,0.7164
2,2025-06-21,58,59,9:50,0.0,0.0,0.0,0.0,421.11823333333336,0.0,0.0,0.0,9430.583119398147,0.7164,0.7212
2,2025-06-21,59,60,10:00,0.0,0.0,0.0,0.0,449.5261833333334,0.0,0.0,0.0,9835.156684398147,0.7212,0.6702
2,2025-06-21,60,61,10:10,0.0,0.0,0.0,0.0,440.56624999999997,0.0,0.0,0.0,10231.666309398148,0.6702,0.6649
2,2025-06-21,61,62,10:20,0.0,0.0,0.0,0.0,460.63086666666663,0.0,0.0,0.0,10646.234089398147,0.6649,0.7152
2,2025-06-21,62,63,10:30,0.0,0.0,0.0,0.0,170.85101177983637,0.0,0.0,318.1661215534969,10800.0,0.7152,0.7053
2,2025-06-21,63,64,10:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.5129166666667,10800.0,0.7053,0.5367
2,2025-06-21,64,65,10:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.1812333333335,10800.0,0.5367,0.3314
2,2025-06-21,65,66,11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.9263166666666,10800.0,0.3314,0.3161
2,2025-06-21,66,67,11:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.1483333333333,10800.0,0.3161,0.2901
2,2025-06-21,67,68,11:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.1608333333334,10800.0,0.2901,0.2072
2,2025-06-21,68,69,11:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0425166666666,10800.0,0.2072,0.2258
2,2025-06-21,69,70,11:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.4108333333332,10800.0,0.2258,0.2711
2,2025-06-21,70,71,11:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.92895,10800.0,0.2711,0.2744
2,2025-06-21,71,72,12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.8928833333334,10800.0,0.2744,0.2473
2,2025-06-21,72,73,12:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.33875,10800.0,0.2473,0.2497
2,2025-06-21,73,74,12:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.1202666666666,10800.0,0.2497,0.2484
2,2025-06-21,74,75,12:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.4567166666668,10800.0,0.2484,0.1828
2,2025-06-21,75,76,12:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.40875,10800.0,0.1828,0.2868
2,2025-06-21,76,77,12:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.6472166666668,10800.0,0.2868,0.5464
2,2025-06-21,77,78,13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.6880166666667,10800.0,0.5464,0.681
2,2025-06-21,78,79,13:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.9316666666666,10800.0,0.681,0.6383
2,2025-06-21,79,80,13:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.1579833333333,10800.0,0.6383,0.5716
2,2025-06-21,80,81,13:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0512833333333,10800.0,0.5716,0.6829
2,2025-06-21,81,82,13:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.2662499999999,10800.0,0.6829,0.797
2,2025-06-21,82,83,13:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.5871333333332,10800.0,0.797,0.8133
2,2025-06-21,83,84,14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.2528000000001,10800.0,0.8133,0.7993
2,2025-06-21,84,85,14:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0583333333333,10800.0,0.7993,0.8114
2,2025-06-21,85,86,14:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.65121666666664,10800.0,0.8114,0.8574
2,2025-06-21,86,87,14:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.67764999999997,10800.0,0.8574,0.8672
2,2025-06-21,87,88,14:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.4579166666666,10800.0,0.8672,0.6527
2,2025-06-21,88,89,14:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.5348999999999,10800.0,0.6527,0.3818
2,2025-06-21,89,90,15:00,131.73932291666665,131.73932291666665,0.0,0.0,0.0,0.0,0.0,299.46608333333336,10800.0,0.3818,0.4347
2,2025-06-21,90,91,15:10,172.2242470205922,172.2242470205922,131.73932291666665,131.73932291666665,0.0,0.0,0.0,431.8697395833333,10800.0,0.4347,0.5156
2,2025-06-21,91,92,15:20,180.95170624999997,180.95170624999997,172.2242470205922,172.2242470205922,0.0,0.0,0.0,429.044313687259,10800.0,0.5156,0.4952
2,2025-06-21,92,93,15:30,136.47588541666667,136.47588541666667,180.95170624999997,180.95170624999997,0.0,0.0,0.0,385.73987291666657,10800.0,0.4952,0.5311
2,2025-06-21,93,94,15:40,227.29116666666673,227.29116666666673,136.47588541666667,136.47588541666667,0.0,0.0,0.0,292.40921875000004,10800.0,0.5311,0.5692
2,2025-06-21,94,95,15:50,285.62655625,285.62655625,227.29116666666673,227.29116666666673,0.0,0.0,0.0,317.94745,10800.0,0.5692,0.5723
2,2025-06-21,95,96,16:00,301.1592708333335,301.1592708333335,285.62655625,285.62655625,0.0,0.0,0.0,312.95553958333335,10800.0,0.5723,0.5744
2,2025-06-21,96,97,16:10,350.6683291666665,350.6683291666665,301.1592708333335,301.1592708333335,0.0,0.0,0.0,274.1542708333335,10800.0,0.5744,0.599
2,2025-06-21,97,98,16:20,378.0652583333332,378.0652583333332,350.6683291666665,350.6683291666665,0.0,0.0,0.0,272.0967791666665,10800.0,0.599,0.6284
2,2025-06-21,98,99,16:30,407.6944791666667,407.6944791666667,378.0652583333332,378.0652583333332,0.0,0.0,0.0,274.8609583333332,10800.0,0.6284,0.6239
2,2025-06-21,99,100,16:40,452.4098333333334,452.4098333333334,407.6944791666667,407.6944791666667,0.0,0.0,0.0,301.7869791666667,10800.0,0.6239,0.6144
2,2025-06-21,100,101,16:50,428.3572604166666,428.3572604166666,452.4098333333334,452.4098333333334,0.0,0.0,0.0,336.98580000000004,10800.0,0.6144,0.6289
2,2025-06-21,101,102,17:00,386.22671875000003,386.22671875000003,428.3572604166666,428.3572604166666,0.0,0.0,0.0,318.73757708333335,10800.0,0.6289,0.6705
2,2025-06-21,102,103,17:10,450.76716458333317,450.76716458333317,386.22671875000003,386.22671875000003,0.0,0.0,0.0,283.4454687500001,10800.0,0.6705,0.7075
2,2025-06-21,103,104,17:20,483.66618541666674,483.66618541666674,450.76716458333317,450.76716458333317,0.0,0.0,0.0,308.13973124999984,10800.0,0.7075,0.7038
2,2025-06-21,104,105,17:30,515.3564062500002,515.3564062500002,483.66618541666674,483.66618541666674,0.0,0.0,0.0,270.8711854166668,10800.0,0.7038,0.6796
2,2025-06-21,105,106,17:40,530.21266875,530.21266875,515.3564062500002,515.3564062500002,0.0,0.0,0.0,226.38848958333358,10800.0,0.6796,0.8445
2,2025-06-21,106,107,17:50,508.61435624999984,508.61435624999984,530.21266875,530.21266875,0.0,0.0,0.0,176.74250208333342,10800.0,0.8445,1.1012
2,2025-06-21,107,108,18:00,466.31182291666664,466.31182291666664,508.61435624999984,508.61435624999984,0.0,0.0,0.0,126.29343958333322,10800.0,1.1012,1.1314
2,2025-06-21,108,109,18:10,477.16168749999986,477.16168749999986,466.31182291666664,466.31182291666664,0.0,0.0,0.0,80.41015624999994,10800.0,1.1314,1.1374
2,2025-06-21,109,110,18:20,515.7449791666666,515.7449791666666,477.16168749999986,477.16168749999986,0.0,0.0,0.0,74.80265416666658,10800.0,1.1374,1.1803
2,2025-06-21,110,111,18:30,549.8371354166666,549.8371354166666,515.7449791666666,515.7449791666666,0.0,0.0,0.0,79.12022916666655,10800.0,1.1803,1.1266
2,2025-06-21,111,112,18:40,566.37029375,566.37029375,549.8371354166666,549.8371354166666,0.0,0.0,0.0,68.15546874999995,10800.0,1.1266,1.153
2,2025-06-21,112,113,18:50,0.0,0.0,566.37029375,566.37029375,0.0,0.0,0.0,36.24112708333331,10800.0,1.153,1.2618
2,2025-06-21,113,114,19:00,0.0,0.0,0.0,0.0,0.0,585.4546833333334,0.0,0.0,10149.494796296296,1.2618,1.2633
2,2025-06-21,114,115,19:10,0.0,0.0,0.0,0.0,0.0,640.8262499999998,0.0,0.0,9437.465629629629,1.2633,1.2161
2,2025-06-21,115,116,19:20,0.0,0.0,0.0,0.0,0.0,667.4907,0.0,0.0,8695.809296296296,1.2161,1.1876
2,2025-06-21,116,117,19:30,0.0,0.0,0.0,0.0,0.0,617.2469166666666,0.0,0.0,8009.979388888889,1.1876,1.1812
2,2025-06-21,117,118,19:40,521.9743698508213,521.9743698508213,0.0,0.0,0.0,548.9133333333333,0.0,0.0,7400.075685185186,1.1812,1.1704
2,2025-06-21,118,119,19:50,0.0,0.0,521.9743698508213,521.9743698508213,0.0,60.11319681584524,0.0,0.0,7333.283244278691,1.1704,1.1558
2,2025-06-21,119,120,20:00,0.0,0.0,0.0,0.0,0.0,581.73875,0.0,0.0,6686.906855389802,1.1558,1.1611
2,2025-06-21,120,121,20:10,0.0,0.0,0.0,0.0,0.0,531.6033333333332,0.0,0.0,6096.236485019432,1.1611,1.1692
2,2025-06-21,121,122,20:20,0.0,0.0,0.0,0.0,0.0,558.0394333333334,0.0,0.0,5476.192670204617,1.1692,1.198
2,2025-06-21,122,123,20:30,0.0,0.0,0.0,0.0,0.0,620.8647333333333,0.0,0.0,4786.3429665009135,1.198,1.2507
2,2025-06-21,123,124,20:40,0.0,0.0,0.0,0.0,0.0,660.0216666666666,0.0,0.0,4052.9855590935063,1.2507,1.1066
2,2025-06-21,124,125,20:50,723.3390770833332,723.3390770833332,0.0,0.0,0.0,646.97075,0.0,0.0,3334.1291702046174,1.1066,0.857
2,2025-06-21,125,126,21:00,701.6227083333333,701.6227083333333,723.3390770833332,723.3390770833332,137.72712708333322,0.0,0.0,0.0,3458.0835845796173,0.857,0.8345
2,2025-06-21,126,127,21:10,688.3243875000001,688.3243875000001,701.6227083333333,701.6227083333333,174.90270833333332,0.0,0.0,0.0,3615.4960220796174,0.8345,0.871
2,2025-06-21,127,128,21:20,700.4783937499999,700.4783937499999,688.3243875000001,688.3243875000001,152.53928750000009,0.0,0.0,0.0,3752.7813808296173,0.871,0.8848
2,2025-06-21,128,129,21:30,685.1392229791666,685.1392229791666,700.4783937499999,700.4783937499999,118.96124375000004,0.0,0.0,0.0,3859.8465002046173,0.8848,0.9243
2,2025-06-21,129,130,21:40,667.9544583333334,667.9544583333334,685.1392229791666,685.1392229791666,66.22422297916664,0.0,0.0,0.0,3919.4483008858674,0.9243,0.7155
2,2025-06-21,130,131,21:50,655.3394354166668,655.3394354166668,667.9544583333334,667.9544583333334,48.71317500000005,0.0,0.0,0.0,3963.2901583858675,0.7155,0.3942
2,2025-06-21,131,132,22:00,623.0324296193857,623.0324296193857,655.3394354166668,655.3394354166668,78.55996875000014,0.0,0.0,0.0,4033.9941302608677,0.3942,0.4048
2,2025-06-21,132,133,22:10,735.0172582664164,735.0172582664164,623.0324296193857,623.0324296193857,94.75242961938567,0.0,0.0,0.0,4119.271316918314,0.4048,0.4701
2,2025-06-21,133,134,22:20,548.9427854166665,548.9427854166665,735.0172582664164,735.0172582664164,208.14352493308314,0.0,0.0,0.0,4306.600489358089,0.4701,0.4227
2,2025-06-21,134,135,22:30,561.1166666666666,561.1166666666666,548.9427854166665,548.9427854166665,4.201702083333162,0.0,0.0,0.0,4310.382021233089,0.4227,0.374
2,2025-06-21,135,136,22:40,609.9201770833333,609.9201770833333,561.1166666666666,561.1166666666666,8.251666666666534,0.0,0.0,0.0,4317.808521233089,0.374,0.3646
2,2025-06-21,136,137,22:50,619.7652589083693,619.7652589083693,609.9201770833333,609.9201770833333,63.0803270833334,0.0,0.0,0.0,4374.580815608089,0.3646,0.3809
2,2025-06-21,137,138,23:00,594.3558333333334,594.3558333333334,619.7652589083693,619.7652589083693,77.97235890836937,0.0,0.0,0.0,4444.755938625622,0.3809,0.3872
2,2025-06-21,138,139,23:10,586.2291958333334,586.2291958333334,594.3558333333334,594.3558333333334,62.62416666666684,0.0,0.0,0.0,4501.117688625622,0.3872,0.3936
2,2025-06-21,139,140,23:20,566.7559229166667,566.7559229166667,586.2291958333334,586.2291958333334,86.40647916666673,0.0,0.0,0.0,4578.8835198756215,0.3936,0.3844
2,2025-06-21,140,141,23:30,594.53875,594.53875,566.7559229166667,566.7559229166667,79.92687291666672,0.0,0.0,0.0,4650.817705500622,0.3844,0.3399
2,2025-06-21,141,142,23:40,580.5053729166665,580.5053729166665,594.53875,594.53875,96.3220833333333,0.0,0.0,0.0,4737.507580500622,0.3399,0.3684
2,2025-06-21,142,143,23:50,642.9633354166666,642.9633354166666,580.5053729166665,580.5053729166665,76.41020624999987,0.0,0.0,0.0,4806.276766125622,0.3684,0.4712
2,2025-06-21,143,0,24:00,749.7983333333333,749.7983333333333,642.9633354166666,642.9633354166666,110.74431874999995,0.0,0.0,0.0,4905.946653000622,0.4712,0.3564
2,2025-09-23,0,1,0:10,623.9818041666665,623.9818041666665,625.7732200625001,625.7732200625001,54.916553395833525,0.0,0.0,0.0,1267.3602030562502,0.4059,0.4085
2,2025-09-23,1,2,0:20,639.2440395833333,639.2440395833333,623.9818041666665,623.9818041666665,53.79747083333316,0.0,0.0,0.0,1315.77792680625,0.4324,0.4539
2,2025-09-23,2,3,0:30,1330.3916666666664,1330.3916666666664,639.2440395833333,639.2440395833333,78.92585625000005,0.0,0.0,0.0,1386.81119743125,0.4539,0.4117
2,2025-09-23,3,4,0:40,1376.89841875,1376.89841875,1330.3916666666664,1330.3916666666664,765.6249999999998,0.0,0.0,0.0,2075.8736974312496,0.4117,0.4114
2,2025-09-23,4,5,0:50,1359.4931708333334,1359.4931708333334,1376.89841875,1376.89841875,778.3895020833334,0.0,0.0,0.0,2776.4242493062497,0.4114,0.4549
2,2025-09-23,5,6,1:00,1360.4762499999997,1360.4762499999997,1359.4931708333334,1359.4931708333334,752.9825208333334,0.0,0.0,0.0,3454.10851805625,0.4549,0.4413
2,2025-09-23,6,7,1:10,537.5791041666666,537.5791041666666,1360.4762499999997,1360.4762499999997,770.7062499999997,0.0,0.0,0.0,4147.744143056249,0.4413,0.4365
2,2025-09-23,7,8,1:20,541.9617625000001,541.9617625000001,537.5791041666666,537.5791041666666,0.0,59.77424583333335,0.0,0.0,4081.3283143525455,0.4365,0.4529
2,2025-09-23,8,9,1:30,558.4985416666666,558.4985416666666,541.9617625000001,541.9617625000001,0.0,38.00990416666651,0.0,0.0,4039.095087500694,0.4529,0.4318
2,2025-09-23,9,10,1:40,1371.0509895833331,1371.0509895833331,558.4985416666666,558.4985416666666,5.818541666666626,0.0,0.0,0.0,4044.3317750006936,0.4318,0.418
2,2025-09-23,10,11,1:50,1385.7159458333333,1385.7159458333333,1371.0509895833331,1371.0509895833331,786.9976395833332,0.0,0.0,0.0,4752.629650625693,0.418,0.4413
2,2025-09-23,11,12,2:00,1348.0408466813296,1348.0408466813296,1385.7159458333333,1385.7159458333333,783.8543291666667,0.0,0.0,0.0,5458.0985468756935,0.4413,0.4794
2,2025-09-23,12,13,2:10,1385.1309666666666,1385.1309666666666,1348.0408466813296,1348.0408466813296,757.4341800146631,0.0,0.0,0.0,6139.78930888889,0.4794,0.4675
2,2025-09-23,13,14,2:20,1367.3047708333331,1367.3047708333331,1385.1309666666666,1385.1309666666666,780.5679166666666,0.0,0.0,0.0,6842.30043388889,0.4675,0.4225
2,2025-09-23,14,15,2:30,562.1439583333334,562.1439583333334,1367.3047708333331,1367.3047708333331,759.5052208333332,0.0,0.0,0.0,7525.855132638891,0.4225,0.4268
2,2025-09-23,15,16,2:40,601.1347916666666,601.1347916666666,562.1439583333334,562.1439583333334,0.0,32.84270833333325,0.0,0.0,7489.363234490743,0.4268,0.4588
2,2025-09-23,16,17,2:50,599.8779104166666,599.8779104166666,601.1347916666666,601.1347916666666,2.622391666666701,0.0,0.0,0.0,7491.723386990743,0.4588,0.4777
2,2025-09-23,17,18,3:00,575.006875,575.006875,599.8779104166666,599.8779104166666,12.59814375000002,0.0,0.0,0.0,7503.061716365743,0.4777,0.4584
2,2025-09-23,18,19,3:10,541.5637354166666,541.5637354166666,575.006875,575.006875,8.001875000000041,0.0,0.0,0.0,7510.263403865743,0.4584,0.4106
2,2025-09-23,19,20,3:20,607.1142354166667,607.1142354166667,541.5637354166666,541.5637354166666,0.0,36.91619791666666,0.0,0.0,7469.245406180558,0.4106,0.3812
2,2025-09-23,20,21,3:30,1373.3452083333332,1373.3452083333332,607.1142354166667,607.1142354166667,16.062268750000086,0.0,0.0,0.0,7483.701448055558,0.3812,0.4192
2,2025-09-23,21,22,3:40,573.5640166666666,573.5640166666666,1373.3452083333332,1373.3452083333332,786.4952083333333,0.0,0.0,0.0,8191.547135555558,0.4192,0.4681
2,2025-09-23,22,23,3:50,588.9322249999998,588.9322249999998,573.5640166666666,573.5640166666666,0.0,8.609566666666659,0.0,0.0,8181.980950370373,0.4681,0.4666
2,2025-09-23,23,24,4:00,1407.8691666666666,1407.8691666666666,588.9322249999998,588.9322249999998,0.0,13.821108333333498,0.0,0.0,8166.624163333336,0.4666,0.4048
2,2025-09-23,24,25,4:10,645.4999104166666,645.4999104166666,1407.8691666666666,1407.8691666666666,784.7408333333333,0.0,0.0,0.0,8872.890913333336,0.4048,0.3873
2,2025-09-23,25,26,4:20,634.6109541666666,634.6109541666666,645.4999104166666,645.4999104166666,49.97722708333332,0.0,0.0,0.0,8917.870417708336,0.3873,0.4222
2,2025-09-23,26,27,4:30,600.4377083333333,600.4377083333333,634.6109541666666,634.6109541666666,43.14002083333336,0.0,0.0,0.0,8956.696436458336,0.4222,0.4225
2,2025-09-23,27,28,4:40,615.1490479166666,615.1490479166666,600.4377083333333,600.4377083333333,0.0,15.633958333333332,0.0,0.0,8939.325371643521,0.4225,0.4173
2,2025-09-23,28,29,4:50,615.0898770833335,615.0898770833335,615.1490479166666,615.1490479166666,10.252747916666657,0.0,0.0,0.0,8948.552844768521,0.4173,0.4256
2,2025-09-23,29,30,5:00,612.476875,612.476875,615.0898770833335,615.0898770833335,14.67406041666689,0.0,0.0,0.0,8961.759499143522,0.4256,0.433
2,2025-09-23,30,31,5:10,575.4465666666665,575.4465666666665,612.476875,612.476875,0.0,5.646458333333289,0.0,0.0,8955.485656550929,0.433,0.4518
2,2025-09-23,31,32,5:20,592.1300208333331,592.1300208333331,575.4465666666665,575.4465666666665,0.0,49.7187000000001,0.0,0.0,8900.242656550929,0.4518,0.4325
2,2025-09-23,32,33,5:30,673.3445833333332,673.3445833333332,592.1300208333331,592.1300208333331,0.0,22.778112500000237,0.0,0.0,8874.93364266204,0.4325,0.3613
2,2025-09-23,33,34,5:40,1403.7535291666666,1403.7535291666666,673.3445833333332,673.3445833333332,80.39791666666659,0.0,0.0,0.0,8947.29176766204,0.3613,0.6152
2,2025-09-23,34,35,5:50,672.3669812500001,672.3669812500001,1403.7535291666666,1403.7535291666666,819.7754791666665,0.0,0.0,0.0,9685.08969891204,0.6152,1.0325
2,2025-09-23,35,36,6:00,11.923593750000009,11.923593750000009,672.3669812500001,672.3669812500001,5.453547916666871,0.0,0.0,0.0,9689.99789203704,1.0325,1.0391
2,2025-09-23,36,37,6:10,0.0,0.0,11.923593750000009,11.923593750000009,0.0,778.6997395833332,0.0,0.0,8824.775959166669,1.0391,0.9449
2,2025-09-23,37,38,6:20,0.0,0.0,0.0,0.0,0.0,793.7720833333332,0.0,0.0,7942.806977685188,0.9449,0.9432
2,2025-09-23,38,39,6:30,0.0,0.0,0.0,0.0,0.0,742.6598166666666,0.0,0.0,7117.629403611114,0.9432,0.9146
2,2025-09-23,39,40,6:40,0.0,0.0,0.0,0.0,0.0,690.4687499999999,0.0,0.0,6350.441903611114,0.9146,0.8673
2,2025-09-23,40,41,6:50,0.0,0.0,0.0,0.0,0.0,630.5840166666667,0.0,0.0,5649.792996203707,0.8673,0.8271
2,2025-09-23,41,42,7:00,0.0,0.0,0.0,0.0,0.0,584.88215,0.0,0.0,4999.923940648151,0.8271,0.8061
2,2025-09-23,42,43,7:10,0.0,0.0,0.0,0.0,0.0,546.2125,0.0,0.0,4393.021162870374,0.8061,0.8269
2,2025-09-23,43,44,7:20,236.92958237499855,236.92958237499855,0.0,0.0,0.0,484.72283333333337,0.0,0.0,3854.440236944448,0.8269,0.8096
2,2025-09-23,44,45,7:30,358.8064583333333,358.8064583333333,236.92958237499855,236.92958237499855,0.0,188.37876762500136,0.0,0.0,3645.1304951388906,0.8096,0.6878
2,2025-09-23,45,46,7:40,334.00876041666675,334.00876041666675,358.8064583333333,358.8064583333333,0.0,2.5139583333334024,0.0,0.0,3642.3372081018533,0.6878,0.8469
2,2025-09-23,46,47,7:50,0.0,0.0,334.00876041666675,334.00876041666675,48.54049375000011,0.0,0.0,0.0,3686.0236524768534,0.8469,1.1849
2,2025-09-23,47,48,8:00,0.0,0.0,0.0,0.0,0.0,357.7302166666667,0.0,0.0,3288.5456339583347,1.1849,1.1921
2,2025-09-23,48,49,8:10,0.0,0.0,0.0,0.0,0.0,491.3245833333333,0.0,0.0,2742.629430254631,1.1921,1.1184
2,2025-09-23,49,50,8:20,0.0,0.0,0.0,0.0,0.0,424.2270000000001,0.0,0.0,2271.266096921298,1.1184,1.1227
2,2025-09-23,50,51,8:30,0.0,0.0,0.0,0.0,0.0,340.29964999999993,0.0,0.0,1893.1553746990758,1.1227,1.0962
2,2025-09-23,51,52,8:40,0.0,0.0,0.0,0.0,0.0,322.88874999999996,0.0,0.0,1534.390096921298,1.0962,1.0174
2,2025-09-23,52,53,8:50,0.0,0.0,0.0,0.0,0.0,267.16475000000014,0.0,0.0,1237.5403746990755,1.0174,0.9516
2,2025-09-23,53,54,9:00,0.0,0.0,0.0,0.0,0.0,33.78633722916798,143.23064610416534,0.0,1200.0,0.9516,0.9817
2,2025-09-23,54,55,9:10,0.0,0.0,0.0,0.0,0.0,0.0,103.28666666666652,0.0,1200.0,0.9817,1.0171
2,2025-09-23,55,56,9:20,0.0,0.0,0.0,0.0,0.0,0.0,88.53053333333332,0.0,1200.0,1.0171,1.0072
2,2025-09-23,56,57,9:30,0.0,0.0,0.0,0.0,0.0,0.0,75.39373333333333,0.0,1200.0,1.0072,0.9839
2,2025-09-23,57,58,9:40,0.0,0.0,0.0,0.0,0.0,0.0,46.359583333333376,0.0,1200.0,0.9839,0.9725
2,2025-09-23,58,59,9:50,0.0,0.0,0.0,0.0,0.0,0.0,34.0806666666665,0.0,1200.0,0.9725,0.9784
2,2025-09-23,59,60,10:00,0.0,0.0,0.0,0.0,0.0,0.0,13.978433333333214,0.0,1200.0,0.9784,0.9839
