variant,date,plan_total_kwh,plan_cost_yuan_template,final_contract_total_kwh,adjust_cost_yuan_template,emergency_kwh,emergency_cost_yuan,total_cost_yuan,curtail_kwh,adjust_up_kwh,adjust_down_kwh,soc_start_kwh,soc_end_kwh,natural_day_plan_cost_yuan,natural_day_adjust_cost_yuan
2,2025-10-16,59994.258365574016,38004.16464432422,59994.258365574016,0.0,6454.754615702005,39525.83980040611,77629.51643698034,5.226666666666574,0.0,0.0,1247.4818106043485,1329.2114707407404,38103.67663657422,0.0
2,2025-10-17,30418.8909592428,12323.210441944408,30418.8909592428,0.0,657.3158470877057,2585.565282389779,14907.29754000085,12080.339858641977,0.0,0.0,1329.2114707407404,1200.0,12321.732257611073,0.0
2,2025-10-18,31820.80434501852,13146.391579590243,31820.80434501852,0.0,69.70733971810324,123.8451234619016,13141.787634802145,12778.328816358031,0.0,0.0,1200.0,1200.0,13017.942511340243,0.0
2,2025-10-19,67421.24446124317,42741.50307581226,67421.24446124317,0.0,2032.1278517197647,12651.41773088915,55401.69250095141,1203.8560476337477,0.0,0.0,1200.0,1351.391349074075,42750.27477006226,0.0
2,2025-10-20,67973.77480837028,43043.31274037486,67973.77480837028,0.0,1210.6486691749924,6471.329447234861,49540.41591794306,624.1206727366235,0.0,0.0,1351.391349074075,1223.0399589814817,43069.08647070819,0.0
2,2025-10-21,71197.90426270425,46327.445053283285,71197.90426270425,0.0,46.02070358333309,98.04710898429114,46460.575921934236,333.53796666666636,0.0,0.0,1223.0399589814817,1275.1555755116192,46362.528812949946,0.0
2,2025-10-22,67353.28353179527,43348.827918307004,67353.28353179527,0.0,2274.723756165622,13051.126389156292,56354.02923179662,32.67146666666696,0.0,0.0,1275.1555755116192,1200.0,43302.90284264033,0.0
2,2025-10-23,66464.28207743782,42487.56136892366,66464.28207743782,0.0,1167.0625208977474,6712.829664307123,49288.87127673079,71.09162499999951,0.0,0.0,1200.0,1200.0,42576.041612423665,0.0
2,2025-10-24,31963.03438094874,13312.63332063672,31963.03438094874,0.0,709.0309112024905,2946.915031752187,16269.995676555574,10945.081633333333,0.0,0.0,1200.0,1293.8636287962968,13323.080644803387,0.0
2,2025-10-25,32985.829766480456,14163.833135319044,32985.829766480456,0.0,0.0,0.0,14058.929909735714,10237.59487327058,0.0,0.0,1293.8636287962968,1499.51896670786,14058.929909735714,0.0
2,2025-10-26,70201.74905587017,45590.30076068738,70201.74905587017,0.0,0.0,0.0,45579.21306227072,1281.437670781893,0.0,0.0,1499.51896670786,1792.7850633511955,45579.21306227072,0.0
2,2025-10-27,69834.74471986204,45276.52025335273,69834.74471986204,0.0,19.744933333333393,103.66090000000031,45390.74949285274,2753.2692964320813,0.0,0.0,1792.7850633511955,1264.4723771447116,45287.088592852735,0.0
2,2025-10-28,72932.75215517663,47467.44329021215,72932.75215517663,0.0,0.0,0.0,47462.27928021214,2460.500972466022,0.0,0.0,1264.4723771447116,1718.6743428166465,47462.27928021214,0.0
2,2025-10-29,69442.05274402676,45257.589678343786,69442.05274402676,0.0,3384.4395087695207,20897.61573998213,66130.10351615926,144.84652499999976,0.0,0.0,1718.6743428166465,1200.0,45232.48777617712,0.0
2,2025-10-30,69602.55521050823,46140.22900474114,69602.55521050823,0.0,65.39390351168763,189.7398339257947,46458.45199950026,644.3003175899073,0.0,0.0,1200.0,1200.0,46268.71216557447,0.0
2,2025-10-31,32919.7575869928,13787.932302118941,32919.7575869928,0.0,335.46329642189073,1475.5570913155113,15291.657508017786,5879.566800000002,0.0,0.0,1200.0,1401.2145526851855,13816.100416702275,0.0
2,2025-11-01,33296.07419757013,13857.059671202598,33296.07419757013,0.0,0.0,0.0,13733.397269119265,7183.0860622633745,0.0,0.0,1401.2145526851855,1689.5107217760876,13733.397269119265,0.0
2,2025-11-02,70785.89357513767,46853.355674235645,70785.89357513767,0.0,2001.5007709120835,12524.901730151847,59404.68492938749,5.083497916666602,0.0,0.0,1689.5107217760876,1635.0329990740734,46879.783199235644,0.0
2,2025-11-03,70343.14877967472,47001.17483364175,70343.14877967472,0.0,2388.99029672917,15121.514260103057,62156.68852074481,24.703116666666688,0.0,0.0,1635.0329990740734,1242.6759977513889,47035.174260641754,0.0
2,2025-11-04,73835.69597183561,48723.71003143323,73835.69597183561,0.0,226.1899354264046,1298.3183456608542,49954.53702571908,2268.9194362929475,0.0,0.0,1242.6759977513889,1297.352327685185,48656.21868005823,0.0
2,2025-11-05,75725.17255703395,50911.11768887691,75725.17255703395,0.0,0.0,0.0,50941.66292825191,1886.782344701922,0.0,0.0,1297.352327685185,1284.9551160330795,50941.66292825191,0.0
2,2025-11-06,75175.33400286378,50766.33148397469,75175.33400286378,0.0,547.8585604622965,2738.03233990999,53553.621353718016,114.27890416666662,0.0,0.0,1284.9551160330795,1200.0,50815.58901380803,0.0
2,2025-11-07,41823.571280154574,18643.778990696934,41823.571280154574,0.0,0.0,0.0,18645.6235983636,12609.614397789095,0.0,0.0,1200.0,3805.256289521605,18645.6235983636,0.0
2,2025-11-08,39379.72993301647,18111.818700103286,39379.72993301647,0.0,0.0,0.0,18040.948712811616,12580.508340509617,0.0,0.0,3805.256289521605,3916.7552241871335,18040.948712811616,0.0
2,2025-11-09,73985.81752543108,50650.092071284584,73985.81752543108,0.0,0.0,0.0,50652.9997784178,915.5162447483248,0.0,0.0,3916.7552241871335,1687.8052087542887,50652.9997784178,0.0
2,2025-11-10,76407.28107118048,52365.57866258422,76407.28107118048,0.0,1233.7244920539051,7595.712700494414,60009.20991545349,17.705125000000066,0.0,0.0,1687.8052087542887,1358.986959837963,52413.497214959076,0.0
2,2025-11-11,78270.57370769209,52948.11572359037,78270.57370769209,0.0,0.0,0.0,52895.09929039398,2416.1760513564377,0.0,0.0,1358.986959837963,1570.2407697916747,52895.09929039398,0.0
2,2025-11-12,79957.27493435582,54395.42333440142,79957.27493435582,0.0,0.0,0.0,54386.385433714735,4787.572447258422,0.0,0.0,1570.2407697916747,1661.3308468518503,54386.385433714735,0.0
2,2025-11-13,78133.4595624984,53895.63189687859,78133.4595624984,0.0,0.0,0.0,53981.97901292025,1792.769773780864,0.0,0.0,1661.3308468518503,1494.1456055852932,53981.97901292025,0.0
2,2025-11-14,44090.826322296605,19743.764234286813,44090.826322296605,0.0,0.0,0.0,19784.711583954122,10736.882719270756,0.0,0.0,1494.1456055852932,4043.622232155095,19784.711583954122,0.0
2,2025-11-15,41704.16125609312,19272.05043721619,41704.16125609312,0.0,0.0,0.0,19189.196372914714,10677.769379753352,0.0,0.0,4043.622232155095,3802.062057415693,19189.196372914714,0.0
2,2025-11-16,77009.32824612239,53692.89133587979,77009.32824612239,0.0,0.0,0.0,53684.56520263759,997.029707595939,0.0,0.0,3802.062057415693,1500.018643133107,53684.56520263759,0.0
2,2025-11-17,80425.51008614933,55283.103385783565,80425.51008614933,0.0,0.0,0.0,55293.4052192839,3137.9090340411444,0.0,0.0,1500.018643133107,1909.7108430555547,55293.4052192839,0.0
2,2025-11-18,79511.0297263758,55043.66385945924,79511.0297263758,0.0,17.579202534093724,82.44645988489955,55125.64368388685,1228.2058073695223,0.0,0.0,1909.7108430555547,1307.0706285416668,55043.197224001946,0.0
2,2025-11-19,80330.94383252252,56401.503322695826,80330.94383252252,0.0,0.0,0.0,56384.84764961249,552.5676915449922,0.0,0.0,1307.0706285416668,1589.9152339543987,56384.84764961249,0.0
2,2025-11-20,79234.5095170461,54622.7694402209,79234.5095170461,0.0,290.88994434770837,1754.5327930104422,56466.485345731344,796.0204723765469,0.0,0.0,1589.9152339543987,1334.1148564351845,54711.952552720904,0.0
2,2025-11-21,46091.48324548945,21014.30710285294,46091.48324548945,0.0,0.0,0.0,21029.53100116544,11368.72819471785,0.0,0.0,1334.1148564351845,3906.236920555556,21029.53100116544,0.0
2,2025-11-22,43094.507305872685,19854.243930212324,43094.507305872685,0.0,0.0,0.0,19726.397326441485,10119.714592247685,0.0,0.0,3906.236920555556,3621.065996372309,19726.397326441485,0.0
2,2025-11-23,78645.21075353758,55270.65466949533,78645.21075353758,0.0,179.13382533333618,938.0008501173899,56211.32378844604,1879.5887574400817,0.0,0.0,3621.065996372309,1428.594047553491,55273.32293832865,0.0
2,2025-11-24,81835.90290610131,56720.36571681006,81835.90290610131,0.0,33.8246909999981,131.2607480258292,56862.36051260672,3998.02741113683,0.0,0.0,1428.594047553491,1200.0,56731.09976458089,0.0
2,2025-11-25,81111.7142350169,55871.89261111062,81111.7142350169,0.0,32.178958333333405,68.33201802083349,55951.766011943946,564.3588389223282,0.0,0.0,1200.0,1399.294805486111,55883.433993923114,0.0
2,2025-11-26,81771.48266320783,57311.47515899471,81771.48266320783,0.0,12.942660416666854,69.72211166458433,57363.926353325965,531.5033630401341,0.0,0.0,1399.294805486111,1778.8321476917606,57294.204241661384,0.0
2,2025-11-27,81752.22952609298,57603.895794262084,81752.22952609298,0.0,0.0,0.0,57714.33028278292,2068.4238308426166,0.0,0.0,1778.8321476917606,1668.2120448793983,57714.33028278292,0.0
2,2025-11-28,48117.97529515037,21225.994947975683,48117.97529515037,0.0,0.0,0.0,21207.574115329848,11615.785130511815,0.0,0.0,1668.2120448793983,3917.636802285869,21207.574115329848,0.0
2,2025-11-29,45224.39409883153,20525.250461795204,45224.39409883153,0.0,0.0,0.0,20434.24187846187,7465.512656764393,0.0,0.0,3917.636802285869,3678.370964505328,20434.24187846187,0.0
2,2025-11-30,80293.5696607384,57388.93502846602,80293.5696607384,0.0,1365.0147948333454,8955.596729943569,66329.08385120126,35.43286666666654,0.0,0.0,3678.370964505328,1226.7406614120362,57373.48712125768,0.0
2,2025-12-01,83288.89731829819,62163.47673459539,83288.89731829819,0.0,6814.4201386041605,46664.6666542438,108828.35881969336,23.939947916666824,0.0,0.0,1226.7406614120362,1200.0,62163.69216544955,0.0
2,2025-12-02,83705.71359749537,62645.61000296792,83705.71359749537,0.0,8613.071925050406,59519.38162346364,122166.53122220241,0.0,0.0,0.0,1200.0,1200.0,62647.14959873876,0.0
2,2025-12-03,85043.81660677124,63718.20252254648,85043.81660677124,0.0,5932.449661255205,41179.474666924936,104905.64685609643,7.827499999999873,0.0,0.0,1200.0,1240.0128623134265,63726.172189171484,0.0
2,2025-12-04,87188.2692485018,64925.43743265769,87188.2692485018,0.0,4275.722276106215,27838.38696060705,92833.12503813974,317.6632166666672,0.0,0.0,1240.0128623134265,1316.63070412037,64994.73807753269,0.0
2,2025-12-05,59447.21389986754,29085.535286256294,59447.21389986754,0.0,0.0,0.0,29094.82584492296,12571.220566714255,0.0,0.0,1316.63070412037,3557.662252569449,29094.82584492296,0.0
2,2025-12-06,57329.87740339145,29328.14640934115,57329.87740339145,0.0,0.0,0.0,29234.417285695316,10576.858039630915,0.0,0.0,3557.662252569449,3702.1111555324005,29234.417285695316,0.0
2,2025-12-07,91145.91363844261,69876.0914883583,91145.91363844261,0.0,223.0368852684545,1765.6392432159919,71667.89181692846,2254.003843761107,0.0,0.0,3702.1111555324005,1256.0866668055544,69902.25257371247,0.0
2,2025-12-08,94053.60645970661,71135.20282753592,94053.60645970661,0.0,0.0,0.0,71100.2198219526,1512.3090815401697,0.0,0.0,1256.0866668055544,1669.8047022548583,71100.2198219526,0.0
2,2025-12-09,94980.4718100139,71301.76258821489,94980.4718100139,0.0,32.21956069457641,227.44316525965533,71573.44617930787,3414.79939370761,0.0,0.0,1669.8047022548583,1506.3224185185175,71346.00301404821,0.0
2,2025-12-10,95525.92471901518,72880.53030952689,95525.92471901518,0.0,0.0,0.0,72815.26530306856,2691.209305272626,0.0,0.0,1506.3224185185175,1787.0591375925953,72815.26530306856,0.0
2,2025-12-11,94622.28472853327,70379.47272165083,94622.28472853327,0.0,0.0,0.0,70516.13921052584,4418.384461250814,0.0,0.0,1787.0591375925953,1712.1460028151837,70516.13921052584,0.0
2,2025-12-12,60199.078544494965,30303.32596112436,60199.078544494965,0.0,0.0,0.0,30277.50798508269,11101.05005050361,0.0,0.0,1712.1460028151837,4011.7044172087935,30277.50798508269,0.0
2,2025-12-13,59537.325613536515,30903.77644682074,59537.325613536515,0.0,0.0,0.0,30836.824133279075,12904.968785770569,0.0,0.0,4011.7044172087935,4046.056006911133,30836.824133279075,0.0
2,2025-12-14,94011.22904279982,73053.8221820725,94011.22904279982,0.0,0.0,0.0,73029.09330353083,3652.2036057724235,0.0,0.0,4046.056006911133,1683.2034172453702,73029.09330353083,0.0
2,2025-12-15,95922.39341395168,73239.51830514515,95922.39341395168,0.0,0.0,0.0,73266.28943535348,1854.2767794645142,0.0,0.0,1683.2034172453702,1741.259871387743,73266.28943535348,0.0
2,2025-12-16,96471.17345827518,73460.3228387017,96471.17345827518,0.0,0.0,0.0,73432.46430297254,2895.3760589169224,0.0,0.0,1741.259871387743,1566.1561073128157,73432.46430297254,0.0
2,2025-12-17,98532.90075657783,75556.35056742172,98532.90075657783,0.0,0.0,0.0,75587.13512273421,5979.389333204732,0.0,0.0,1566.1561073128157,1811.972080324076,75587.13512273421,0.0
2,2025-12-18,96182.30994744768,72966.33518921965,96182.30994744768,0.0,0.0,0.0,73043.62423130298,4496.485198884517,0.0,0.0,1811.972080324076,1828.7390800000019,73043.62423130298,0.0
2,2025-12-19,61712.66871091537,31445.369622694394,61712.66871091537,0.0,0.0,0.0,31418.337819423563,13820.02680310559,0.0,0.0,1828.7390800000019,3813.0960077923596,31418.337819423563,0.0
2,2025-12-20,61609.81412459105,31662.10746338952,61609.81412459105,0.0,0.0,0.0,31603.43036947285,15297.677236620882,0.0,0.0,3813.0960077923596,4467.533536627279,31603.43036947285,0.0
2,2025-12-21,93611.43249135432,72095.71041575859,93611.43249135432,0.0,0.0,0.0,72108.72139494607,3076.792777987524,0.0,0.0,4467.533536627279,1902.730025532408,72108.72139494607,0.0
2,2025-12-22,98457.63583284721,76071.96013946066,98457.63583284721,0.0,0.0,0.0,76055.26583462732,5595.251800842586,0.0,0.0,1902.730025532408,1501.9589833101818,76055.26583462732,0.0
2,2025-12-23,97806.48039260904,74355.55084217063,97806.48039260904,0.0,0.0,0.0,74356.55505137898,6289.1042868822005,0.0,0.0,1501.9589833101818,1514.2677233221873,74356.55505137898,0.0
2,2025-12-24,96080.432082106,72313.0006683766,96080.432082106,0.0,0.0,0.0,72302.78018200159,3748.237015817902,0.0,0.0,1514.2677233221873,1491.4655161002495,72302.78018200159,0.0
2,2025-12-25,94743.29224586135,71980.7513220406,94743.29224586135,0.0,0.0,0.0,72134.65918366559,2597.675060493813,0.0,0.0,1491.4655161002495,1459.8239181713,72134.65918366559,0.0
2,2025-12-26,60650.88450366151,30611.38591892211,60650.88450366151,0.0,0.0,0.0,30586.076630151278,11737.455698389942,0.0,0.0,1459.8239181713,4182.353061920349,30586.076630151278,0.0
2,2025-12-27,56603.85876983712,28248.394007593204,56603.85876983712,0.0,0.0,0.0,28127.089780114038,10598.006133873634,0.0,0.0,4182.353061920349,3880.155062425458,28127.089780114038,0.0
2,2025-12-28,91204.68407176607,69001.89553606928,91204.68407176607,0.0,32.008995833333074,239.68733936666473,69266.87756818594,2476.651804405468,0.0,0.0,3880.155062425458,1708.4310242536988,69027.19022881928,0.0
2,2025-12-29,94305.89314782163,70763.88529196437,94305.89314782163,0.0,0.0,0.0,70743.00297771438,2809.640013944774,0.0,0.0,1708.4310242536988,1403.2491263400198,70743.00297771438,0.0
2,2025-12-30,94448.92188391849,70318.78065808202,94448.92188391849,0.0,0.0,0.0,70329.73691358673,3593.1710854681155,0.0,0.0,1403.2491263400198,1583.1033073379594,70329.73691358673,0.0
2,2025-12-31,92910.09112101774,69731.73307057853,92910.09112101774,0.0,537.5382050303501,3261.992486118357,72948.68330231716,551.4920272854904,0.0,0.0,1583.1033073379594,1296.5827944164375,69686.69081619881,0.0
3,2025-02-01,45082.70472271468,17933.216257671847,43339.46470452215,472.9899265931351,50.56507825834094,213.04198596237737,18197.86501584973,2531.446308337799,0.0,1723.45675907522,8053.978675420839,9824.002108238989,17515.827343310004,468.9956865773486
3,2025-02-02,86914.47530122117,57730.74397612145,83699.27657951142,1267.1561895298482,20.27087863331617,117.57109607323378,59069.157607278314,963.8133236072912,0.0,3214.4145140974438,9824.002108238989,9966.09335598888,57684.96709457998,1266.6194166250991
3,2025-02-03,86719.97173780308,59601.11806904466,85143.50697761176,1476.8481035754162,124.43493677789377,812.4189025823074,61940.80842594965,661.5393655543792,328.2044079412324,1925.2366348621774,9966.09335598888,9962.95629813803,59647.01040687139,1481.3791164959516
3,2025-02-04,87174.22050371162,60096.55848736869,86468.61649430415,3022.8309165135875,159.72466858151364,899.3893730366833,63959.78847944964,1029.4761447896935,1162.1697134757494,1867.7737228832257,9962.95629813803,9874.284671343712,60037.56818989937,3022.8309165135875
3,2025-02-05,84611.58808613429,59373.700295124705,85414.02099530952,1235.8316748813127,112.61296731840822,577.0197176890505,61140.77726447292,243.47911311399216,802.4329091752215,0.0,9874.284671343712,9897.092200238187,59327.92587190255,1235.8316748813127
3,2025-02-06,86576.56062876931,58530.549405241145,85060.80809399596,3190.3878085208166,50.0910586407914,355.75906330405127,62347.06936097466,462.5432143925641,1089.2840143450903,2605.0365491184084,9897.092200238187,9839.609376058397,58800.92248914979,3190.387808520817
3,2025-02-07,39573.895732647885,16135.401697050198,39058.779547040554,269.3281535385862,398.7353191179703,1883.4142635276742,18275.88850966307,3819.193081917986,55.0642613717103,570.1804469790299,9839.609376058397,9876.194035908242,16123.146092596811,269.3281535385862
3,2025-02-08,36806.719934266264,14941.486861515146,37337.325568803426,824.4212316211687,162.7650201776144,807.8027951415003,16487.602835020658,1706.6320342415208,530.6056345371614,0.0,9876.194035908242,10081.670832288908,14855.378808257989,824.4212316211687
3,2025-02-09,81581.98485938672,56035.98533319615,84143.92603190786,3468.6630571211613,87.3186560003441,423.6419718555639,59819.14018717456,205.7125961595691,2564.2921791959193,2.351006674782866,10081.670832288908,9937.110947784675,55926.835158197835,3468.6630571211613
3,2025-02-10,80298.6245354019,52455.4622329547,78401.20448945148,1468.0976659113403,135.9581526163744,634.2994495314125,54502.4083867794,382.1510147668696,387.9198783680648,2285.3399243184867,9937.110947784675,9730.117993401223,52400.01127133665,1468.0976659113403
3,2025-02-11,80198.17392517239,53272.32291704726,79572.09839568527,1601.5581371171327,332.6128018146097,1900.5024333139245,56946.30513642071,205.86956710938566,606.6622124411215,1232.7377419282393,9730.117993401223,9826.030111693848,53444.244565989655,1601.558137117133
3,2025-02-12,79809.39611606926,52872.83981223305,79613.78516987228,2407.5183781077303,200.10471028702193,1144.6261013531696,56326.10091794558,287.81153751870625,1053.9581523944582,1249.5690985914237,9826.030111693848,9797.888248856161,52773.95643848468,2407.5183781077303
3,2025-02-13,77783.2544591359,50891.65570399486,76706.69184139384,750.2357095751045,116.22040931705675,615.8228473288602,52475.426286578164,1460.0086116715163,212.9844863892614,1289.5471041313147,9797.888248856161,9832.126394542824,51109.367729674195,750.2357095751045
3,2025-02-14,36039.32593008406,14562.563095230955,36596.86902782101,696.1963339931235,105.27575565877405,516.5187135032606,15759.750018605588,2973.4895840172167,557.5430977369547,0.0,9832.126394542824,9841.957565836943,14547.034971109202,696.1963339931236
3,2025-02-15,35523.40069618363,14921.096481801891,36108.41217550104,819.003756929322,43.85282407591537,170.90972039178433,15685.683808918071,2860.8317233602775,585.0114793174187,0.0,9841.957565836943,9828.823675981856,14695.770331596965,819.003756929322
3,2025-02-16,78540.7239754844,52314.94125201386,79168.81207552785,2653.222066888173,497.55967487986015,2593.700742533317,57572.588812530244,8.321572103255903,1356.7912871042458,728.7031870607896,9828.823675981856,9881.989254124652,52325.66600310876,2653.222066888173
3,2025-02-17,78408.22307826074,49822.095818749185,74943.3345785196,2706.033020495022,90.18365509921284,522.7367376617003,52976.430553839455,204.6548642090346,729.9148036432227,4194.80330338437,9881.989254124652,9752.64309043033,49747.660795682736,2706.0330204950214
3,2025-02-18,74652.50044280462,48995.00248773598,76283.80063943035,2983.553025787248,0.0,0.0,52129.41849856422,79.73043439657933,1753.482094601387,122.1818979756639,9752.64309043033,9990.779805178154,49145.865472776975,2983.553025787248
3,2025-02-19,74214.79947223785,48881.17576472497,76712.21284751597,3466.710616492376,167.65440537705797,854.4354538790071,53132.85545396755,102.72696309664411,2497.413375278123,0.0,9990.779805178154,9615.637625574107,48811.70938359617,3466.710616492376
3,2025-02-20,76154.2511487853,50340.85373673008,76303.20169977112,404.91008808883885,10.364629264600126,58.15075248903901,51022.74680064709,855.459166450541,210.48367404420708,61.533123058404954,9615.637625574107,9887.74573557583,50559.68596006921,404.91008808883885
3,2025-02-21,34873.507333378526,14488.554716188388,35171.87735331034,422.2828194072598,0.0,0.0,14906.189361540366,5630.828195944514,298.3700199318117,0.0,9887.74573557583,9945.978159243521,14483.906542133107,422.2828194072598
3,2025-02-22,34333.91606960585,14415.20003111715,35488.42098249421,1367.1117353269342,0.0,0.0,15616.840609139022,3379.4131645084444,1154.504912888353,0.0,9945.978159243521,10205.38864654928,14249.728873812088,1367.1117353269342
3,2025-02-23,74320.32382474843,48581.49541105309,75548.89388249822,2320.761775359249,0.0,0.0,50881.75169386815,125.93872978796469,1483.5166922504613,254.94663450066741,10205.38864654928,9879.541912992503,48560.9899185089,2320.761775359249
3,2025-02-24,73177.81341242137,47973.45199212828,72919.20679320712,505.36251591863794,20.20749924594213,103.25021739714133,48497.132016484575,715.3675643585248,187.69026752650313,446.29688674073543,9879.541912992503,9881.201702911385,47888.51928316879,505.3625159186379
3,2025-02-25,73837.01424951237,46127.79284627523,71167.84975545225,959.6114965944138,8.649136743502595,45.02308131830276,47283.847245447076,1466.7076836152057,124.6585396454181,2793.8230337055456,9881.201702911385,9845.727900744641,46279.21266753436,959.6114965944138
3,2025-02-26,70854.15397274868,46218.42488216371,73351.99061099415,2882.5557997944584,0.0,0.0,49019.27184456493,52.320506377732954,2497.8366382454733,0.0,9845.727900744641,10179.803205345044,46136.716044770474,2882.555799794458
3,2025-02-27,70544.16849580564,44807.37928734651,71013.24716110705,990.1299305280198,721.7913391249675,3781.6353975634925,49768.18050849404,837.4687242947595,545.3608086037841,76.28214330237256,10179.803205345044,9952.605869336472,44996.41518040253,990.1299305280198
3,2025-02-28,34101.54395233262,13704.286433188523,34177.83401579323,77.0377060825316,0.0,0.0,13789.005090022178,6705.777101142954,76.29006346061755,0.0,9952.605869336472,10128.887703044184,13711.967383939646,77.0377060825316
3,2025-03-01,34466.4232224953,13575.35952350209,33626.66092026646,369.4561740370774,329.7825519999916,1528.6572089634967,15291.98575763948,6926.909893977521,62.33873480303134,875.3801106096798,10128.887703044184,9759.906686368962,13399.470408724355,363.8581399516286
3,2025-03-02,74256.22305394521,48167.80898125528,76712.9433936138,4297.4529404811765,442.35266636724793,2539.113391149661,54995.5519972366,692.4818233031871,2721.8093684969426,277.5488083232905,9759.906686368962,9736.370622667964,48156.39530740728,4300.043298679667
3,2025-03-03,74974.0790831375,48290.91288829858,76504.20529636572,3634.223690921496,515.5440703655775,2749.6512622200626,54721.48465289092,703.6012638600907,1975.952984755917,455.2659907838695,9736.370622667964,9752.821043308782,48335.529521649936,3636.3038690209246
3,2025-03-04,71913.93009372358,46100.209812979265,72921.89478052311,2797.95679853191,141.85481643993865,702.2266277294416,49543.70657672166,79.81443094474137,1585.7805235319345,576.1233243663385,9752.821043308782,9609.530127386328,46044.02166359691,2797.4582853953098
3,2025-03-05,73570.48008743819,44003.07692640899,70633.19046269587,3612.33583963401,116.94946889381515,766.4174586481569,48339.919305871845,575.0563474419953,1187.3913235375762,4129.267068335931,9609.530127386328,9797.37163998263,43960.18572782918,3613.3161193945084
3,2025-03-06,70625.87174929859,43780.96513555832,69838.1204672882,1805.0175369497442,103.58591261010895,608.1605953754561,46420.535836399016,191.42402224435486,702.4893913119091,1489.7311913374383,9797.37163998263,9625.733486663556,44007.31750126722,1805.0577397563377
3,2025-03-07,33289.522636998176,12903.897835119922,32862.49462204301,184.14812046601682,231.36297431275023,983.7775507217895,14049.389203933837,8341.468967075061,25.92881784588758,451.4266901237877,9625.733486663556,9711.827069127605,12881.74267323718,183.86897997486548
3,2025-03-08,32193.912023037192,12845.823735802973,32547.465408281165,439.29836900507576,0.0,0.0,13130.162630973848,9235.385749174808,403.7253200600537,45.81895842057588,9711.827069127605,10022.933294223234,12691.95777394656,438.20485702728814
3,2025-03-09,69579.36677473498,41686.8623938206,67807.23243204138,1905.5918960528466,34.620188180162174,137.12170042116327,43786.34571270448,564.5307210354146,854.0630657828502,2634.518329515191,10022.933294223234,9886.126983910504,41741.85393540449,1907.3700768788244
3,2025-03-10,67931.00706634705,43671.312469673336,71965.50183015573,5163.97736968583,3.7602010054102717,21.647477188146933,48697.00711239918,2.8481415890648805,4034.494763808671,0.0,9886.126983910504,9764.060968511241,43511.3822655252,5163.977369685829
3,2025-03-11,65229.24874980987,40794.67174156173,68666.10363236417,4304.06173589042,0.0,0.0,45259.386271803916,508.0231394425647,3446.658853053401,9.663667541165523,9764.060968511241,9900.132427739432,40955.35156527834,4304.034706525576
3,2025-03-12,68889.46186520637,41419.40556881817,66574.18317671865,1409.9305229216898,36.8108165460269,241.42374031711742,43036.99027816952,328.04274912975035,427.87090614412637,2743.2898975897688,9900.132427739432,9737.868774822788,41385.608985565865,1409.9575522865334
3,2025-03-13,68108.07523870055,43149.34445202391,71729.26096445454,4247.560751233894,108.20939159287616,672.4002686632816,48219.219928614,36.168191668677196,3621.185725753974,0.0,9737.868774822788,9740.816245978382,43299.25890871683,4247.560751233894
3,2025-03-14,31584.084737795776,12233.767268167008,31855.163689701512,421.2769212536325,0.0,0.0,12601.621973393207,11605.716687755788,271.0789519057342,0.0,9740.816245978382,10043.208821806738,12180.345052139573,421.2769212536325
3,2025-03-15,31036.04010310666,12621.614787135983,31343.329646793227,306.0569397639937,63.844324389089664,253.31729722815263,12978.842842644272,6681.893265078781,307.2895436865648,0.0,10043.208821806738,9855.069144762936,12419.468605652126,306.0569397639937
3,2025-03-16,67109.67474564942,41894.51235245652,68616.10713977543,1916.5981004846171,0.0,0.0,43899.18482589858,518.6489835685992,1531.5840491889937,25.151655062990812,9855.069144762936,10458.855272885101,41982.58672541396,1916.5981004846171
3,2025-03-17,65323.345673677024,38404.04243064145,63134.762663711634,1369.056220998794,0.0,0.0,39784.990996423374,1271.2692096632363,470.7502667509272,2659.3332767163165,10458.855272885101,10456.196646177365,38415.93477542458,1369.0562209987938
3,2025-03-18,67996.08483448588,41041.48703126698,66329.05295224147,729.2270667081373,0.0,0.0,41787.83067903518,1355.201117157747,137.26807678922012,1804.2999590336249,10456.196646177365,10220.861364972872,41058.60361232704,729.2270667081374
3,2025-03-19,62773.017323145155,38536.408267894876,64587.82248554718,1858.7645594742107,0.0,0.0,40315.373130582964,883.1757841962987,1843.1715794074385,28.366417005422136,10220.861364972872,10358.77490872475,38456.60857110875,1858.7645594742107
3,2025-03-20,65234.80843911602,40435.20286768685,66511.856829131,1979.6756258228997,5.390515779488943,27.30565768100124,42722.937831256786,396.18452972757876,1303.88910578144,26.840715766464882,10358.77490872475,10239.312557104337,40715.95654775289,1979.6756258228997
3,2025-03-21,30170.391065240303,11569.01018439536,30681.834195667536,554.1972783965514,0.0,0.0,12096.251766836274,14848.618046258009,538.5695192209187,27.126388793685713,10239.312557104337,10067.711164187784,11542.054488439722,554.1972783965515
3,2025-03-22,30662.051263934,12290.80416277521,30863.218801751944,232.34255734540284,0.0,0.0,12395.825877203724,10385.306540379555,201.16753781794665,0.0,10067.711164187784,10648.405652063413,12163.483319858322,232.34255734540284
3,2025-03-23,64813.81928086513,39371.35222906244,65268.0551026523,1424.4802071760437,0.0,0.0,40703.61948425689,2720.996293700625,918.0447085372562,454.80632071586007,10648.405652063413,10422.08438016199,39281.030266076334,1422.5892181805561
