date,published_plan_kwh,published_plan_cost_yuan,natural_plan_kwh,natural_plan_cost_yuan,emergency_kwh,emergency_cost_yuan,natural_total_cost_yuan,surplus_kwh,soc_start_kwh,soc_end_kwh,forecast_mae_kwh,weekday_weight,residual_window_days,scenario_count
2025-11-06,75041.68506859994,47188.971375697234,75151.96840193326,47236.128529030575,660.1269437744279,3332.433869626443,50568.56239865702,108.56536249999988,1245.7315080271228,1204.97327731875,62.224749551504615,0.75,14,14
2025-11-07,41779.756314470156,23457.850613514584,41829.005064470155,23478.90937901458,0.0,0.0,23478.90937901458,12654.947288265685,1204.97327731875,3740.2022566623814,63.68167646122684,0.75,14,14
2025-11-08,39472.335733977496,22504.801220756824,39339.63615064416,22448.05887892349,0.0,0.0,22448.05887892349,12729.30113405967,3740.2022566623814,3773.6655777798424,53.15955963541667,0.75,14,14
2025-11-09,74106.91186704015,47204.00629019983,74160.53601501932,47226.93597587572,0.0,0.0,47226.93597587572,1063.9842140038718,3773.6655777798424,1600.4097089706236,52.53650638020834,0.75,14,14
2025-11-10,76455.99923067642,48336.154747377834,76456.12423067642,48336.20819737783,1240.5641853996938,8164.733737339526,56500.94193471736,5.776656250000201,1600.4097089706236,1363.7743116608794,69.68710923032407,0.75,14,14
2025-11-11,78212.44435525282,49392.651880943384,78207.61621202365,49390.587366898595,0.0,0.0,49390.587366898595,2526.5423523919767,1363.7743116608794,1474.5339155895656,44.05838405671297,0.75,14,14
2025-11-12,80057.8535457791,50643.12951597538,79984.3500410291,50611.69941734428,0.0,0.0,50611.69941734428,4902.656159233534,1474.5339155895656,1587.238809745375,33.68745762442131,0.75,14,14
2025-11-13,78163.37588824065,49403.30126576242,78266.40151324065,49447.35502301242,0.0,0.0,49447.35502301242,1816.0249780864233,1587.238809745375,1455.3370529499266,52.5092433738426,0.75,14,14
2025-11-14,44087.56473559304,24698.880736592186,44168.541119285146,24733.50623825893,0.0,0.0,24733.50623825893,10829.042951129128,1455.3370529499266,3945.122024915355,49.45149293981481,0.75,14,14
2025-11-15,41830.514220511606,23658.595112149054,41714.667607784926,23609.05910054712,0.0,0.0,23609.05910054712,10840.648739428685,3945.122024915355,3648.5196799004866,44.73204895833333,0.75,14,14
2025-11-16,77432.10806047132,49526.37729067263,77421.7097825559,49521.930987035994,0.0,0.0,49521.930987035994,1137.0004444419073,3648.5196799004866,1469.787599733771,53.14610910011574,0.75,14,14
2025-11-17,80572.341381342,51046.50209272643,80578.71166292431,51049.22602513101,0.0,0.0,51049.22602513101,3294.5348052322565,1469.787599733771,1832.6610425368663,40.49611260127314,0.75,14,14
2025-11-18,79711.155654489,50428.05394181372,79724.31992152336,50433.68298239762,12.416552047910184,32.44752882603834,50466.13051122366,1293.3609468894074,1832.6610425368663,1298.4464619919613,53.38675425347222,0.75,14,14
2025-11-19,80567.13188830769,51125.419788242296,80555.32584664103,51120.371524825634,0.0,0.0,51120.371524825634,616.0159248235937,1298.4464619919613,1517.7658775231516,45.47479444444443,0.75,14,14
2025-11-20,79487.27158888971,50255.35972795577,79620.3540888897,50312.26580495578,312.809077037183,2030.3740226259915,52342.63982758177,832.3373962048514,1517.7658775231516,1326.725259444444,49.7169232349537,0.75,14,14
2025-11-21,46186.81845345312,25711.860004634604,46187.51407845312,25712.1574538846,0.0,0.0,25712.1574538846,11496.023778835395,1326.725259444444,3809.372013203591,52.78780920138889,0.75,14,14
2025-11-22,43247.34344655067,24378.67142934003,43059.132404884,24298.192387923365,0.0,0.0,24298.192387923365,10225.211190317897,3809.372013203591,3491.7600257472827,45.04481656539352,0.75,14,14
2025-11-23,79071.72569041673,50521.79418906792,79059.35756541672,50516.505578817916,157.72331041641385,774.2934944165013,51290.79907323442,1941.6260684156473,3491.7600257472827,1339.774303855912,43.930544241898154,0.75,14,14
2025-11-24,82211.52202812051,51967.14501317269,82224.26411145384,51972.59352800602,98.64354968750054,257.76270942500105,52230.35623743102,4105.43688234994,1339.774303855912,1200.0,31.192161429398148,0.75,14,14
2025-11-25,81377.02349634233,51518.07494133372,81361.66162134234,51511.50620358372,5.661458333333298,12.10419791666659,51523.61040150039,668.6316221098311,1200.0,1272.0532720601834,46.55276083622684,0.75,14,14
2025-11-26,82145.42100421296,52169.08650511045,82143.39392087962,52168.21972427711,12.942660416666854,60.62342139166755,52228.843145668776,527.4383025720106,1272.0532720601834,1696.5370057178764,48.29793016493056,0.75,14,14
2025-11-27,82030.89489518234,52135.81033055175,82174.05322851568,52197.02483388508,0.0,0.0,52197.02483388508,1997.3273005144029,1696.5370057178764,1617.1130998013823,36.5590777199074,0.75,14,14
2025-11-28,48097.078921656335,26750.185066191232,48092.679546656334,26748.303893441233,0.0,0.0,26748.303893441233,11779.812332374438,1617.1130998013823,3716.3208836789036,54.104922106481474,0.75,14,14
2025-11-29,45377.84918302008,25453.783186206223,45263.98668302008,25405.095581206224,0.0,0.0,25405.095581206224,7560.936423995356,3716.3208836789036,3535.791386479865,57.81777003761574,0.75,14,14
2025-11-30,80665.71303226001,51826.66058601021,80646.48990726002,51818.44077776022,1392.4366321630746,9457.025304176834,61275.46608193705,35.43286666666654,3535.791386479865,1210.7355393750001,58.57128039641202,0.75,14,14
2025-12-01,83611.38937218106,53119.36993137774,83627.53353884773,53126.27317704441,6858.62665779166,38296.780949844455,91423.05412688886,23.939947916666824,1210.7355393750001,1200.0,92.39473538773146,0.75,14,14
2025-12-02,84098.67895820164,53439.67462558007,84076.04499986832,53429.99634499673,8540.492871869148,48039.38834403204,101469.38468902878,0.0,1200.0,1200.0,107.09217647569443,0.75,14,14
2025-12-03,85341.81921304911,54401.608170532345,85329.80733804911,54396.47189278234,5862.647814188331,34588.56398679231,88985.03587957466,0.0,1200.0,1216.5807363180559,92.34227881944445,0.75,14,14
2025-12-04,87370.14483246242,55666.83275830075,87509.01858246242,55726.21517380075,4441.5581214079175,22726.145833197155,78452.3610069979,379.1465687500004,1216.5807363180559,1303.0016665046226,80.81762523148147,0.75,14,14
2025-12-05,59443.232843894286,33327.75829448082,59439.56888556095,33326.19158589748,0.0,0.0,33326.19158589748,12602.909486893514,1303.0016665046226,3557.223440162041,44.26889832175925,0.75,7,7
2025-12-06,57338.48597309257,32689.241540796753,57215.91784809258,32636.831410546754,0.0,0.0,32636.831410546754,10817.177661477883,3557.223440162041,3464.604141220139,49.408941232638895,0.75,7,7
2025-12-07,91571.28882690225,59475.01454933531,91554.10778523558,59467.667935918646,205.36011340964,1405.7573297560655,60873.42526567471,2135.776057242527,3464.604141220139,1233.1021768518508,74.07011549479168,0.75,14,14
2025-12-08,94262.72821406121,60530.1850590182,94279.69571406119,60537.4403620182,0.0,0.0,60537.4403620182,1391.5669930041008,1233.1021768518508,1695.2621007580367,76.83459089988426,0.75,14,14
2025-12-09,94791.35711610128,61058.63879461006,94792.77794943462,61059.24634294339,75.52675031958407,408.63400612340837,61467.8803490668,3141.2436448226645,1695.2621007580367,1475.5957955324075,64.55900840567129,0.75,14,14
2025-12-10,95702.79775449369,61671.70394885482,95694.51671282703,61668.16297543814,0.0,0.0,61668.16297543814,2730.351677134775,1475.5957955324075,1729.4999542971298,72.05072249710649,0.75,7,7
2025-12-11,94504.5372209129,60947.57423534754,94633.2022209129,61002.591389347544,0.0,0.0,61002.591389347544,4147.611947922571,1729.4999542971298,1617.3577168055588,57.788471817129626,0.75,14,14
2025-12-12,60223.272385390504,34104.8224451961,60200.186552057174,34094.950942862764,0.0,0.0,34094.950942862764,11230.142961013713,1617.3577168055588,3776.2746384722204,54.161217708333325,0.75,14,14
2025-12-13,59432.32645898637,34040.35510484726,59328.56270898637,33995.98572534726,0.0,0.0,33995.98572534726,12696.213097710905,3776.2746384722204,3805.07564337963,40.48725402199073,0.75,14,14
2025-12-14,94104.15216191926,61485.22248038091,94086.88153691926,61477.83756113091,0.0,0.0,61477.83756113091,3426.7453498946916,3805.07564337963,1581.4634328618042,62.12561412037038,0.75,14,14
2025-12-15,96168.55112680684,61999.13012146318,96197.00258514017,62011.29596504652,0.0,0.0,62011.29596504652,1874.4947075264904,1581.4634328618042,1732.5320474074058,58.92112102141204,0.75,7,7
2025-12-16,96644.28782573919,62480.53603033655,96632.68532573919,62475.57480133655,0.0,0.0,62475.57480133655,2919.464121238431,1732.5320474074058,1521.88348891204,49.28127096354168,0.75,7,7
2025-12-17,98735.93182720491,63959.94015190068,98731.76557720492,63958.15866340067,0.0,0.0,63958.15866340067,6047.954624662139,1521.88348891204,1703.6772310416682,39.920253009259255,0.75,14,14
2025-12-18,96475.9000450414,62530.84836554286,96618.53212837473,62591.83784437619,0.0,0.0,62591.83784437619,4617.358849418466,1703.6772310416682,1696.842514861114,41.788981192129626,0.75,14,14
2025-12-19,61952.283032884676,35240.97510993323,61929.97449121802,35231.435977516565,0.0,0.0,35231.435977516565,14036.876316381084,1696.842514861114,3567.4971469823254,47.162431973379626,0.75,14,14
2025-12-20,62108.64896297454,35536.32433083039,62003.456462974544,35491.34401783039,0.0,0.0,35491.34401783039,16097.104076946163,3567.4971469823254,3732.4459222493897,56.366185951967594,0.75,14,14
2025-12-21,94674.30584244049,61463.72371900083,94646.92334244048,61452.01496200083,12.898295833332488,81.91956063124417,61533.93452263207,3623.2449537808475,3732.4459222493897,1347.3186320278912,39.17491671006943,0.75,7,7
2025-12-22,99177.61241354642,63952.915727457694,99221.14928854641,63971.532095207695,192.17196122917449,1136.669198154616,65108.20129336231,5893.233656963985,1347.3186320278912,1399.3438287731485,25.277003978587942,0.75,7,7
2025-12-23,97988.75950622864,63193.871831929006,98010.1667978953,63203.025589845674,0.0,0.0,63203.025589845674,6247.861619185181,1399.3438287731485,1497.8997817061058,21.678460300925906,0.75,7,7
2025-12-24,96154.76866903101,61916.12268836419,96131.64846069767,61906.236487280854,0.0,0.0,61906.236487280854,3722.1468841427177,1497.8997817061058,1488.78199348451,26.53743621238425,0.75,7,7
2025-12-25,94839.41444262292,61298.48764762037,94993.65506762292,61364.44093887037,0.0,0.0,61364.44093887037,2593.4175879359545,1488.78199348451,1439.3008522916707,30.83753783275463,0.75,7,7
2025-12-26,60712.28258744115,34387.37070932508,60685.075087441146,34375.736782325075,0.0,0.0,34375.736782325075,11969.76540853272,1439.3008522916707,3974.8569137751474,64.91564048032407,0.75,7,7
2025-12-27,56820.45274909862,32245.249577832692,56679.307957431956,32184.89606491603,0.0,0.0,32184.89606491603,10679.963239413617,3974.8569137751474,3744.349794931885,68.70475850694444,0.75,7,7
2025-12-28,91418.35280553484,59244.03627425214,91412.11780553484,59241.370188252135,32.008995833333074,186.53152228541515,59427.90171053755,2461.886753719847,3744.349794931885,1661.9579225087905,28.679008101851853,0.75,7,7
2025-12-29,94419.6063888403,60624.72179812295,94421.3138888403,60625.45192512295,0.0,0.0,60625.45192512295,2762.27006085663,1661.9579225087905,1391.5824868924324,22.25810649594907,0.75,7,7
2025-12-30,94575.84111872368,60756.761662443256,94577.39139370286,60757.424560024345,0.0,0.0,60757.424560024345,3621.604295421816,1391.5824868924324,1559.94204824074,23.703417216435174,0.75,7,7
2025-12-31,93047.08282526527,59710.19490850286,93023.0088002861,59699.90085542177,563.106077644295,2682.3622493234225,62382.263104745194,506.1163905300933,1559.94204824074,1308.854185873611,26.904702256944447,0.75,7,7
