policy,date,time_start,price_yuan_per_kwh,initial_plan_kwh,final_contract_kwh,adjustment_fee_yuan,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,actual_net_kwh,emergency_kwh,surplus_kwh
6+12+18,2025-05-27,10:20,0.9588,0.0,0.0,0.0,166.4128194444444,0.0,4057.601241203709,4207.372778703709,-143.11093333333338,23.30188611111103,0.0
6+12+18,2025-05-27,10:30,0.9549,0.0,0.0,0.0,207.7353416666668,0.0,4207.372778703709,4394.334586203709,-145.71999999999994,62.01534166666687,0.0
6+12+18,2025-05-27,10:40,0.9839,0.0,0.0,0.0,106.33408611111128,0.0,4394.334586203709,4490.035263703709,-149.0109833333334,0.0,42.676897222222124
6+12+18,2025-05-27,10:50,0.799,0.0,0.0,0.0,180.17603888888897,0.0,4490.035263703709,4652.193698703709,-195.79121666666666,0.0,15.615177777777689
6+12+18,2025-05-27,11:00,0.5025,0.0,0.0,0.0,205.0099666666668,0.0,4652.193698703709,4836.702668703709,-272.5833333333333,0.0,67.57336666666652
6+12+18,2025-05-27,11:10,0.4662,0.0,0.0,0.0,234.63588055555547,0.0,4836.702668703709,5047.874961203709,-319.8090166666666,0.0,85.17313611111112
6+12+18,2025-05-27,11:20,0.5007,0.0,0.0,0.0,254.94079999999997,0.0,5047.874961203709,5277.321681203709,-400.56218333333345,0.0,145.62138333333348
6+12+18,2025-05-27,11:30,0.4827,0.0,0.0,0.0,324.788383333333,0.0,5277.321681203709,5569.631226203709,-478.8070833333334,0.0,154.01870000000042
6+12+18,2025-05-27,11:40,0.4785,0.0,0.0,0.0,313.9518916666666,0.0,5569.631226203709,5852.187928703709,-452.1032166666667,0.0,138.1513250000001
6+12+18,2025-05-27,11:50,0.4662,0.0,347.63596532921383,243.10183055471924,699.9174097736583,0.0,5852.187928703709,6482.113597500002,-466.35900000000004,0.0,114.07755555555559
6+12+18,2025-05-27,12:00,0.4432,0.0,412.1817999999998,274.01846063999983,829.0644333333332,0.0,6482.113597500002,7228.271587500001,-533.9695833333335,0.0,117.08695000000006
6+12+18,2025-05-27,12:10,0.4411,0.0,442.12593888888904,292.5326274658334,0.0,0.0,7228.271587500001,7228.271587500001,-519.1807833333334,0.0,961.3067222222223
6+12+18,2025-05-27,12:20,0.4551,0.0,458.60361944444435,313.06576081374993,0.0,0.0,7228.271587500001,7228.271587500001,-479.78409999999997,0.0,938.3877194444443
6+12+18,2025-05-27,12:30,0.4463,0.0,484.71709999999996,324.493862595,799.9983416666669,0.0,7228.271587500001,7948.270095000002,-478.58291666666673,0.0,163.30167499999982
6+12+18,2025-05-27,12:40,0.4113,493.9768083333334,532.3373972222222,23.666565314999943,535.2927019783986,0.0,7948.270095000002,8430.03352678056,-499.76761666666664,0.0,496.8123119104903
6+12+18,2025-05-27,12:50,0.5682,0.0,0.0,0.0,0.0,0.0,8430.03352678056,8430.03352678056,-405.36563333333316,0.0,405.36563333333316
6+12+18,2025-05-27,13:00,0.8279,0.0,0.0,0.0,230.83193333333332,0.0,8430.03352678056,8637.78226678056,-257.82791666666674,0.0,26.995983333333413
6+12+18,2025-05-27,13:10,0.8636,0.0,0.0,0.0,187.24159999999972,0.0,8637.78226678056,8806.299706780559,-262.06743333333327,0.0,74.82583333333355
6+12+18,2025-05-27,13:20,0.8416,0.0,0.0,0.0,172.30461944444443,0.0,8806.299706780559,8961.373864280558,-277.90864999999997,0.0,105.60403055555554
6+12+18,2025-05-27,13:30,0.8618,0.0,0.0,0.0,153.55968333333306,0.0,8961.373864280558,9099.577579280558,-233.7787500000001,0.0,80.21906666666703
6+12+18,2025-05-27,13:40,0.8623,0.0,0.0,0.0,166.90997222222205,0.0,9099.577579280558,9249.796554280558,-197.5764666666667,0.0,30.666494444444652
6+12+18,2025-05-27,13:50,0.9026,0.0,0.0,0.0,144.0147694444443,0.0,9249.796554280558,9379.409846780558,-166.95404999999997,0.0,22.939280555555655
6+12+18,2025-05-27,14:00,0.9754,0.0,0.0,0.0,77.73203333333319,0.0,9379.409846780558,9449.368676780558,-154.32666666666665,0.0,76.59463333333346
6+12+18,2025-05-27,14:10,1.0002,0.0,0.0,0.0,69.55138055555547,0.0,9449.368676780558,9511.964919280557,-183.26540000000006,0.0,113.71401944444459
6+12+18,2025-05-27,14:20,0.9978,0.0,0.0,0.0,57.14578611111105,0.0,9511.964919280557,9563.396126780557,-189.1576,0.0,132.01181388888895
6+12+18,2025-05-27,14:30,1.0271,0.0,0.0,0.0,47.7144083333331,0.0,9563.396126780557,9606.339094280556,-162.54374999999996,0.0,114.82934166666686
6+12+18,2025-05-27,14:40,1.0906,0.0,0.0,0.0,0.0,18.110447222222476,9606.339094280556,9586.216375144753,-148.09393333333324,0.0,166.2043805555557
6+12+18,2025-05-27,14:50,0.9376,0.0,0.0,0.0,14.115275000000103,0.0,9586.216375144753,9598.920122644753,-100.17993333333334,0.0,86.06465833333323
6+12+18,2025-05-27,15:00,0.6694,0.0,138.3261333333333,138.89327047999996,122.55791666666677,0.0,9598.920122644753,9709.222247644753,-28.842499999999895,0.0,44.61071666666643
6+12+18,2025-05-27,15:10,0.66,44.171508333333506,589.0889984224943,539.4683151882692,504.86734008916096,0.0,9709.222247644753,10163.602853724999,1.379883333333358,0.0,82.84177500000003
6+12+18,2025-05-27,15:20,0.7217,106.81684444444438,217.51882500000002,119.84042905041674,87.38456666666653,0.0,10163.602853724999,10242.248963724998,23.53866666666666,0.0,106.59559166666683
6+12+18,2025-05-27,15:30,0.7308,178.49845000000005,274.36486666666633,105.08876594999958,93.74011666666641,0.0,10242.248963724998,10326.615068724997,77.67541666666662,0.0,102.9493333333333
6+12+18,2025-05-27,15:40,0.7534,249.91818055555552,340.25133055555546,102.08549281499991,40.93229999999994,0.0,10326.615068724997,10363.454138724997,169.24204999999998,0.0,130.07698055555554
6+12+18,2025-05-27,15:50,0.7823,339.0275444444444,389.29983888888876,58.99202391583322,35.40201111111128,0.0,10363.454138724997,10395.315948724998,241.70815000000007,0.0,112.1896777777774
6+12+18,2025-05-27,16:00,0.8055,376.6579499999998,427.2801333333333,61.16425301250022,90.72305,0.0,10395.315948724998,10476.966693724999,297.6191666666667,0.0,38.93791666666664
6+12+18,2025-05-27,16:10,0.8271,411.9434000000002,428.3338527777778,20.33481523874974,74.32971388888905,0.0,10476.966693724999,10543.863436225,381.0121166666666,27.007977777777853,0.0
6+12+18,2025-05-27,16:20,0.8519,456.92786666666655,482.9761055555555,33.28574206416672,63.663177777777946,0.0,10543.863436225,10601.160296225,409.6498499999999,0.0,9.66307777777763
6+12+18,2025-05-27,16:30,0.8791,511.18301666666673,533.2476319722211,29.09550497266932,51.55509863888773,0.0,10601.160296225,10647.559884999999,388.1795833333333,0.0,93.5129500000001
6+12+18,2025-05-27,16:40,0.9024,530.7462416666667,530.7462416666667,0.0,7.5722888888888065,0.0,10647.559884999999,10654.374945,411.1235333333334,0.0,112.05041944444451
6+12+18,2025-05-27,16:50,0.9163,588.3102333333334,588.3102333333334,0.0,55.81211111111111,0.0,10654.374945,10704.605845,457.1034666666666,0.0,75.39465555555569
6+12+18,2025-05-27,17:00,0.9264,599.9220833333334,599.9220833333334,0.0,7.446516666666753,0.0,10704.605845,10711.307710000001,512.6820833333333,0.0,79.79348333333337
6+12+18,2025-05-27,17:10,0.9462,650.4191500000001,650.4191500000001,0.0,16.164233333333414,0.0,10711.307710000001,10725.855520000001,588.9187,0.0,45.3362166666667
6+12+18,2025-05-27,17:20,0.9742,708.5029416666666,708.5029416666666,0.0,27.750613888888665,0.0,10725.855520000001,10750.831072500001,644.7092166666666,0.0,36.04311111111133
6+12+18,2025-05-27,17:30,0.9862,749.4404166666664,749.4404166666664,0.0,6.161050000000046,0.0,10750.831072500001,10756.3760175,688.2012500000001,0.0,55.07811666666623
6+12+18,2025-05-27,17:40,0.976,858.3751750000001,858.3751750000001,0.0,5.732561111111181,0.0,10756.3760175,10761.5353225,749.5340999999999,0.0,103.10851388888909
6+12+18,2025-05-27,17:50,1.0742,785.0346583333334,785.0346583333334,0.0,7.337547222222156,0.0,10761.5353225,10768.139115,705.0171499999999,0.0,72.67996111111131
6+12+18,2025-05-27,18:00,1.2313,642.707483333333,642.707483333333,0.0,18.884966666666514,0.0,10768.139115,10785.135585,597.7929166666667,0.0,26.029599999999846
6+12+18,2025-05-27,18:10,1.2561,614.4983111111111,614.4983111111111,0.0,0.0,15.014277777777693,10785.135585,10768.453054135802,605.699,0.0,23.81358888888883
6+12+18,2025-05-27,18:20,1.2447,723.4190805555554,723.4190805555554,0.0,0.0,13.170041666666634,10768.453054135802,10753.819674506172,627.9792,0.0,108.60992222222205
6+12+18,2025-05-27,18:30,1.2545,755.7441666666668,755.7441666666668,0.0,0.0,4.778916666666646,10753.819674506172,10748.509767098765,640.84875,0.0,119.6743333333335
6+12+18,2025-05-27,18:40,1.2522,793.678875,793.678875,0.0,1.073327777777763,0.0,10748.509767098765,10749.475762098766,723.2597333333333,0.0,69.34581388888887
6+12+18,2025-05-27,18:50,1.2881,831.6386472222221,831.6386472222221,0.0,0.0,28.878330555555863,10749.475762098766,10717.388728148147,775.1889833333332,0.0,85.3279944444447
6+12+18,2025-05-27,19:00,1.3466,12.88583333333338,12.88583333333338,0.0,0.0,833.3333333333333,10717.388728148147,9791.462802222222,777.8716666666666,0.0,68.34750000000008
6+12+18,2025-05-27,19:10,1.3523,29.542508333333444,29.542508333333444,0.0,0.0,818.6561833333333,9791.462802222222,8881.844820740742,805.2295333333333,0.0,42.96915833333344
6+12+18,2025-05-27,19:20,1.3445,30.03947500000004,30.03947500000004,0.0,0.0,833.3333333333333,8881.844820740742,7955.918894814816,803.8543333333333,0.0,59.51847499999997
6+12+18,2025-05-27,19:30,1.3483,39.482500000000186,39.482500000000186,0.0,0.0,833.3333333333333,7955.918894814816,7029.99296888889,782.4966666666666,0.0,90.31916666666689
6+12+18,2025-05-27,19:40,1.349,9.594541666666714,9.594541666666714,0.0,0.0,833.3333333333333,7029.99296888889,6104.067042962964,814.7522,0.0,28.175674999999956
6+12+18,2025-05-27,19:50,1.3473,6.0311249999999745,6.0311249999999745,0.0,0.0,814.1204749999999,6104.067042962964,5199.488737407408,813.4040166666666,0.0,6.747583333333296
6+12+18,2025-05-27,20:00,1.3482,0.0,0.0,0.0,0.0,820.2783333333332,5199.488737407408,4288.068367037038,778.9316666666666,0.0,41.34666666666658
6+12+18,2025-05-27,20:10,1.3513,0.0,0.0,0.0,0.0,833.3333333333333,4288.068367037038,3362.142441111112,803.0065999999999,0.0,30.326733333333323
6+12+18,2025-05-27,20:20,1.34,524.5242083333328,524.5242083333328,0.0,0.0,316.3168583333338,3362.142441111112,3010.6792651851856,826.7368833333333,0.0,14.104183333333367
6+12+18,2025-05-27,20:30,1.3489,37.027500000000146,37.027500000000146,0.0,0.0,785.5116666666665,3010.6792651851856,2137.888524444445,819.2749999999999,0.0,3.2641666666668243
6+12+18,2025-05-27,20:40,1.3952,10.249608333333299,10.249608333333299,0.0,0.0,806.9331166666666,2137.888524444445,1241.2961725925934,809.3108166666666,0.0,7.871908333333295
6+12+18,2025-05-27,20:50,1.2226,849.0714916666666,849.0714916666666,0.0,0.0,8.695525000000089,1241.2961725925934,1231.634478148149,795.6206166666666,0.0,62.146400000000085
6+12+18,2025-05-27,21:00,0.9332,889.1666666666666,889.1666666666666,0.0,0.0,3.3024999999998954,1231.634478148149,1227.9650337037046,780.515,0.0,111.95416666666654
6+12+18,2025-05-27,21:10,0.9068,832.9131333333332,832.9131333333332,0.0,23.585399999999936,0.0,1227.9650337037046,1249.1918937037046,774.5456333333333,0.0,34.782100000000014
6+12+18,2025-05-27,21:20,0.9371,826.8347833333332,826.8347833333332,0.0,36.23694166666667,0.0,1249.1918937037046,1281.8051412037046,774.9255499999999,0.0,15.672291666666638
6+12+18,2025-05-27,21:30,0.9371,862.7324999999998,862.7324999999998,0.0,42.4233333333334,0.0,1281.8051412037046,1319.9861412037046,791.6966666666667,0.0,28.612499999999727
6+12+18,2025-05-27,21:40,0.9871,843.6811916666666,843.6811916666666,0.0,0.0,8.002491666666629,1319.9861412037046,1311.0944837962973,817.9516833333333,0.0,33.73199999999986
6+12+18,2025-05-27,21:50,0.7764,778.001475,778.001475,0.0,0.0,5.761699999999905,1311.0944837962973,1304.6925949074084,723.5400166666666,0.0,60.223158333333345
6+12+18,2025-05-27,22:00,0.4209,650.1191666666667,650.1191666666667,0.0,57.25416666666672,0.0,1304.6925949074084,1356.2213449074084,568.5666666666666,0.0,24.298333333333403
6+12+18,2025-05-27,22:10,0.3859,635.9093999999999,635.9093999999999,0.0,24.704816666666602,0.0,1356.2213449074084,1378.4556799074082,562.4972499999999,0.0,48.707333333333395
6+12+18,2025-05-27,22:20,0.4368,636.8286333333333,636.8286333333333,0.0,-0.0,0.0,1378.4556799074082,1378.4556799074082,628.7957333333333,0.0,8.03290000000004
6+12+18,2025-05-27,22:30,0.4198,631.0074999999999,631.0074999999999,0.0,24.004166666666606,0.0,1378.4556799074082,1400.0594299074082,651.97,44.9666666666667,0.0
6+12+18,2025-05-27,22:40,0.4186,644.5855833333333,644.5855833333333,0.0,2.397224999999821,0.0,1400.0594299074082,1402.216932407408,595.4859833333333,0.0,46.70237500000019
6+12+18,2025-05-27,22:50,0.4241,673.2150833333333,673.2150833333333,0.0,0.0,7.549991666666756,1402.216932407408,1393.8280527777783,590.7127166666667,0.0,90.05235833333336
6+12+18,2025-05-27,23:00,0.4237,651.7233333333332,651.7233333333332,0.0,0.0,0.0,1393.8280527777783,1393.8280527777783,628.0083333333333,0.0,23.714999999999918
6+12+18,2025-05-27,23:10,0.4248,627.0823666666666,627.0823666666666,0.0,32.91395833333331,0.0,1393.8280527777783,1423.4506152777783,577.0403166666666,0.0,17.128091666666705
6+12+18,2025-05-27,23:20,0.424,623.7287166666667,623.7287166666667,0.0,23.663416666666762,0.0,1423.4506152777783,1444.7476902777785,549.4430833333333,0.0,50.622216666666645
6+12+18,2025-05-27,23:30,0.422,627.5249999999999,627.5249999999999,0.0,0.0,0.0,1444.7476902777785,1444.7476902777785,590.1266666666667,0.0,37.3983333333332
6+12+18,2025-05-27,23:40,0.424,619.5944499999999,619.5944499999999,0.0,0.0,0.0,1444.7476902777785,1444.7476902777785,624.3652666666667,4.770816666666747,0.0
6+12+18,2025-05-27,23:50,0.4271,608.50665,608.50665,0.0,0.0,0.0,1444.7476902777785,1444.7476902777785,617.4554333333333,8.948783333333267,0.0
6+12+18,2025-05-28,00:00,0.4276,595.56,595.56,0.0,-0.0,0.0,1444.7476902777785,1444.7476902777785,584.2133333333334,0.0,11.346666666666579
6+12+18,2025-05-28,00:10,0.4248,1437.7881,1437.7881,0.0,833.3333333333333,0.0,1444.7476902777785,2194.7476902777785,570.9656166666666,0.0,33.48915000000011
6+12+18,2025-05-28,00:20,0.4245,1424.0230666666666,1424.0230666666666,0.0,833.3333333333333,0.0,2194.7476902777785,2944.7476902777785,595.8003833333332,5.1106499999998505,0.0
6+12+18,2025-05-28,00:30,0.4269,1428.2291666666665,1428.2291666666665,0.0,833.3333333333333,0.0,2944.7476902777785,3694.7476902777785,625.9983333333332,31.102499999999964,0.0
6+12+18,2025-05-28,00:40,0.4272,1432.3114166666667,1432.3114166666667,0.0,833.3333333333333,0.0,3694.7476902777785,4444.747690277778,609.91975,10.941666666666606,0.0
6+12+18,2025-05-28,00:50,0.4271,1430.8555583333332,1430.8555583333332,0.0,833.3333333333333,0.0,4444.747690277778,5194.747690277778,591.4931166666667,0.0,6.0291083333332836
6+12+18,2025-05-28,01:00,0.4285,1430.1499999999999,1430.1499999999999,0.0,833.3333333333333,0.0,5194.747690277778,5944.747690277778,591.9933333333333,0.0,4.823333333333267
6+12+18,2025-05-28,01:10,0.4311,988.3716385802466,988.3716385802466,0.0,394.72478858024664,0.0,5944.747690277778,6300.0,592.3205666666667,0.0,1.3262833333332082
6+12+18,2025-05-28,01:20,0.4302,1427.364033333333,1427.364033333333,0.0,833.3333333333333,0.0,6300.0,7050.0,598.6866333333332,4.655933333333451,0.0
6+12+18,2025-05-28,01:30,0.4279,1432.7141666666666,1432.7141666666666,0.0,833.3333333333333,0.0,7050.0,7800.0,595.1083333333333,0.0,4.272500000000036
6+12+18,2025-05-28,01:40,0.4312,615.6527333333333,615.6527333333333,0.0,0.0,0.0,7800.0,7800.0,559.2109,0.0,56.44183333333331
6+12+18,2025-05-28,01:50,0.4333,607.5505083333334,607.5505083333334,0.0,0.0,0.0,7800.0,7800.0,555.5861333333332,0.0,51.96437500000013
6+12+18,2025-05-28,02:00,0.4311,1454.1449999999998,1454.1449999999998,0.0,833.3333333333333,0.0,7800.0,8550.0,588.4033333333333,0.0,32.40833333333319
6+12+18,2025-05-28,02:10,0.4293,1439.1745833333332,1439.1745833333332,0.0,833.3333333333333,0.0,8550.0,9300.0,596.9536499999999,0.0,8.88760000000002
6+12+18,2025-05-28,02:20,0.4324,619.8454916666667,619.8454916666667,0.0,0.0,0.0,9300.0,9300.0,590.2487666666666,0.0,29.596725000000106
6+12+18,2025-05-28,02:30,0.4367,640.4958333333333,640.4958333333333,0.0,0.0,0.0,9300.0,9300.0,579.7116666666666,0.0,60.78416666666669
6+12+18,2025-05-28,02:40,0.4348,626.6188500000001,626.6188500000001,0.0,0.0,0.0,9300.0,9300.0,568.97165,0.0,57.64720000000011
6+12+18,2025-05-28,02:50,0.4335,619.4239749999999,619.4239749999999,0.0,0.0,0.0,9300.0,9300.0,591.5315666666667,0.0,27.892408333333265
6+12+18,2025-05-28,03:00,0.4357,606.3791666666665,606.3791666666665,0.0,0.0,0.0,9300.0,9300.0,628.1883333333333,21.809166666666783,0.0
6+12+18,2025-05-28,03:10,0.4374,608.2895083333334,608.2895083333334,0.0,0.0,0.0,9300.0,9300.0,620.4978666666666,12.208358333333194,0.0
6+12+18,2025-05-28,03:20,0.4371,594.749275,594.749275,0.0,0.0,0.0,9300.0,9300.0,594.2672166666666,0.0,0.4820583333333843
6+12+18,2025-05-28,03:30,0.4356,606.7533333333333,606.7533333333333,0.0,0.0,0.0,9300.0,9300.0,592.885,0.0,13.86833333333334
6+12+18,2025-05-28,03:40,0.4353,621.9176499999999,621.9176499999999,0.0,0.0,0.0,9300.0,9300.0,631.1019833333332,9.18433333333337,0.0
6+12+18,2025-05-28,03:50,0.436,634.3622666666668,634.3622666666668,0.0,0.0,0.0,9300.0,9300.0,630.10455,0.0,4.257716666666738
6+12+18,2025-05-28,04:00,0.4378,643.2608333333333,643.2608333333333,0.0,0.0,0.0,9300.0,9300.0,587.635,0.0,55.625833333333276
6+12+18,2025-05-28,04:10,0.4401,619.0271416666665,619.0271416666665,0.0,0.0,0.0,9300.0,9300.0,577.8303666666667,0.0,41.196774999999775
6+12+18,2025-05-28,04:20,0.4389,595.016525,595.016525,0.0,0.0,0.0,9300.0,9300.0,582.3557666666666,0.0,12.660758333333433
6+12+18,2025-05-28,04:30,0.4364,624.6750000000001,624.6750000000001,0.0,0.0,0.0,9300.0,9300.0,590.5066666666667,0.0,34.16833333333341
6+12+18,2025-05-28,04:40,0.4393,630.3162583333334,630.3162583333334,0.0,0.0,0.0,9300.0,9300.0,612.1603333333333,0.0,18.15592500000014
6+12+18,2025-05-28,04:50,0.4422,645.2672583333333,645.2672583333333,0.0,0.0,0.0,9300.0,9300.0,615.9836333333333,0.0,29.28362500000003
6+12+18,2025-05-28,05:00,0.4395,618.5283333333332,618.5283333333332,0.0,0.0,0.0,9300.0,9300.0,598.4583333333333,0.0,20.069999999999936
6+12+18,2025-05-28,05:10,0.4333,622.1486277777778,622.1486277777778,0.0,0.0,0.0,9300.0,9300.0,580.2361166666666,0.0,41.91251111111126
6+12+18,2025-05-28,05:20,0.4439,599.6746888888888,599.6746888888888,0.0,0.0,0.0,9300.0,9300.0,570.9374833333334,0.0,28.73720555555542
6+12+18,2025-05-28,05:30,0.4301,1400.1787499999998,1400.1787499999998,0.0,833.3333333333333,0.0,9300.0,10050.0,540.4470833333332,0.0,26.398333333333312
6+12+18,2025-05-28,05:40,0.3713,1353.4013249999998,1353.4013249999998,0.0,833.3333333333333,0.0,10050.0,10800.0,470.7421499999999,0.0,49.32584166666663
6+12+18,2025-05-28,05:50,0.5708,565.1622388888889,565.1622388888889,0.0,0.0,-0.0,10800.0,10800.0,518.6705,0.0,46.491738888888904
6+12+18,2025-05-28,06:00,0.9099,0.0,0.0,0.0,0.0,645.9527499999999,10800.0,10082.274722222222,627.3608333333334,0.0,18.59191666666652
6+12+18,2025-05-28,06:10,0.9368,0.0,0.0,0.0,0.0,636.1041805555554,10082.274722222222,9375.492299382717,574.4219666666668,0.0,61.68221388888867
6+12+18,2025-05-28,06:20,0.8758,0.0,0.0,0.0,0.0,556.9367555555556,9375.492299382717,8756.673682098766,499.83048333333323,0.0,57.106272222222344
6+12+18,2025-05-28,06:30,0.8759,0.0,0.0,0.0,0.0,547.4459499999999,8756.673682098766,8148.400404320989,481.95208333333335,0.0,65.49386666666658
6+12+18,2025-05-28,06:40,0.8601,0.0,0.0,0.0,0.0,546.6049666666665,8148.400404320989,7541.0615524691375,458.34399999999994,0.0,88.2609666666666
6+12+18,2025-05-28,06:50,0.8442,0.0,0.0,0.0,0.0,466.6337777777779,7541.0615524691375,7022.579577160495,423.1789166666666,0.0,43.454861111111256
6+12+18,2025-05-28,07:00,0.8334,0.0,0.0,0.0,0.0,404.51994999999994,7022.579577160495,6573.112966049384,379.78458333333333,0.0,24.735366666666607
6+12+18,2025-05-28,07:10,0.8092,0.0,0.0,0.0,0.0,372.81817777777763,6573.112966049384,6158.870546296298,329.3933333333333,0.0,43.42484444444432
6+12+18,2025-05-28,07:20,0.7972,0.0,0.0,0.0,0.0,348.2366583333335,6158.870546296298,5771.940925925927,289.14233333333334,0.0,59.09432500000014
6+12+18,2025-05-28,07:30,0.7644,36.490852777774364,36.490852777774364,0.0,0.0,256.8037638888922,5771.940925925927,5486.603410493824,222.82958333333323,0.0,70.46503333333334
6+12+18,2025-05-28,07:40,0.6899,268.25279999999987,268.25279999999987,0.0,0.0,0.0,5486.603410493824,5486.603410493824,109.42409999999995,0.0,158.8286999999999
6+12+18,2025-05-28,07:50,0.86,0.0,0.0,0.0,0.0,281.5932138888887,5486.603410493824,5173.722061728393,200.03478333333334,0.0,81.55843055555539
6+12+18,2025-05-28,08:00,1.1617,0.0,0.0,0.0,0.0,450.9983166666665,5173.722061728393,4672.612820987652,402.65708333333333,0.0,48.34123333333315
6+12+18,2025-05-28,08:10,1.1683,0.0,0.0,0.0,0.0,418.04406666666654,4672.612820987652,4208.119413580245,353.4023833333334,0.0,64.64168333333316
6+12+18,2025-05-28,08:20,1.0956,0.0,0.0,0.0,0.0,347.16939444444426,4208.119413580245,3822.375641975307,239.07645000000002,0.0,108.09294444444424
6+12+18,2025-05-28,08:30,1.0849,0.0,0.0,0.0,0.0,344.70869166666637,3822.375641975307,3439.3659845679003,186.54500000000007,0.0,158.1636916666663
6+12+18,2025-05-28,08:40,1.061,0.0,0.0,0.0,0.0,260.6883416666666,3439.3659845679003,3149.7122716049375,135.00319999999994,0.0,125.68514166666665
6+12+18,2025-05-28,08:50,1.043,0.0,0.0,0.0,0.0,179.22620000000003,3149.7122716049375,2950.5720493827152,81.93526666666654,0.0,97.2909333333335
6+12+18,2025-05-28,09:00,1.036,0.0,0.0,0.0,0.0,115.58601666666678,2950.5720493827152,2822.1431419753076,51.081250000000026,0.0,64.50476666666675
6+12+18,2025-05-28,09:10,1.0147,0.0,0.0,0.0,0.0,137.04400000000015,2822.1431419753076,2669.8720308641964,54.21368333333339,0.0,82.83031666666676
6+12+18,2025-05-28,09:20,0.9922,0.0,0.0,0.0,0.0,134.16990000000015,2669.8720308641964,2520.7943641975294,22.23120000000002,0.0,111.93870000000014
6+12+18,2025-05-28,09:30,0.97,0.0,0.0,0.0,0.0,125.32434166666673,2520.7943641975294,2381.545095679011,-24.071249999999964,0.0,149.3955916666667
6+12+18,2025-05-28,09:40,0.9422,0.0,0.0,0.0,0.0,93.69308611111121,2381.545095679011,2277.4416666666652,1.1211333333333944,0.0,92.57195277777782
6+12+18,2025-05-28,09:50,0.9569,0.0,0.0,0.0,0.0,64.7643250000001,2277.4416666666652,2205.481305555554,7.883599999999963,0.0,56.88072500000013
6+12+18,2025-05-28,10:00,0.9977,0.0,0.0,0.0,0.0,65.03150000000001,2205.481305555554,2133.224083333332,-23.835000000000036,0.0,88.86650000000004
6+12+18,2025-05-28,10:10,0.9919,0.0,0.0,0.0,0.0,24.80756666666677,2133.224083333332,2105.660120370369,-29.58069999999998,0.0,54.38826666666675
6+12+18,2025-05-28,10:20,0.9588,0.0,0.0,0.0,0.0,46.28156666666654,2105.660120370369,2054.236157407406,-63.53963333333331,0.0,109.82119999999986
6+12+18,2025-05-28,10:30,0.9549,0.0,0.0,0.0,0.0,38.90487500000002,2054.236157407406,2011.0085185185173,-133.0708333333332,0.0,171.97570833333322
6+12+18,2025-05-28,10:40,0.9839,0.0,0.0,0.0,0.0,28.049333333333095,2011.0085185185173,1979.8425925925917,-176.57921666666667,0.0,204.62854999999976
6+12+18,2025-05-28,10:50,0.799,0.0,0.0,0.0,0.0,0.0,1979.8425925925917,1979.8425925925917,-169.20433333333327,0.0,169.20433333333327
6+12+18,2025-05-28,11:00,0.5025,1.840591666665457,1.840591666665457,0.0,0.0,0.0,1979.8425925925917,1979.8425925925917,-131.32958333333332,0.0,133.17017499999878
6+12+18,2025-05-28,11:10,0.4662,849.6537638888886,849.6537638888886,0.0,0.0,0.0,1979.8425925925917,1979.8425925925917,-113.9397166666666,0.0,963.5934805555553
6+12+18,2025-05-28,11:20,0.5007,822.9814916666668,822.9814916666668,0.0,720.11254989712,0.0,1979.8425925925917,2627.9438874999996,-146.68203333333332,0.0,249.55097510288016
6+12+18,2025-05-28,11:30,0.4827,759.6629666666668,759.6629666666668,0.0,833.3333333333333,0.0,2627.9438874999996,3377.9438874999996,-187.05458333333337,0.0,113.38421666666687
6+12+18,2025-05-28,11:40,0.4785,819.0322361111109,819.0322361111109,0.0,833.3333333333333,0.0,3377.9438874999996,4127.9438875,-165.31268333333324,0.0,151.01158611111092
6+12+18,2025-05-28,11:50,0.4662,827.2290638888891,827.2290638888891,0.0,833.3333333333333,0.0,4127.9438875,4877.9438875,-164.7074333333333,0.0,158.60316388888913
6+12+18,2025-05-28,12:00,0.4432,797.3950833333333,797.3950833333333,0.0,703.5469611111107,0.0,4877.9438875,5511.136152499999,-222.26833333333343,0.0,316.11645555555606
6+12+18,2025-05-28,12:10,0.4411,716.4007000000001,716.4007000000001,0.0,833.3333333333333,0.0,5511.136152499999,6261.136152499999,-283.07285,0.0,166.1402166666669
6+12+18,2025-05-28,12:20,0.4551,686.454575,686.454575,0.0,833.3333333333333,0.0,6261.136152499999,7011.136152499999,-271.32495,0.0,124.44619166666672
6+12+18,2025-05-28,12:30,0.4463,613.7891166666666,613.7891166666666,0.0,0.0,0.0,7011.136152499999,7011.136152499999,-246.47374999999994,0.0,860.2628666666665
6+12+18,2025-05-28,12:40,0.4113,600.6000111111106,600.6000111111106,0.0,833.3333333333333,0.0,7011.136152499999,7761.136152499999,-338.02953333333335,0.0,105.29621111111067
6+12+18,2025-05-28,12:50,0.5682,0.0,0.0,0.0,316.3601583333335,0.0,7761.136152499999,8045.8602949999995,-404.73173333333335,0.0,88.37157499999984
6+12+18,2025-05-28,13:00,0.8279,0.0,0.0,0.0,360.00275000000005,0.0,8045.8602949999995,8369.86277,-397.4537500000001,0.0,37.45100000000008
6+12+18,2025-05-28,13:10,0.8636,0.0,0.0,0.0,330.7473888888885,0.0,8369.86277,8667.53542,-403.56219999999996,0.0,72.81481111111145
