policy,date,settlement_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,soc_start_kwh,soc_end_kwh
6+18,2025-07-15,58323.19478073789,3.5067187500003456,7.662413411459088,58330.85719414935,1275.2084936111123,1200.0000000000002
6+18,2025-07-16,56940.49306672787,226.5734883916322,696.7930440672831,57637.286110795154,1200.0000000000002,1204.7877825
6+18,2025-07-17,56753.19417240884,147.72942986111133,617.6863791517369,57370.88055156058,1204.7877825,1201.2104897222262
6+18,2025-07-18,37475.143779824415,0.0,0.0,37475.143779824415,1201.2104897222262,1237.655422777779
6+18,2025-07-19,36497.0118318303,0.0,0.0,36497.0118318303,1237.655422777779,1360.0399068981474
6+18,2025-07-20,56407.81473845158,22.64788333333337,118.29591429166666,56526.11065274325,1360.0399068981474,1367.247031898148
6+18,2025-07-21,54482.513602202154,519.2602944444442,2069.488800597916,56552.00240280007,1367.247031898148,1219.1269368750002
6+18,2025-07-22,63898.739267142824,100.65958194444451,385.0426640701394,64283.781931212965,1219.1269368750002,1303.8018473456798
6+18,2025-07-23,59888.20432533113,129.5483430555554,538.519631619793,60426.72395695092,1303.8018473456798,1251.1520479312514
6+18,2025-07-24,62004.9826567107,22.356874999999718,47.050043437499404,62052.0327001482,1251.1520479312514,1848.5292139351834
6+18,2025-07-25,32570.089474855235,14.615050694444491,50.41461737048627,32620.50409222572,1848.5292139351834,1296.4063941187505
6+18,2025-07-26,30893.507653525037,9.616874999999936,21.051339374999863,30914.558992900038,1296.4063941187505,1205.6900081250014
6+18,2025-07-27,52797.08510584711,1530.1295152777784,5723.191446152433,58520.276551999545,1205.6900081250014,1200.0000000000002
6+18,2025-07-28,54959.83159775949,1057.6020791666656,4200.7348174434,59160.56641520289,1200.0000000000002,1243.7507831250014
6+18,2025-07-29,57844.64742125316,401.5513923611114,1789.7576391020852,59634.405060355246,1243.7507831250014,1222.4494481249997
6+18,2025-07-30,55773.69854968648,403.8525611111111,1375.9090157951384,57149.607565481616,1222.4494481249997,1240.5821775000027
