policy,date,time_start,price_yuan_per_kwh,initial_plan_kwh,final_contract_kwh,adjustment_fee_yuan,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,actual_net_kwh,emergency_kwh,surplus_kwh
6+12+18_frozen0,2025-04-02,12:20,0.4551,674.6859750000003,674.6859750000003,0.0,833.3333333333333,0.0,7200.000000000001,7950.000000000001,-262.56556666666665,0.0,103.91820833333372
6+12+18_frozen0,2025-04-02,12:30,0.4463,685.8359333333333,685.8359333333333,0.0,833.3333333333333,0.0,7950.000000000001,8700.0,-282.6529166666667,0.0,135.15551666666676
6+12+18_frozen0,2025-04-02,12:40,0.4113,643.9764916666666,643.9764916666666,0.0,833.3333333333333,0.0,8700.0,9450.0,-235.3808666666667,0.0,46.024024999999995
6+12+18_frozen0,2025-04-02,12:50,0.5682,632.3921999999998,632.3921999999998,0.0,833.3333333333333,0.0,9450.0,10200.0,-183.2937166666667,17.64741666666677,0.0
6+12+18_frozen0,2025-04-02,13:00,0.8279,0.0,0.0,0.0,166.98149999999993,0.0,10200.0,10350.28335,-169.5604166666667,0.0,2.578916666666771
6+12+18_frozen0,2025-04-02,13:10,0.8636,0.0,0.0,0.0,46.37551666666667,0.0,10350.28335,10392.021315,-178.62368333333325,0.0,132.24816666666658
6+12+18_frozen0,2025-04-02,13:20,0.8416,0.0,0.0,0.0,68.8962944444433,0.0,10392.021315,10454.027979999999,-159.1592666666667,0.0,90.2629722222234
6+12+18_frozen0,2025-04-02,13:30,0.8618,0.0,0.0,0.0,79.1964166666668,0.0,10454.027979999999,10525.304755,-139.44416666666666,0.0,60.247749999999854
6+12+18_frozen0,2025-04-02,13:40,0.8623,0.0,0.0,0.0,58.63108333333321,0.0,10525.304755,10578.07273,-188.02649999999994,0.0,129.39541666666673
6+12+18_frozen0,2025-04-02,13:50,0.9026,0.0,0.0,0.0,63.74283333333321,0.0,10578.07273,10635.44128,-189.42708333333331,0.0,125.6842500000001
6+12+18_frozen0,2025-04-02,14:00,0.9754,0.0,0.0,0.0,69.34896666666677,0.0,10635.44128,10697.85535,-138.5041666666666,0.0,69.15519999999984
6+12+18_frozen0,2025-04-02,14:10,1.0002,0.0,0.0,0.0,36.672508333333326,0.0,10697.85535,10730.8606075,-137.7979833333332,0.0,101.12547499999988
6+12+18_frozen0,2025-04-02,14:20,0.9978,0.0,0.0,0.0,42.177763888888705,0.0,10730.8606075,10768.820595000001,-97.74908333333329,0.0,55.57131944444458
6+12+18_frozen0,2025-04-02,14:30,1.0271,0.0,0.0,0.0,34.64378333333313,0.0,10768.820595000001,10800.0,-25.03625000000011,9.607533333333024,0.0
6+12+18_frozen0,2025-04-02,14:40,1.0906,0.0,0.0,0.0,0.0,-0.0,10800.0,10800.0,-23.16833333333337,0.0,23.16833333333337
6+12+18_frozen0,2025-04-02,14:50,0.9376,0.0,0.0,0.0,0.0,61.64882777777786,10800.0,10731.501302469136,-4.35000000000006,0.0,65.99882777777792
6+12+18_frozen0,2025-04-02,15:00,0.6694,47.853233333333264,47.853233333333264,0.0,-0.0,0.0,10731.501302469136,10731.501302469136,47.087499999999935,0.0,0.7657333333333298
6+12+18_frozen0,2025-04-02,15:10,0.66,123.83530558984864,123.83530558984864,0.0,76.10966392318207,0.0,10731.501302469136,10800.0,57.78281666666665,10.057175000000072,0.0
6+12+18_frozen0,2025-04-02,15:20,0.7217,101.96516111111123,101.96516111111123,0.0,0.0,0.0,10800.0,10800.0,81.33813333333333,0.0,20.627027777777897
6+12+18_frozen0,2025-04-02,15:30,0.7308,187.62993333333338,187.62993333333338,0.0,0.0,0.0,10800.0,10800.0,132.88833333333332,0.0,54.74160000000006
6+12+18_frozen0,2025-04-02,15:40,0.7534,212.98868333333317,212.98868333333317,0.0,-0.0,0.0,10800.0,10800.0,174.08866666666668,0.0,38.90001666666649
6+12+18_frozen0,2025-04-02,15:50,0.7823,236.65431944444464,236.65431944444464,0.0,-0.0,0.0,10800.0,10800.0,236.7577499999999,0.10343055555526348,0.0
6+12+18_frozen0,2025-04-02,16:00,0.8055,299.7763833333333,299.7763833333333,0.0,0.0,0.0,10800.0,10800.0,323.40916666666664,23.63278333333335,0.0
6+12+18_frozen0,2025-04-02,16:10,0.8271,343.2375833333335,343.2375833333335,0.0,0.0,-0.0,10800.0,10800.0,396.9671833333334,53.72959999999995,0.0
6+12+18_frozen0,2025-04-02,16:20,0.8519,411.6391111111111,411.6391111111111,0.0,0.0,-0.0,10800.0,10800.0,452.8691,41.2299888888889,0.0
6+12+18_frozen0,2025-04-02,16:30,0.8791,506.05759999999987,506.05759999999987,0.0,-0.0,0.0,10800.0,10800.0,502.99458333333337,0.0,3.063016666666499
6+12+18_frozen0,2025-04-02,16:40,0.9024,569.9365055555554,569.9365055555554,0.0,-0.0,0.0,10800.0,10800.0,560.1504166666666,0.0,9.786088888888798
6+12+18_frozen0,2025-04-02,16:50,0.9163,637.4671111111112,637.4671111111112,0.0,-0.0,0.0,10800.0,10800.0,610.5335166666666,0.0,26.933594444444566
6+12+18_frozen0,2025-04-02,17:00,0.9264,683.185216666667,683.185216666667,0.0,-0.0,0.0,10800.0,10800.0,652.815,0.0,30.37021666666692
6+12+18_frozen0,2025-04-02,17:10,0.9462,736.3150055555557,736.3150055555557,0.0,0.0,1.2012570000004417,10800.0,10798.66527,701.5500999999999,0.0,35.96616255555614
6+12+18_frozen0,2025-04-02,17:20,0.9742,797.4325194444444,797.4325194444444,0.0,-0.0,0.0,10798.66527,10798.66527,758.5977833333333,0.0,38.83473611111117
6+12+18_frozen0,2025-04-02,17:30,0.9862,863.2146333333335,863.2146333333335,0.0,-0.0,0.0,10798.66527,10798.66527,836.46875,0.0,26.745883333333495
6+12+18_frozen0,2025-04-02,17:40,0.976,934.8532972222222,934.8532972222222,0.0,1.4830333333334238,0.0,10798.66527,10800.0,921.5740666666667,0.0,11.796197222222077
6+12+18_frozen0,2025-04-02,17:50,1.0742,856.1509111111113,856.1509111111113,0.0,0.0,-0.0,10800.0,10800.0,851.5765166666666,0.0,4.5743944444446925
6+12+18_frozen0,2025-04-02,18:00,1.2313,693.1590166666664,693.1590166666664,0.0,0.0,-0.0,10800.0,10800.0,695.1795833333333,2.020566666666923,0.0
6+12+18_frozen0,2025-04-02,18:10,1.2561,668.0918055555555,668.0918055555555,0.0,0.0,5.723151749999851,10800.0,10793.6409425,695.6003833333332,21.785426027777817,0.0
6+12+18_frozen0,2025-04-02,18:20,1.2447,718.1880861111109,718.1880861111109,0.0,-0.0,0.0,10793.6409425,10793.6409425,724.5026333333333,6.314547222222359,0.0
6+12+18_frozen0,2025-04-02,18:30,1.2545,697.5177333333332,697.5177333333332,0.0,0.8446749999999383,0.0,10793.6409425,10794.40115,717.55,20.876941666666653,0.0
6+12+18_frozen0,2025-04-02,18:40,1.2522,724.586875,724.586875,0.0,6.220944444444626,0.0,10794.40115,10800.0,722.34555,3.9796194444446655,0.0
6+12+18_frozen0,2025-04-02,18:50,1.2881,272.08564444444437,272.08564444444437,0.0,0.0,451.0635000000002,10800.0,10298.818333333333,714.4749499999999,0.0,8.674194444444652
6+12+18_frozen0,2025-04-02,19:00,1.3466,0.0,0.0,0.0,0.0,739.1891666666666,10298.818333333333,9477.497037037036,691.2766666666666,0.0,47.91249999999991
6+12+18_frozen0,2025-04-02,19:10,1.3523,0.0,0.0,0.0,0.0,744.6931666666668,9477.497037037036,8650.060185185184,686.6859999999999,0.0,58.007166666666876
6+12+18_frozen0,2025-04-02,19:20,1.3445,0.0,0.0,0.0,0.0,736.3639499999998,8650.060185185184,7831.878018518518,702.8137666666667,0.0,33.550183333333166
6+12+18_frozen0,2025-04-02,19:30,1.3483,0.0,0.0,0.0,0.0,733.4383333333332,7831.878018518518,7016.946537037036,729.495,0.0,3.9433333333331575
6+12+18_frozen0,2025-04-02,19:40,1.349,0.0,0.0,0.0,0.0,726.6401833333335,7016.946537037036,6209.568555555555,750.5636166666666,23.923433333333037,0.0
6+12+18_frozen0,2025-04-02,19:50,1.3473,0.0,0.0,0.0,0.0,734.3635583333314,6209.568555555555,5393.6090462962975,742.021,7.6574416666685465,0.0
6+12+18_frozen0,2025-04-02,20:00,1.3482,0.0,0.0,0.0,0.0,760.4408333333332,5393.6090462962975,4548.674787037038,718.9683333333334,0.0,41.472499999999854
6+12+18_frozen0,2025-04-02,20:10,1.3513,0.0,0.0,0.0,0.0,779.8213083333333,4548.674787037038,3682.206666666668,725.1649333333332,0.0,54.656375000000025
6+12+18_frozen0,2025-04-02,20:20,1.34,0.0,0.0,0.0,0.0,756.9578916666667,3682.206666666668,2841.1423425925936,754.15645,0.0,2.801441666666733
6+12+18_frozen0,2025-04-02,20:30,1.3489,0.0,0.0,0.0,0.0,749.7883333333334,2841.1423425925936,2008.0441944444456,770.4649999999999,20.676666666666506,0.0
6+12+18_frozen0,2025-04-02,20:40,1.3952,0.0,0.0,0.0,0.0,727.2397750000001,2008.0441944444456,1200.000000000001,742.5505666666666,15.310791666666432,0.0
6+12+18_frozen0,2025-04-02,20:50,1.2226,718.754175,718.754175,0.0,0.0,-0.0,1200.000000000001,1200.000000000001,716.7961499999999,0.0,1.9580250000001342
6+12+18_frozen0,2025-04-02,21:00,0.9332,727.1183333333333,727.1183333333333,0.0,-0.0,0.0,1200.000000000001,1200.000000000001,716.0116666666665,0.0,11.106666666666797
6+12+18_frozen0,2025-04-02,21:10,0.9068,725.2075833333332,725.2075833333332,0.0,-0.0,0.0,1200.000000000001,1200.000000000001,721.0946666666666,0.0,4.112916666666592
6+12+18_frozen0,2025-04-02,21:20,0.9371,725.0100749999999,725.0100749999999,0.0,-0.0,0.0,1200.000000000001,1200.000000000001,719.4438499999999,0.0,5.566225000000031
6+12+18_frozen0,2025-04-02,21:30,0.9371,748.2533333333333,748.2533333333333,0.0,-0.0,0.0,1200.000000000001,1200.000000000001,728.5766666666666,0.0,19.676666666666733
6+12+18_frozen0,2025-04-02,21:40,0.9871,769.0448166666669,769.0448166666669,0.0,0.0,-0.0,1200.000000000001,1200.000000000001,757.7043,0.0,11.340516666666872
6+12+18_frozen0,2025-04-02,21:50,0.7764,683.32995,683.32995,0.0,0.0,-0.0,1200.000000000001,1200.000000000001,680.02675,0.0,3.3032000000000608
6+12+18_frozen0,2025-04-02,22:00,0.4209,563.3766666666666,563.3766666666666,0.0,0.09249999999974534,0.0,1200.000000000001,1200.0832500000006,545.7266666666667,0.0,17.55750000000012
6+12+18_frozen0,2025-04-02,22:10,0.3859,558.8845666666667,558.8845666666667,0.0,-0.0,0.0,1200.0832500000006,1200.0832500000006,541.3927166666666,0.0,17.491850000000113
6+12+18_frozen0,2025-04-02,22:20,0.4368,587.0209416666668,587.0209416666668,0.0,0.0,0.0,1200.0832500000006,1200.0832500000006,559.3645166666666,0.0,27.656425000000127
6+12+18_frozen0,2025-04-02,22:30,0.4198,574.8691666666667,574.8691666666667,0.0,0.42999999999995,0.0,1200.0832500000006,1200.4702500000005,536.685,0.0,37.75416666666683
6+12+18_frozen0,2025-04-02,22:40,0.4186,583.4498166666667,583.4498166666667,0.0,-0.0,0.0,1200.4702500000005,1200.4702500000005,521.4807333333333,0.0,61.9690833333334
6+12+18_frozen0,2025-04-02,22:50,0.4241,576.9728166666665,576.9728166666665,0.0,0.0,0.0,1200.4702500000005,1200.4702500000005,523.8981166666666,0.0,53.07469999999989
6+12+18_frozen0,2025-04-02,23:00,0.4237,574.3675000000001,574.3675000000001,0.0,-0.0,0.0,1200.4702500000005,1200.4702500000005,544.0683333333333,0.0,30.299166666666792
6+12+18_frozen0,2025-04-02,23:10,0.4248,563.9710833333331,563.9710833333331,0.0,0.0,0.0,1200.4702500000005,1200.4702500000005,573.6099166666667,9.638833333333537,0.0
6+12+18_frozen0,2025-04-02,23:20,0.424,578.8461083333333,578.8461083333333,0.0,0.0,0.0,1200.4702500000005,1200.4702500000005,569.88365,0.0,8.962458333333302
6+12+18_frozen0,2025-04-02,23:30,0.422,592.3324999999999,592.3324999999999,0.0,0.0,0.0,1200.4702500000005,1200.4702500000005,550.2149999999999,0.0,42.11749999999995
6+12+18_frozen0,2025-04-02,23:40,0.424,570.2540166666666,570.2540166666666,0.0,0.0,0.0,1200.4702500000005,1200.4702500000005,570.2841666666666,0.030149999999935062,0.0
6+12+18_frozen0,2025-04-02,23:50,0.4271,589.9420583333333,589.9420583333333,0.0,-0.0,0.0,1200.4702500000005,1200.4702500000005,569.0390833333333,0.0,20.90297499999997
6+12+18_frozen0,2025-04-03,00:00,0.4276,603.6525,603.6525,0.0,-0.0,0.0,1200.4702500000005,1200.4702500000005,546.505,0.0,57.147500000000036
6+12+18_frozen0,2025-04-03,00:10,0.4248,1415.3119666666666,1415.3119666666666,0.0,833.3333333333333,0.0,1200.4702500000005,1950.4702500000005,567.4061166666667,0.0,14.57251666666673
6+12+18_frozen0,2025-04-03,00:20,0.4245,1412.5893083333333,1412.5893083333333,0.0,833.3333333333333,0.0,1950.4702500000005,2700.4702500000003,592.7339,13.477924999999914,0.0
6+12+18_frozen0,2025-04-03,00:30,0.4269,1430.3116666666665,1430.3116666666665,0.0,833.3333333333333,0.0,2700.4702500000003,3450.4702500000003,591.2633333333333,0.0,5.714999999999918
6+12+18_frozen0,2025-04-03,00:40,0.4272,1415.5511749999998,1415.5511749999998,0.0,833.3333333333333,0.0,3450.4702500000003,4200.47025,573.3589666666667,0.0,8.858874999999898
6+12+18_frozen0,2025-04-03,00:50,0.4271,1418.454225,1418.454225,0.0,833.3333333333333,0.0,4200.47025,4950.47025,574.4735166666667,0.0,10.647375000000011
6+12+18_frozen0,2025-04-03,01:00,0.4285,1426.6333333333332,1426.6333333333332,0.0,833.3333333333333,0.0,4950.47025,5700.47025,581.28,0.0,12.019999999999982
6+12+18_frozen0,2025-04-03,01:10,0.4311,1262.1573999999996,1262.1573999999996,0.0,666.1441666666664,0.0,5700.47025,6300.0,553.91435,0.0,42.09888333333322
6+12+18_frozen0,2025-04-03,01:20,0.4302,1437.886825,1437.886825,0.0,833.3333333333333,0.0,6300.0,7050.0,560.6178666666666,0.0,43.935625000000186
6+12+18_frozen0,2025-04-03,01:30,0.4279,1441.9208333333331,1441.9208333333331,0.0,833.3333333333333,0.0,7050.0,7800.0,596.5416666666666,0.0,12.045833333333235
6+12+18_frozen0,2025-04-03,01:40,0.4312,587.8270916666665,587.8270916666665,0.0,0.0,0.0,7800.0,7800.0,587.06815,0.0,0.7589416666666011
6+12+18_frozen0,2025-04-03,01:50,0.4333,604.9637583333333,604.9637583333333,0.0,0.0,0.0,7800.0,7800.0,579.15445,0.0,25.80930833333332
6+12+18_frozen0,2025-04-03,02:00,0.4311,1455.995,1455.995,0.0,833.3333333333333,0.0,7800.0,8550.0,600.7616666666667,0.0,21.899999999999977
6+12+18_frozen0,2025-04-03,02:10,0.4293,1449.5407749999997,1449.5407749999997,0.0,833.3333333333333,0.0,8550.0,9300.0,625.5929166666666,9.385475000000156,0.0
6+12+18_frozen0,2025-04-03,02:20,0.4324,583.6370833333333,583.6370833333333,0.0,0.0,0.0,9300.0,9300.0,615.0927166666667,31.455633333333367,0.0
6+12+18_frozen0,2025-04-03,02:30,0.4367,601.5374999999999,601.5374999999999,0.0,0.0,0.0,9300.0,9300.0,591.6083333333333,0.0,9.92916666666656
6+12+18_frozen0,2025-04-03,02:40,0.4348,613.7149583333332,613.7149583333332,0.0,0.0,0.0,9300.0,9300.0,610.4364833333333,0.0,3.2784749999999576
6+12+18_frozen0,2025-04-03,02:50,0.4335,635.5574750000001,635.5574750000001,0.0,0.0,0.0,9300.0,9300.0,609.0400833333333,0.0,26.517391666666754
6+12+18_frozen0,2025-04-03,03:00,0.4357,612.6883333333332,612.6883333333332,0.0,0.0,0.0,9300.0,9300.0,586.145,0.0,26.54333333333318
6+12+18_frozen0,2025-04-03,03:10,0.4374,597.8686666666666,597.8686666666666,0.0,0.0,0.0,9300.0,9300.0,602.8413666666667,4.972700000000032,0.0
6+12+18_frozen0,2025-04-03,03:20,0.4371,582.5567416666668,582.5567416666668,0.0,0.0,0.0,9300.0,9300.0,607.1376166666666,24.580874999999878,0.0
6+12+18_frozen0,2025-04-03,03:30,0.4356,617.7558333333333,617.7558333333333,0.0,0.0,0.0,9300.0,9300.0,589.06,0.0,28.695833333333326
6+12+18_frozen0,2025-04-03,03:40,0.4353,619.30865,619.30865,0.0,0.0,0.0,9300.0,9300.0,594.8227666666667,0.0,24.485883333333277
6+12+18_frozen0,2025-04-03,03:50,0.436,620.0030833333332,620.0030833333332,0.0,0.0,0.0,9300.0,9300.0,610.5710166666665,0.0,9.432066666666628
6+12+18_frozen0,2025-04-03,04:00,0.4378,614.6966666666666,614.6966666666666,0.0,0.0,0.0,9300.0,9300.0,614.6116666666667,0.0,0.08499999999992269
6+12+18_frozen0,2025-04-03,04:10,0.4401,606.1150083333332,606.1150083333332,0.0,0.0,0.0,9300.0,9300.0,603.5713166666667,0.0,2.5436916666665184
6+12+18_frozen0,2025-04-03,04:20,0.4389,612.4868083333333,612.4868083333333,0.0,0.0,0.0,9300.0,9300.0,612.8628166666666,0.37600833333328865,0.0
6+12+18_frozen0,2025-04-03,04:30,0.4364,595.6891666666666,595.6891666666666,0.0,0.0,0.0,9300.0,9300.0,627.295,31.605833333333408,0.0
6+12+18_frozen0,2025-04-03,04:40,0.4393,604.2538666666666,604.2538666666666,0.0,0.0,0.0,9300.0,9300.0,599.9319666666667,0.0,4.321899999999914
6+12+18_frozen0,2025-04-03,04:50,0.4422,636.7234,636.7234,0.0,0.0,0.0,9300.0,9300.0,594.1806333333334,0.0,42.54276666666658
6+12+18_frozen0,2025-04-03,05:00,0.4395,641.3641666666666,641.3641666666666,0.0,0.0,0.0,9300.0,9300.0,619.8416666666667,0.0,21.522499999999923
6+12+18_frozen0,2025-04-03,05:10,0.4333,623.7858833333332,623.7858833333332,0.0,0.0,0.0,9300.0,9300.0,625.5123333333333,1.7264500000001135,0.0
6+12+18_frozen0,2025-04-03,05:20,0.4439,622.738611111111,622.738611111111,0.0,0.0,0.0,9300.0,9300.0,640.1171833333333,17.37857222222226,0.0
6+12+18_frozen0,2025-04-03,05:30,0.4301,1449.1560499999998,1449.1560499999998,0.0,833.3333333333333,0.0,9300.0,10050.0,640.415,24.5922833333334,0.0
6+12+18_frozen0,2025-04-03,05:40,0.3713,1439.3825694444442,1439.3825694444442,0.0,833.3333333333333,0.0,10050.0,10800.0,585.0997666666666,0.0,20.94946944444439
6+12+18_frozen0,2025-04-03,05:50,0.5708,681.0248916666667,681.0248916666667,0.0,0.0,-0.0,10800.0,10800.0,653.1281,0.0,27.896791666666672
6+12+18_frozen0,2025-04-03,06:00,0.9099,0.0,0.0,0.0,0.0,779.7389166666666,10800.0,9933.623425925925,779.54625,0.0,0.1926666666665824
6+12+18_frozen0,2025-04-03,06:10,0.9368,0.0,0.0,0.0,0.0,742.6497333333331,9933.623425925925,9108.457055555555,729.0453333333332,0.0,13.604399999999828
6+12+18_frozen0,2025-04-03,06:20,0.8758,0.0,0.0,0.0,0.0,685.3027999999998,9108.457055555555,8347.0095,659.5636999999999,0.0,25.739099999999894
6+12+18_frozen0,2025-04-03,06:30,0.8759,0.0,0.0,0.0,0.0,687.6274666666666,8347.0095,7582.978981481481,639.2375,0.0,48.38996666666662
6+12+18_frozen0,2025-04-03,06:40,0.8601,0.0,0.0,0.0,0.0,616.6270638888889,7582.978981481481,6897.837799382716,582.5152499999999,0.0,34.111813888888946
6+12+18_frozen0,2025-04-03,06:50,0.8442,573.8192583333334,573.8192583333334,0.0,-0.0,0.0,6897.837799382716,6897.837799382716,551.3424833333332,0.0,22.476775000000202
6+12+18_frozen0,2025-04-03,07:00,0.8334,510.9033166666666,510.9033166666666,0.0,-0.0,0.0,6897.837799382716,6897.837799382716,528.9604166666666,18.057099999999934,0.0
6+12+18_frozen0,2025-04-03,07:10,0.8092,445.8678972222224,445.8678972222224,0.0,0.0,5.723816666666664,6897.837799382716,6891.478003086419,431.83771666666667,0.0,19.75399722222238
6+12+18_frozen0,2025-04-03,07:20,0.7972,422.3908916666667,422.3908916666667,0.0,0.0,2.5818277777777894,6891.478003086419,6888.609305555556,372.4698166666666,0.0,52.50290277777788
6+12+18_frozen0,2025-04-03,07:30,0.7644,391.48233333333303,391.48233333333303,0.0,0.0,-0.0,6888.609305555556,6888.609305555556,340.0595833333333,0.0,51.42274999999972
6+12+18_frozen0,2025-04-03,07:40,0.6899,474.32430915637775,474.32430915637775,0.0,150.7543508230445,0.0,6888.609305555556,7024.288221296296,243.14673333333326,0.0,80.423225
6+12+18_frozen0,2025-04-03,07:50,0.86,0.0,0.0,0.0,0.0,408.2873861111112,7024.288221296296,6570.635570061728,342.6447833333333,0.0,65.64260277777788
6+12+18_frozen0,2025-04-03,08:00,1.1617,0.0,0.0,0.0,0.0,599.5587166666667,6570.635570061728,5904.459218209876,549.3912499999999,0.0,50.16746666666677
6+12+18_frozen0,2025-04-03,08:10,1.1683,0.0,0.0,0.0,0.0,571.6940277777778,5904.459218209876,5269.243631790123,487.0557833333333,0.0,84.63824444444452
6+12+18_frozen0,2025-04-03,08:20,1.0956,0.0,0.0,0.0,0.0,544.4505694444445,5269.243631790123,4664.2985546296295,379.57935000000003,0.0,164.87121944444442
6+12+18_frozen0,2025-04-03,08:30,1.0849,0.0,0.0,0.0,0.0,522.9770833333333,4664.2985546296295,4083.2129064814812,347.26249999999993,0.0,175.7145833333334
6+12+18_frozen0,2025-04-03,08:40,1.061,0.0,0.0,0.0,0.0,452.4385166666665,4083.2129064814812,3580.5034435185185,287.0033833333333,0.0,165.43513333333317
6+12+18_frozen0,2025-04-03,08:50,1.043,0.0,0.0,0.0,0.0,419.4436352777775,3580.5034435185185,3114.4549598765434,233.9228666666666,0.0,185.5207686111109
6+12+18_frozen0,2025-04-03,09:00,1.036,0.0,0.0,0.0,0.0,432.4511,3114.4549598765434,2633.9537376543212,207.19125,0.0,225.25985
6+12+18_frozen0,2025-04-03,09:10,1.0147,0.0,0.0,0.0,0.0,316.8126999999998,2633.9537376543212,2281.9396265432106,174.8168833333334,0.0,141.99581666666637
6+12+18_frozen0,2025-04-03,09:20,0.9922,0.0,0.0,0.0,0.0,239.16075833333315,2281.9396265432106,2016.205450617285,114.58613333333338,0.0,124.57462499999977
6+12+18_frozen0,2025-04-03,09:30,0.97,0.0,0.0,0.0,0.0,220.2099916666669,2016.205450617285,1771.527682098766,30.879583333333358,0.0,189.33040833333354
6+12+18_frozen0,2025-04-03,09:40,0.9422,0.0,0.0,0.0,0.0,176.700661111111,1771.527682098766,1575.1936141975316,-50.442433333333305,0.0,227.1430944444443
6+12+18_frozen0,2025-04-03,09:50,0.9569,0.0,0.0,0.0,0.0,121.61645833333337,1575.1936141975316,1440.0642160493835,-112.38859999999991,0.0,234.0050583333333
6+12+18_frozen0,2025-04-03,10:00,0.9977,0.0,0.0,0.0,0.0,122.93691666666673,1440.0642160493835,1303.4676419753093,-152.58583333333337,0.0,275.5227500000001
6+12+18_frozen0,2025-04-03,10:10,0.9919,0.0,0.0,0.0,0.0,85.73761388888896,1303.4676419753093,1208.2036265432105,-182.15751666666665,0.0,267.8951305555556
6+12+18_frozen0,2025-04-03,10:20,0.9588,0.0,0.0,0.0,0.0,7.383263888888877,1208.2036265432105,1200.0000000000007,-216.37611666666663,0.0,223.7593805555555
6+12+18_frozen0,2025-04-03,10:30,0.9549,0.0,0.0,0.0,0.0,-0.0,1200.0000000000007,1200.0000000000007,-242.54874999999993,0.0,242.54874999999993
6+12+18_frozen0,2025-04-03,10:40,0.9839,0.0,0.0,0.0,64.91391944444436,0.0,1200.0000000000007,1258.4225275000006,-240.15919999999988,0.0,175.24528055555552
6+12+18_frozen0,2025-04-03,10:50,0.799,0.0,0.0,0.0,143.1871305555555,0.0,1258.4225275000006,1387.2909450000006,-269.03326666666663,0.0,125.84613611111112
6+12+18_frozen0,2025-04-03,11:00,0.5025,636.2565000000002,636.2565000000002,0.0,818.585483333335,0.0,1387.2909450000006,2124.017880000002,-321.99541666666664,0.0,139.66643333333184
6+12+18_frozen0,2025-04-03,11:10,0.4662,685.703022222222,685.703022222222,0.0,833.3333333333333,0.0,2124.017880000002,2874.017880000002,-329.16028333333315,0.0,181.5299722222219
6+12+18_frozen0,2025-04-03,11:20,0.5007,697.6043277777777,697.6043277777777,0.0,833.3333333333333,0.0,2874.017880000002,3624.017880000002,-318.7611666666665,0.0,183.03216111111095
6+12+18_frozen0,2025-04-03,11:30,0.4827,652.9153333333335,652.9153333333335,0.0,833.3333333333333,0.0,3624.017880000002,4374.017880000002,-329.55916666666656,0.0,149.14116666666678
6+12+18_frozen0,2025-04-03,11:40,0.4785,651.6009972222221,651.6009972222221,0.0,833.3333333333333,0.0,4374.017880000002,5124.017880000002,-369.4029999999999,0.0,187.67066388888873
6+12+18_frozen0,2025-04-03,11:50,0.4662,612.2557972222221,612.2557972222221,0.0,833.3333333333333,0.0,5124.017880000002,5874.017880000002,-386.3341833333334,0.0,165.25664722222223
6+12+18_frozen0,2025-04-03,12:00,0.4432,562.4681500000002,562.4681500000002,0.0,833.3333333333333,0.0,5874.017880000002,6624.017880000002,-404.4241666666667,0.0,133.55898333333357
6+12+18_frozen0,2025-04-03,12:10,0.4411,557.4784249999999,557.4784249999999,0.0,833.3333333333333,0.0,6624.017880000002,7374.017880000002,-487.3612499999999,0.0,211.50634166666657
6+12+18_frozen0,2025-04-03,12:20,0.4551,541.0260500000002,541.0260500000002,0.0,833.3333333333333,0.0,7374.017880000002,8124.017880000002,-501.5868833333332,0.0,209.27960000000013
6+12+18_frozen0,2025-04-03,12:30,0.4463,562.1171916666667,562.1171916666667,0.0,833.3333333333323,0.0,8124.017880000002,8874.017880000001,-435.0929166666668,0.0,163.87677500000115
6+12+18_frozen0,2025-04-03,12:40,0.4113,544.4211166666665,544.4211166666665,0.0,833.3333333333333,0.0,8874.017880000001,9624.017880000001,-413.8295000000001,0.0,124.91728333333339
6+12+18_frozen0,2025-04-03,12:50,0.5682,535.1333749999998,535.1333749999998,0.0,815.6859166666666,0.0,9624.017880000001,10358.135205,-427.3690333333332,0.0,146.81649166666642
6+12+18_frozen0,2025-04-03,13:00,0.8279,0.0,0.0,0.0,265.4162666666667,0.0,10358.135205,10597.009845,-411.77083333333314,0.0,146.35456666666647
6+12+18_frozen0,2025-04-03,13:10,0.8636,0.0,0.0,0.0,154.768677777778,0.0,10597.009845,10736.301655000001,-325.6979166666668,0.0,170.9292388888888
6+12+18_frozen0,2025-04-03,13:20,0.8416,0.0,0.0,0.0,59.028188888888764,0.0,10736.301655000001,10789.427025,-281.9338333333333,0.0,222.90564444444456
6+12+18_frozen0,2025-04-03,13:30,0.8618,0.0,0.0,0.0,11.747749999999911,0.0,10789.427025,10800.0,-286.05041666666676,0.0,274.3026666666668
6+12+18_frozen0,2025-04-03,13:40,0.8623,4.692791666666018,4.692791666666018,0.0,0.0,2.6311888888896178,10800.0,10797.076456790122,-229.09903333333324,0.0,236.42301388888887
6+12+18_frozen0,2025-04-03,13:50,0.9026,0.0,0.0,0.0,0.0,19.435022222222273,10797.076456790122,10775.48198765432,-127.99640000000014,0.0,147.4314222222224
6+12+18_frozen0,2025-04-03,14:00,0.9754,0.0,0.0,0.0,0.0,177.9120499999999,10775.48198765432,10577.801932098766,-37.48333333333342,0.0,215.3953833333333
6+12+18_frozen0,2025-04-03,14:10,1.0002,0.0,0.0,0.0,0.0,223.0724499999999,10577.801932098766,10329.943654320989,-2.022233333333285,0.0,225.09468333333317
6+12+18_frozen0,2025-04-03,14:20,0.9978,0.0,0.0,0.0,0.0,192.22580833333328,10329.943654320989,10116.359422839507,-5.48713333333338,0.0,197.71294166666667
